Time            	S0              	C4              	C3              	C2H4O           	M4              	M5              	M6              	A1              	E1              	C2              	E2              	E3              	B1              	B2              	B3              	M1              	M2              	M3              	CH2O            	A2              
1.3803842646e-04	-2.8102713823e-01	-1.4232414311e+03	2.8447209970e+03	1.0452441999e+03	6.0871661299e-04	1.0440878431e+03	1.6415335494e-05	2.3162856935e-07	-2.4322364614e-02	-2.4669991387e+03	-6.1610929565e-04	-1.0749105599e-14	-1.0367556734e+03	-8.1827040061e+00	-7.8438006312e-08	4.8318891468e-03	1.1451921827e+00	5.3416371202e-05	1.4323970623e-04	5.7971656070e-03
1.4125375446e-04	-2.7990895510e-01	-1.4535673940e+03	2.9053799350e+03	1.0410835634e+03	6.0629348445e-04	1.0399318095e+03	1.6349993757e-05	2.3070649064e-07	-2.4225541598e-02	-2.4931703817e+03	-6.1365684856e-04	-1.0706333823e-14	-1.0326288261e+03	-8.1501316561e+00	-7.8126049630e-08	4.8126544514e-03	1.1406337005e+00	5.3203742937e-05	1.4266953482e-04	5.7740898644e-03
1.4454397707e-04	-2.7877604961e-01	-1.4844747833e+03	2.9672018517e+03	1.0368431574e+03	6.0383719028e-04	1.0356960947e+03	1.6283406012e-05	2.2975836895e-07	-2.4124403833e-02	-2.5198433932e+03	-6.1115707921e-04	-1.0663968623e-14	-1.0284228525e+03	-8.1169352599e+00	-7.7806362242e-08	4.7930192065e-03	1.1359878528e+00	5.2987030585e-05	1.4208843186e-04	5.7505584330e-03
1.4791083882e-04	-2.7760577202e-01	-1.5159717709e+03	3.0302031229e+03	1.0325218587e+03	6.0130743259e-04	1.0313795767e+03	1.6215534288e-05	2.2880876701e-07	-2.4026341896e-02	-2.5470252311e+03	-6.0861023384e-04	-1.0618296607e-14	-1.0241366529e+03	-8.0831064419e+00	-7.7483491623e-08	4.7730771296e-03	1.1312533102e+00	5.2766206636e-05	1.4149624340e-04	5.7266046638e-03
1.5135612484e-04	-2.7642285824e-01	-1.5480665354e+03	3.0944000723e+03	1.0281185477e+03	5.9874300678e-04	1.0269811370e+03	1.6146380858e-05	2.2783316821e-07	-2.3923787412e-02	-2.5747229460e+03	-6.0601474384e-04	-1.0573004061e-14	-1.0197691011e+03	-8.0486346659e+00	-7.7152890299e-08	4.7527221923e-03	1.1264289468e+00	5.2541179230e-05	1.4089281601e-04	5.7021829623e-03
1.5488166189e-04	-2.7521514893e-01	-1.5807671940e+03	3.1598089549e+03	1.0236321093e+03	5.9613041867e-04	1.0224996621e+03	1.6075922531e-05	2.2683908091e-07	-2.3819363187e-02	-2.6029435481e+03	-6.0337025452e-04	-1.0526871258e-14	-1.0153190994e+03	-8.0135122131e+00	-7.6816036199e-08	4.7319828873e-03	1.1215135075e+00	5.2311898799e-05	1.4027799689e-04	5.6772999710e-03
1.5848931925e-04	-2.7398645878e-01	-1.6140818340e+03	3.2264459388e+03	1.0190614347e+03	5.9346843136e-04	1.0179340440e+03	1.6004140889e-05	2.2582618791e-07	-2.3713069721e-02	-2.6316940134e+03	-6.0067611367e-04	-1.0479843989e-14	-1.0107855425e+03	-7.9777315871e+00	-7.6473270383e-08	4.7108525059e-03	1.1165057788e+00	5.2078318731e-05	1.3965163409e-04	5.6519501284e-03
1.6218100974e-04	-2.7273696661e-01	-1.6480184864e+03	3.2943270871e+03	1.0144054220e+03	5.9075697209e-04	1.0132831823e+03	1.5931018879e-05	2.2479470726e-07	-2.3604728700e-02	-2.6609812723e+03	-5.9793167009e-04	-1.0432003568e-14	-1.0061673393e+03	-7.9412820250e+00	-7.6123910731e-08	4.6893283613e-03	1.1114045511e+00	5.1840373544e-05	1.3901357660e-04	5.6261267544e-03
1.6595869074e-04	-2.7146100998e-01	-1.6825851138e+03	3.3634683377e+03	1.0096629781e+03	5.8799524686e-04	1.0085459850e+03	1.5856540131e-05	2.2374330218e-07	-2.3494281013e-02	-2.6908122014e+03	-5.9513628103e-04	-1.0383214471e-14	-1.0014634104e+03	-7.9041556064e+00	-7.5768184615e-08	4.6674061671e-03	1.1062086260e+00	5.1598021628e-05	1.3836367463e-04	5.5998239443e-03
1.6982436525e-04	-2.7016210556e-01	-1.7177896158e+03	3.4338854834e+03	1.0048330197e+03	5.8518280366e-04	1.0037213700e+03	1.5780686681e-05	2.2267336599e-07	-2.3382025171e-02	-2.7211936139e+03	-5.9228931054e-04	-1.0333558011e-14	-9.9667267609e+02	-7.8663448411e+00	-7.5405523603e-08	4.6450786328e-03	1.1009168188e+00	5.1351185903e-05	1.3770177971e-04	5.5730355102e-03
1.7378008287e-04	-2.6884067059e-01	-1.7536398048e+03	3.5055941503e+03	9.9991447503e+02	5.8231742059e-04	9.9880826666e+02	1.5703441932e-05	2.2158331137e-07	-2.3267544435e-02	-2.7521322522e+03	-5.8939011698e-04	-1.0282952875e-14	-9.9179407406e+02	-7.8278403207e+00	-7.5036496128e-08	4.6223398235e-03	1.0955279564e+00	5.1099829761e-05	1.3702774497e-04	5.5457571063e-03
1.7782794100e-04	-2.6713168621e-01	-1.7901432787e+03	3.5786097754e+03	9.9490628522e+02	5.7806064888e-04	9.9380561743e+02	1.5624130810e-05	2.2130165029e-07	-2.3395665068e-02	-2.7836345304e+03	-5.8646817386e-04	-1.0108938426e-14	-9.8682652664e+02	-7.7887810240e+00	-7.4847889664e-08	4.6022654071e-03	1.0900377968e+00	5.0845027090e-05	1.3634142532e-04	5.5193185954e-03
1.8197008586e-04	-2.6612406969e-01	-1.8273080039e+03	3.6529475834e+03	9.8980740601e+02	5.7643236323e-04	9.8871237912e+02	1.5544712369e-05	2.1934423607e-07	-2.3032327405e-02	-2.8157077553e+03	-5.8343259414e-04	-1.0179032096e-14	-9.8176908493e+02	-7.7487168173e+00	-7.4277977546e-08	4.5756185889e-03	1.0844544316e+00	5.0583319535e-05	1.3564267764e-04	5.4896999914e-03
1.8620871367e-04	-2.6472699642e-01	-1.8651411173e+03	3.7286225624e+03	9.8461680936e+02	5.7340957392e-04	9.8352752485e+02	1.5463195268e-05	2.1819362452e-07	-2.2911592039e-02	-2.8483576553e+03	-5.8037305136e-04	-1.0125635139e-14	-9.7662064362e+02	-7.7080816409e+00	-7.3888372754e-08	4.5516254061e-03	1.0787674999e+00	5.0318058356e-05	1.3493136105e-04	5.4609116989e-03
1.9054607180e-04	-2.6330739260e-01	-1.9036501035e+03	3.8056494386e+03	9.7933348520e+02	5.7033198027e-04	9.7825004564e+02	1.5380222067e-05	2.1702245280e-07	-2.2788633647e-02	-2.8815908301e+03	-5.7725885172e-04	-1.0071316611e-14	-9.7138022518e+02	-7.6667208639e+00	-7.3492174124e-08	4.5271980680e-03	1.0729789795e+00	5.0048051889e-05	1.3420733713e-04	5.4316099217e-03
1.9498445998e-04	-2.6393485069e-01	-1.9428439069e+03	3.8840426497e+03	9.7395644321e+02	5.6886808034e-04	9.7287895229e+02	1.5296811171e-05	2.1455268456e-07	-2.2320051628e-02	-2.9154138540e+03	-5.7404849568e-04	-1.0204971633e-14	-9.6604539680e+02	-7.6243508553e+00	-7.2919647209e-08	4.4982845118e-03	1.0670918369e+00	4.9768960935e-05	1.3347047017e-04	5.4001240781e-03
1.9952623150e-04	-2.6038897038e-01	-1.9827243983e+03	3.9638163181e+03	9.6848471476e+02	5.6401429902e-04	9.6741327723e+02	1.5209844150e-05	2.1461856548e-07	-2.2536228276e-02	-2.9498317846e+03	-5.7086426122e-04	-9.9597522070e-15	-9.6061956024e+02	-7.5817911011e+00	-7.2678062679e-08	4.4770479406e-03	1.0610928308e+00	4.9493638699e-05	1.3272062743e-04	5.3714398639e-03
2.0417379447e-04	-2.5904631615e-01	-2.0233038088e+03	4.0449842219e+03	9.6291735478e+02	5.6070721894e-04	9.6185207644e+02	1.5122403738e-05	2.1342191098e-07	-2.2403220270e-02	-2.9848516054e+03	-5.6756835771e-04	-9.8990639904e-15	-9.5509719372e+02	-7.5382758409e+00	-7.2278453445e-08	4.4512690390e-03	1.0549931533e+00	4.9209371582e-05	1.3195767940e-04	5.3406240465e-03
2.0892961309e-04	-2.5760805607e-01	-2.0645868898e+03	4.1275597657e+03	9.5725344385e+02	5.5737255479e-04	9.5619443151e+02	1.5033449017e-05	2.1218709635e-07	-2.2269534189e-02	-3.0204787495e+03	-5.6422204095e-04	-9.8389178749e-15	-9.4947915840e+02	-7.4939747462e+00	-7.1863155426e-08	4.4250593683e-03	1.0487876766e+00	4.8920062909e-05	1.3118150007e-04	5.3092453591e-03
2.1379620895e-04	-2.5597769022e-01	-2.1065800465e+03	4.2115559496e+03	9.5149209028e+02	5.5405221610e-04	9.5043945174e+02	1.4942972030e-05	2.1088969451e-07	-2.2137247746e-02	-3.0567188240e+03	-5.6083363976e-04	-9.7814822648e-15	-9.4376471043e+02	-7.4488343985e+00	-7.1421254688e-08	4.3984554663e-03	1.0424753831e+00	4.8625508498e-05	1.3039196726e-04	5.2772581594e-03
2.1877616239e-04	-2.5424486399e-01	-2.1492896484e+03	4.2969853380e+03	9.4563243226e+02	5.5070592589e-04	9.4458627628e+02	1.4850954358e-05	2.0955439580e-07	-2.2004462558e-02	-3.0935772515e+03	-5.5739407024e-04	-9.7247242811e-15	-9.3795286274e+02	-7.4028923154e+00	-7.0962869358e-08	4.3714092658e-03	1.0360553737e+00	4.8325783609e-05	1.2958896286e-04	5.2446957325e-03
2.2387211386e-04	-2.5264292955e-01	-2.1927219708e+03	4.3838600267e+03	9.3967364015e+02	5.4723586072e-04	9.3863407640e+02	1.4757372355e-05	2.0823348866e-07	-2.1865776091e-02	-3.1310592559e+03	-5.5388173099e-04	-9.6634397533e-15	-9.3204246235e+02	-7.3562439156e+00	-7.0515852713e-08	4.3438648695e-03	1.0295267905e+00	4.8021272505e-05	1.2877237317e-04	5.2116467659e-03
2.2908676528e-04	-2.5101977587e-01	-2.2368826608e+03	4.4721916084e+03	9.3361491879e+02	5.4370700400e-04	9.3258205782e+02	1.4662220565e-05	2.0689121832e-07	-2.1724512228e-02	-3.1691698358e+03	-5.5031048832e-04	-9.6011794435e-15	-9.2603293705e+02	-7.3088150101e+00	-7.0060877988e-08	4.3158583703e-03	1.0228887227e+00	4.7711656407e-05	1.2794208924e-04	5.1780441590e-03
2.3442288153e-04	-2.4941146374e-01	-2.2817772792e+03	4.5619911383e+03	9.2745550988e+02	5.4011500379e-04	9.2642946308e+02	1.4565473521e-05	2.0552235009e-07	-2.1577988911e-02	-3.2079137635e+03	-5.4668008734e-04	-9.5381872973e-15	-9.1992348576e+02	-7.2606150227e+00	-6.9592942964e-08	4.2874097494e-03	1.0161403161e+00	4.7397098569e-05	1.2709800714e-04	5.1438877381e-03
2.3988329190e-04	-2.4767589569e-01	-2.3274109336e+03	4.6532690980e+03	9.2119469452e+02	5.3647398909e-04	9.2017557408e+02	1.4467164419e-05	2.0413932172e-07	-2.1435743825e-02	-3.2472955517e+03	-5.4298948912e-04	-9.4734333225e-15	-9.1371358490e+02	-7.2115811597e+00	-6.9128986979e-08	4.2584400981e-03	1.0092808589e+00	4.7076913233e-05	1.2624002835e-04	5.1091585951e-03
2.4547089157e-04	-2.4596524239e-01	-2.3737887007e+03	4.7460353574e+03	9.1483179569e+02	5.3276837571e-04	9.1381971454e+02	1.4367236872e-05	2.0272848327e-07	-2.1287703448e-02	-3.2873194689e+03	-5.3923893739e-04	-9.4079746164e-15	-9.0740235996e+02	-7.1617688413e+00	-6.8651615948e-08	4.2290240021e-03	1.0023095312e+00	4.6751746140e-05	1.2536806009e-04	5.0738685554e-03
2.5118864315e-04	-2.4422651529e-01	-2.4209151411e+03	4.8402991372e+03	9.0836618095e+02	5.2900418086e-04	9.0736125273e+02	1.4265695881e-05	2.0129593272e-07	-2.1137265747e-02	-3.3279894899e+03	-5.3542784345e-04	-9.3414859181e-15	-9.0098925304e+02	-7.1111531087e+00	-6.8166286837e-08	4.1991379730e-03	9.9522566090e-01	4.6421322622e-05	1.2448201571e-04	5.0380075945e-03
2.5703957828e-04	-2.4245870113e-01	-2.4687945191e+03	4.9360689691e+03	9.0179726511e+02	5.2517686436e-04	9.0079960410e+02	1.4162532807e-05	1.9984060229e-07	-2.0984490597e-02	-3.3693092956e+03	-5.3155585606e-04	-9.2739672278e-15	-8.9447368526e+02	-7.0597286083e+00	-6.7673454396e-08	4.1687708440e-03	9.8802861516e-01	4.6085628583e-05	1.2358181499e-04	5.0015766587e-03
2.6302679919e-04	-2.4066591263e-01	-2.5174307394e+03	5.0333526549e+03	8.9512451302e+02	5.2129160667e-04	8.9413423410e+02	1.4057738554e-05	1.9836100634e-07	-2.0829080209e-02	-3.4112822524e+03	-5.2762266725e-04	-9.2052830202e-15	-8.8785512257e+02	-7.0074904401e+00	-6.7172777563e-08	4.1379223098e-03	9.8071780563e-01	4.5744621275e-05	1.2266738461e-04	4.9645672998e-03
2.6915348039e-04	-2.3884296417e-01	-2.5668273122e+03	5.1321572255e+03	8.8834744245e+02	5.1734505814e-04	8.8736466103e+02	1.3951305391e-05	1.9686018047e-07	-2.0671452039e-02	-3.4539113933e+03	-5.2362798901e-04	-9.1356094781e-15	-8.8113309002e+02	-6.9544360613e+00	-6.6664142651e-08	4.1065972823e-03	9.7329269673e-01	4.5398289330e-05	1.2173865849e-04	4.9269799015e-03
2.7542287033e-04	-2.3699301481e-01	-2.6169873485e+03	5.2324888975e+03	8.8146562699e+02	5.1333660667e-04	8.8049045894e+02	1.3843228317e-05	1.9533562370e-07	-2.0511308257e-02	-3.4971994008e+03	-5.1957156827e-04	-9.0648652864e-15	-8.7430716133e+02	-6.9005624942e+00	-6.6147663347e-08	4.0747831699e-03	9.6575283193e-01	4.5046595005e-05	1.2079557818e-04	4.8888124693e-03
2.8183829313e-04	-2.3511499166e-01	-2.6679135267e+03	5.3343530300e+03	8.7447869906e+02	5.0926835320e-04	8.7351126066e+02	1.3733499600e-05	1.9378607613e-07	-2.0348768243e-02	-3.5411485870e+03	-5.1545318550e-04	-8.9929962348e-15	-8.6737697601e+02	-6.8458636039e+00	-6.5623567025e-08	4.0424878052e-03	9.5809779909e-01	4.4689536935e-05	1.1983809331e-04	4.8500606417e-03
2.8840315031e-04	-2.3321008682e-01	-2.7196080758e+03	5.4377540794e+03	8.6738635298e+02	5.0513744281e-04	8.6642676087e+02	1.3622116057e-05	1.9221466798e-07	-2.0183593702e-02	-3.5857608747e+03	-5.1127267330e-04	-8.9200836387e-15	-8.6034222412e+02	-6.7903427042e+00	-6.5091057877e-08	4.0097000715e-03	9.5032727275e-01	4.4327083742e-05	1.1886616199e-04	4.8107254111e-03
2.9512092267e-04	-2.3127314448e-01	-2.7720727451e+03	5.5426955542e+03	8.6018834811e+02	5.0094595645e-04	8.5923671917e+02	1.3509073142e-05	1.9061979950e-07	-2.0016172190e-02	-3.6310377772e+03	-5.0702987499e-04	-8.8460326304e-15	-8.5320267773e+02	-6.7339918506e+00	-6.4551159085e-08	3.9764259118e-03	9.4244098240e-01	4.3959239520e-05	1.1787975126e-04	4.7708032162e-03
3.0199517204e-04	-2.2931122780e-01	-2.8253087980e+03	5.6491799679e+03	8.5288451204e+02	4.9669254258e-04	8.5194096336e+02	1.3394367670e-05	1.8900058154e-07	-1.9846116342e-02	-3.6769803796e+03	-5.0272469964e-04	-8.7709245249e-15	-8.4595815754e+02	-6.6768112515e+00	-6.4003074840e-08	3.9426567214e-03	9.3443874687e-01	4.3585966068e-05	1.1687883747e-04	4.7302943485e-03
3.0902954325e-04	-2.2731822729e-01	-2.8793169642e+03	5.7572087917e+03	8.4547474387e+02	4.9237698477e-04	8.4453939264e+02	1.3277999187e-05	1.8735910115e-07	-1.9673813642e-02	-3.7235893160e+03	-4.9835708069e-04	-8.6947457697e-15	-8.3860856247e+02	-6.6188068051e+00	-6.3446918830e-08	3.9084026857e-03	9.2632044504e-01	4.3207313411e-05	1.1586340680e-04	4.6891984116e-03
3.1622776602e-04	-2.2529545426e-01	-2.9340974351e+03	5.8667824062e+03	8.3795901749e+02	4.8800041986e-04	8.3703198093e+02	1.3159965874e-05	1.8569359999e-07	-1.9498906468e-02	-3.7708647511e+03	-4.9392700909e-04	-8.6174286023e-15	-8.3115387344e+02	-6.5599705269e+00	-6.2882577367e-08	3.8736701395e-03	9.1808604177e-01	4.2823218791e-05	1.1483345568e-04	4.6475141035e-03
3.2359365693e-04	-2.2325041890e-01	-2.9896498387e+03	5.9779000522e+03	8.3033738496e+02	4.8356207844e-04	8.2941878024e+02	1.3040269550e-05	1.8400575724e-07	-1.9321514003e-02	-3.8188063572e+03	-4.8943451744e-04	-8.5390814428e-15	-8.2359413815e+02	-6.5002991773e+00	-6.2311983129e-08	3.8384201466e-03	9.0973563328e-01	4.2433729959e-05	1.1378899123e-04	4.6052425209e-03
3.3113112148e-04	-2.2117063403e-01	-3.0459731883e+03	6.0905597810e+03	8.2260997997e+02	4.7906144209e-04	8.2169992409e+02	1.2918912944e-05	1.8229206286e-07	-1.9141725616e-02	-3.8674132935e+03	-4.8487966227e-04	-8.4595958710e-15	-8.1592948437e+02	-6.4398110302e+00	-6.1730929701e-08	3.8027100586e-03	9.0126930935e-01	4.2038829179e-05	1.1273003178e-04	4.5623849942e-03
3.3884415614e-04	-2.1906375885e-01	-3.1030658972e+03	6.2047584037e+03	8.1477702123e+02	4.7449972772e-04	8.1387563098e+02	1.2795897874e-05	1.8055657002e-07	-1.8959511379e-02	-3.9166841840e+03	-4.8026259905e-04	-8.3790260971e-15	-8.0816013908e+02	-6.3784902052e+00	-6.1143168750e-08	3.7665010937e-03	8.9268734936e-01	4.1638528273e-05	1.1165660730e-04	4.5189416460e-03
3.4673685045e-04	-2.1692898870e-01	-3.1609257247e+03	6.3204914405e+03	8.0683881601e+02	4.6987740461e-04	8.0594620782e+02	1.2671230252e-05	1.7879727732e-07	-1.8774722152e-02	-3.9666170962e+03	-4.7558349904e-04	-8.2973856735e-15	-8.0028640175e+02	-6.3163454794e+00	-6.0547563407e-08	3.7298022717e-03	8.8399008239e-01	4.1232862259e-05	1.1056875991e-04	4.4749138951e-03
3.5481338923e-04	-2.1476700902e-01	-3.2195497608e+03	6.4377530689e+03	7.9879576369e+02	4.6519306670e-04	7.9791205356e+02	1.2544915080e-05	1.7701525284e-07	-1.8587625975e-02	-4.0172095178e+03	-4.7084259706e-04	-8.2146881528e-15	-7.9230866718e+02	-6.2533804394e+00	-5.9943999986e-08	3.6926191651e-03	8.7517794227e-01	4.0821817038e-05	1.0946654432e-04	4.4303055934e-03
3.6307805477e-04	-2.1259996295e-01	-3.2789344193e+03	6.5565360722e+03	7.9064835927e+02	4.6045117779e-04	7.8977366263e+02	1.2416962818e-05	1.7520466221e-07	-1.8398013961e-02	-4.0684583352e+03	-4.6604023196e-04	-8.1311774805e-15	-7.8422742081e+02	-6.1895827317e+00	-5.9335548031e-08	3.6548961216e-03	8.6625152927e-01	4.0405454001e-05	1.0835002837e-04	4.3851153273e-03
3.7153522910e-04	-2.1016159654e-01	-3.3390751028e+03	6.6768317872e+03	7.8239719694e+02	4.5562018386e-04	7.8153162859e+02	1.2287376194e-05	1.7342965600e-07	-1.8206065191e-02	-4.1203598106e+03	-4.6117621779e-04	-8.0436417076e-15	-7.7604333687e+02	-6.1251383990e+00	-5.8685373006e-08	3.6173079980e-03	8.5721082225e-01	3.9983786792e-05	1.0721929350e-04	4.3393780870e-03
3.8018939632e-04	-2.0811012387e-01	-3.3999673889e+03	6.7986300520e+03	7.7404297375e+02	4.5077785944e-04	7.7318664769e+02	1.2156178855e-05	1.7152972993e-07	-1.8011599201e-02	-4.1729095599e+03	-4.5625230170e-04	-7.9601445878e-15	-7.6775689888e+02	-6.0596029075e+00	-5.8086243371e-08	3.5781940819e-03	8.4805824897e-01	3.9556844513e-05	1.0607443522e-04	4.2930208838e-03
3.8904514499e-04	-2.0583787560e-01	-3.4616048139e+03	6.9219191536e+03	7.6558649307e+02	4.4585257820e-04	7.6473952245e+02	1.2023371255e-05	1.6965590878e-07	-1.7814795687e-02	-4.2261025293e+03	-4.5126770977e-04	-7.8731780210e-15	-7.5936909294e+02	-5.9934010488e+00	-5.7451870816e-08	3.5391024976e-03	8.3879314509e-01	3.9124683099e-05	1.0491556363e-04	4.2461197900e-03
3.9810717055e-04	-2.0353743434e-01	-3.5239809129e+03	7.0466857758e+03	7.5702866828e+02	4.4086930939e-04	7.5619116521e+02	1.1888972494e-05	1.6775919158e-07	-1.7615713443e-02	-4.2799329735e+03	-4.4622337843e-04	-7.7851543571e-15	-7.5088076687e+02	-5.9264057306e+00	-5.6809653870e-08	3.4995440583e-03	8.2941700482e-01	3.8687335746e-05	1.0374280390e-04	4.1986555848e-03
4.0738027780e-04	-2.0286920667e-01	-3.5870898479e+03	7.1729149472e+03	7.4837052628e+02	4.3500320680e-04	7.4754260174e+02	1.1752696992e-05	1.6582659906e-07	-1.7400943083e-02	-4.3343944458e+03	-4.4111778949e-04	-7.6804746374e-15	-7.4229175091e+02	-5.8581666080e+00	-5.6199610299e-08	3.4563355921e-03	8.1993414020e-01	3.8245243559e-05	1.0255629675e-04	4.1514593231e-03
4.1686938347e-04	-1.9885608554e-01	-3.6509183431e+03	7.3005899897e+03	7.3961321103e+02	4.3072507106e-04	7.3879497473e+02	1.1615466974e-05	1.6389984841e-07	-1.7210412816e-02	-4.3894797129e+03	-4.3595800278e-04	-7.6060712633e-15	-7.3360674095e+02	-5.7900689246e+00	-5.5502709984e-08	3.4190400911e-03	8.1033624970e-01	3.7797341065e-05	1.0135619895e-04	4.1020674730e-03
4.2657951880e-04	-1.9647499919e-01	-3.7154621185e+03	7.4296924674e+03	7.3075798706e+02	4.2557066081e-04	7.2994954732e+02	1.1476397503e-05	1.6193758941e-07	-1.7004372161e-02	-4.4451808580e+03	-4.3073837447e-04	-7.5150118333e-15	-7.2482343102e+02	-5.7207460236e+00	-5.4838096730e-08	3.3780989256e-03	8.0063428019e-01	3.7344800603e-05	1.0014268379e-04	4.0529517682e-03
4.3651583224e-04	-1.9405803084e-01	-3.7807093983e+03	7.5602021363e+03	7.2180624292e+02	4.2036320156e-04	7.2100770652e+02	1.1335814179e-05	1.5995412067e-07	-1.6796110185e-02	-4.5014891344e+03	-4.2546186333e-04	-7.4230308315e-15	-7.1594439220e+02	-5.6506699712e+00	-5.4166548580e-08	3.3367384576e-03	7.9082653428e-01	3.6887323404e-05	9.8915941558e-05	4.0032975858e-03
4.4668359215e-04	-1.9163572788e-01	-3.8466491631e+03	7.6920968950e+03	7.1275949455e+02	4.1508836512e-04	7.1197096660e+02	1.1193734281e-05	1.5794891315e-07	-1.6585596428e-02	-4.5583950066e+03	-4.2012933560e-04	-7.3298978649e-15	-7.0697110653e+02	-5.5798441922e+00	-5.3487610785e-08	3.2948966159e-03	7.8091474208e-01	3.6425005874e-05	9.7676180000e-05	3.9531285274e-03
4.5708818961e-04	-1.8917754292e-01	-3.9132693796e+03	7.8253527363e+03	7.0361938864e+02	4.0976509626e-04	7.0284097241e+02	1.1050191915e-05	1.5592343514e-07	-1.6372859922e-02	-4.6158881167e+03	-4.1474178636e-04	-7.2359110891e-15	-6.9790522861e+02	-5.5082912489e+00	-5.2801510719e-08	3.2526454729e-03	7.7090064285e-01	3.5957909859e-05	9.6423624773e-05	3.9024357584e-03
4.6773514129e-04	-1.8669569492e-01	-3.9805570813e+03	7.9599437002e+03	6.9438770578e+02	4.0438791439e-04	6.9361950259e+02	1.0905209365e-05	1.5387795605e-07	-1.6158078684e-02	-4.6739572641e+03	-4.0930025634e-04	-7.1409756363e-15	-6.8874851704e+02	-5.4360207790e+00	-5.2108930504e-08	3.2099719215e-03	7.6078620904e-01	3.5486133129e-05	9.5158519891e-05	3.8512356600e-03
4.7863009232e-04	-1.8419027328e-01	-4.0484982902e+03	8.0958418284e+03	6.8506636366e+02	3.9896087583e-04	6.8430847270e+02	1.0758819826e-05	1.5181242874e-07	-1.5941162435e-02	-4.7325903864e+03	-4.0380588145e-04	-7.0451050592e-15	-6.7950287437e+02	-5.3630478751e+00	-5.1409415391e-08	3.1668820807e-03	7.5057354447e-01	3.5009767089e-05	9.3881128151e-05	3.7995359330e-03
4.8977881937e-04	-1.8166118860e-01	-4.1170780071e+03	8.2330171209e+03	6.7565742001e+02	3.9348095197e-04	6.7490993819e+02	1.0611054677e-05	1.4972781029e-07	-1.5722199658e-02	-4.7917745401e+03	-3.9825986774e-04	-6.9483400153e-15	-6.7017033958e+02	-5.2893913165e+00	-5.0703192755e-08	3.1233829031e-03	7.4026490613e-01	3.4528922697e-05	9.2591731544e-05	3.7473522152e-03
5.0118723363e-04	-1.7910644412e-01	-4.1862801895e+03	8.3714374935e+03	6.6616307549e+02	3.8795118235e-04	6.6542609729e+02	1.0461948477e-05	1.4762372619e-07	-1.5501278756e-02	-4.8514958824e+03	-3.9266351905e-04	-6.8507076097e-15	-6.6075310326e+02	-5.2150630843e+00	-4.9990717343e-08	3.0794999866e-03	7.2986268945e-01	3.4043734559e-05	9.1290631648e-05	3.6946949622e-03
5.1286138399e-04	-1.7653545737e-01	-4.2560877445e+03	8.5110687390e+03	6.5658567640e+02	3.8237615991e-04	6.5585929371e+02	1.0311536244e-05	1.4550020653e-07	-1.5278517885e-02	-4.9117396545e+03	-3.8701821191e-04	-6.7521400797e-15	-6.5125347710e+02	-5.1400882406e+00	-4.9271761782e-08	3.0351968653e-03	7.1936951303e-01	3.3554289985e-05	8.9978149998e-05	3.6415739369e-03
5.2480746025e-04	-1.7393600941e-01	-4.3264824772e+03	8.6518744894e+03	6.4692771725e+02	3.7675107887e-04	6.4621201918e+02	1.0159861631e-05	1.4336076302e-07	-1.5053737103e-02	-4.9724901659e+03	-3.8132541596e-04	-6.6528949233e-15	-6.4167395496e+02	-5.0644798163e+00	-4.8547349252e-08	2.9905776337e-03	7.0878801712e-01	3.3060722672e-05	8.8654628440e-05	3.5880092755e-03
5.3703179637e-04	-1.7131838202e-01	-4.3974451181e+03	8.7938161822e+03	6.3719184305e+02	3.7107965181e-04	6.3648691581e+02	1.0006961929e-05	1.4120316225e-07	-1.4827143823e-02	-5.0337307787e+03	-3.7558669602e-04	-6.5527824052e-15	-6.3201714706e+02	-4.9882621474e+00	-4.7816683946e-08	2.9455707390e-03	6.9812118317e-01	3.2563179957e-05	8.7320429446e-05	3.5340134364e-03
5.4954087386e-04	-1.6867962480e-01	-4.4689552717e+03	8.9368530288e+03	6.2738085154e+02	3.6536627340e-04	6.2668677823e+02	9.8528817034e-06	1.3902881507e-07	-1.4598826187e-02	-5.0954438944e+03	-3.6980370150e-04	-6.4518973931e-15	-6.2228583241e+02	-4.9114568125e+00	-4.7080675358e-08	2.9002152933e-03	6.8737204991e-01	3.2061790080e-05	8.5975936416e-05	3.4795991805e-03
5.6234132519e-04	-1.6602253914e-01	-4.5409914210e+03	9.0809419861e+03	6.1749769506e+02	3.5961141293e-04	6.1681455552e+02	9.6976682471e-06	1.3683940218e-07	-1.4368842467e-02	-5.1576109424e+03	-3.6397816849e-04	-6.3502534394e-15	-6.1248293781e+02	-4.8340864621e+00	-4.6338868742e-08	2.8545346759e-03	6.7654384317e-01	3.1556728572e-05	8.4621553937e-05	3.4247841468e-03
5.7543993734e-04	-1.6334605217e-01	-4.6135309060e+03	9.2260377329e+03	6.0754548223e+02	3.5381501766e-04	6.0687335285e+02	9.5413706731e-06	1.3463528476e-07	-1.4137310467e-02	-5.2202123687e+03	-3.5811192907e-04	-6.2478912018e-15	-6.0261154842e+02	-4.7561755415e+00	-4.5591946218e-08	2.8085226795e-03	6.6563998859e-01	3.1048132769e-05	8.3257708012e-05	3.3695874190e-03
