Time            	S0              	C4              	C3              	C2H4O           	M4              	M5              	M6              	A1              	E1              	C2              	E2              	E3              	B1              	B2              	B3              	M1              	M2              	M3              	CH2O            	A2              
3.6307805477e-10	2.6886329891e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7613014943e-08	2.6329055768e-07	4.1102902285e-15	6.1373026907e-17	2.3269509434e-05	2.5000000000e+00	5.8944644706e-07	1.0283943858e-17	9.9187832390e-01	7.8285046289e-03	7.5042867103e-11	1.8763451732e-15	3.9626974528e-13	1.8426120243e-17	0.0000000000e+00	1.6824051577e-07
3.7153522910e-10	2.6886329609e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7728329451e-08	2.7256494983e-07	4.2559104398e-15	6.3401801560e-17	2.3269509186e-05	2.5000000000e+00	5.8944489650e-07	1.0283916752e-17	9.9187831349e-01	7.8285045467e-03	7.5042866316e-11	1.9745523747e-15	4.1794535167e-13	1.9435255386e-17	0.0000000000e+00	1.6934156313e-07
3.8018939632e-10	2.6886329320e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7840538135e-08	2.8211646309e-07	4.4058928091e-15	6.5491356125e-17	2.3269508934e-05	2.5000000000e+00	5.8944370348e-07	1.0283895896e-17	9.9187830285e-01	7.8285044627e-03	7.5042865510e-11	2.0781787929e-15	4.4085749895e-13	2.0502010841e-17	0.0000000000e+00	1.7041295542e-07
3.8904514499e-10	2.6886329025e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7949596727e-08	2.9195125623e-07	4.5603342400e-15	6.7643040304e-17	2.3269508677e-05	2.5000000000e+00	5.8944279089e-07	1.0283879942e-17	9.9187829195e-01	7.8285043767e-03	7.5042864686e-11	2.1875164175e-15	4.6507433470e-13	2.1629564030e-17	0.0000000000e+00	1.7145426996e-07
3.9810717055e-10	2.6886328723e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8055466609e-08	3.0207556102e-07	4.7193327745e-15	6.9858219777e-17	2.3269508414e-05	2.5000000000e+00	5.8944209734e-07	1.0283867818e-17	9.9187828080e-01	7.8285042887e-03	7.5042863842e-11	2.3028721608e-15	4.9066753118e-13	2.2821256764e-17	0.0000000000e+00	1.7246513801e-07
4.0738027780e-10	2.6886328413e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8158114974e-08	3.1249568359e-07	4.8829876134e-15	7.2138276457e-17	2.3269508145e-05	2.5000000000e+00	5.8944157315e-07	1.0283858654e-17	9.9187826939e-01	7.8285041987e-03	7.5042862979e-11	2.4245685693e-15	5.1771245382e-13	2.4080603105e-17	0.0000000000e+00	1.7344524632e-07
4.1686938347e-10	2.6886328097e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8257514904e-08	3.2321800678e-07	5.0513991543e-15	7.4484609015e-17	2.3269507870e-05	2.5000000000e+00	5.8944117957e-07	1.0283851774e-17	9.9187825772e-01	7.8285041065e-03	7.5042862096e-11	2.5529445633e-15	5.4628833611e-13	2.5411297521e-17	0.0000000000e+00	1.7439433789e-07
4.2657951880e-10	2.6886327773e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8353645621e-08	3.3424899074e-07	5.2246689996e-15	7.6898632968e-17	2.3269507589e-05	2.5000000000e+00	5.8944088542e-07	1.0283846632e-17	9.9187824577e-01	7.8285040122e-03	7.5042861192e-11	2.6883562219e-15	5.7647846572e-13	2.6817223569e-17	0.0000000000e+00	1.7531221429e-07
4.3651583224e-10	2.6886327442e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8446492504e-08	3.4559517601e-07	5.4029000051e-15	7.9381781357e-17	2.3269507302e-05	2.5000000000e+00	5.8944066654e-07	1.0283842806e-17	9.9187823355e-01	7.8285039158e-03	7.5042860267e-11	2.8311775915e-15	6.0837037541e-13	2.8302462799e-17	0.0000000000e+00	1.7619873596e-07
4.4668359215e-10	2.6886327103e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8536047019e-08	3.5726318770e-07	5.5861963468e-15	8.1935505661e-17	2.3269507008e-05	2.5000000000e+00	5.8944050471e-07	1.0283839977e-17	9.9187822104e-01	7.8285038170e-03	7.5042859321e-11	2.9818015248e-15	6.4205604142e-13	2.9871304005e-17	0.0000000000e+00	1.7705382139e-07
4.5708818961e-10	2.6886326755e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8622307148e-08	3.6925973440e-07	5.7746635014e-15	8.4561275519e-17	2.3269506708e-05	2.5000000000e+00	5.8944038511e-07	1.0283837886e-17	9.9187820823e-01	7.8285037160e-03	7.5042858352e-11	3.1406405930e-15	6.7763209974e-13	3.1528253315e-17	0.0000000000e+00	1.7787745131e-07
4.6773514129e-10	2.6886326400e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8705277124e-08	3.8159161454e-07	5.9684083480e-15	8.7260580138e-17	2.3269506400e-05	2.5000000000e+00	5.8944029649e-07	1.0283836338e-17	9.9187819513e-01	7.8285036126e-03	7.5042857361e-11	3.3081279955e-15	7.1520006074e-13	3.3278044201e-17	0.0000000000e+00	1.7866966614e-07
4.7863009232e-10	2.6886326037e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8784967377e-08	3.9426572054e-07	6.1675392330e-15	9.0034929210e-17	2.3269506086e-05	2.5000000000e+00	5.8944023121e-07	1.0283835197e-17	9.9187818173e-01	7.8285035068e-03	7.5042856347e-11	3.4847185276e-15	7.5486653777e-13	3.5125648138e-17	0.0000000000e+00	1.7943056548e-07
4.8977881937e-10	2.6886325665e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8861394801e-08	4.0728903979e-07	6.3721659850e-15	9.2885853088e-17	2.3269505764e-05	2.5000000000e+00	5.8944018224e-07	1.0283834341e-17	9.9187816801e-01	7.8285033985e-03	7.5042855309e-11	3.6708896129e-15	7.9674349183e-13	3.7076286022e-17	0.0000000000e+00	1.8016031062e-07
5.0118723363e-10	2.6886325285e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8934582397e-08	4.2066866213e-07	6.5824000333e-15	9.5814904458e-17	2.3269505434e-05	2.5000000000e+00	5.8944014523e-07	1.0283833694e-17	9.9187815398e-01	7.8285032877e-03	7.5042854247e-11	3.8671423467e-15	8.4094847746e-13	3.9135439630e-17	0.0000000000e+00	1.8085912118e-07
5.1286138399e-10	2.6886324895e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9004559315e-08	4.3441178333e-07	6.7983544620e-15	9.8823659082e-17	2.3269505097e-05	2.5000000000e+00	5.8944011682e-07	1.0283833198e-17	9.9187813961e-01	7.8285031744e-03	7.5042853160e-11	4.0740026131e-15	8.8760490708e-13	4.1308863958e-17	0.0000000000e+00	1.8152727551e-07
5.2480746025e-10	2.6886324497e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9071360835e-08	4.4852570930e-07	7.0201440769e-15	1.0191371672e-16	2.3269504752e-05	2.5000000000e+00	5.8944009435e-07	1.0283832805e-17	9.9187812491e-01	7.8285030584e-03	7.5042852048e-11	4.2920222518e-15	9.3684232676e-13	4.3602600075e-17	0.0000000000e+00	1.8216511046e-07
5.3703179637e-10	2.6886324089e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9135027785e-08	4.6301786625e-07	7.2478855656e-15	1.0508670339e-16	2.3269504400e-05	2.5000000000e+00	5.8944007604e-07	1.0283832485e-17	9.9187810987e-01	7.8285029397e-03	7.5042850910e-11	4.5217802457e-15	9.8879669600e-13	4.6022988178e-17	0.0000000000e+00	1.8277301585e-07
5.4954087386e-10	2.6886323672e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9195607043e-08	4.7789579957e-07	7.4816974795e-15	1.0834427106e-16	2.3269504038e-05	2.5000000000e+00	5.8944006054e-07	1.0283832215e-17	9.9187809448e-01	7.8285028182e-03	7.5042849746e-11	4.7638840324e-15	1.0436106988e-12	4.8576682096e-17	0.0000000000e+00	1.8335143930e-07
5.6234132519e-10	2.6886323245e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9253150880e-08	4.9316718504e-07	7.7217004109e-15	1.1168810019e-16	2.3269503669e-05	2.5000000000e+00	5.8944004692e-07	1.0283831977e-17	9.9187807873e-01	7.8285026939e-03	7.5042848554e-11	5.0189708052e-15	1.1014340501e-12	5.1270663585e-17	0.0000000000e+00	1.8390087989e-07
5.7543993734e-10	2.6886322808e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9307716588e-08	5.0883983712e-07	7.9680171239e-15	1.1511990149e-16	2.3269503291e-05	2.5000000000e+00	5.8944003453e-07	1.0283831761e-17	9.9187806262e-01	7.8285025667e-03	7.5042847335e-11	5.2877088955e-15	1.1624238220e-12	5.4112257545e-17	0.0000000000e+00	1.8442188467e-07
5.8884365536e-10	2.6886322361e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9359366885e-08	5.2492170911e-07	8.2207725567e-15	1.1864141598e-16	2.3269502904e-05	2.5000000000e+00	5.8944002286e-07	1.0283831557e-17	9.9187804612e-01	7.8285024365e-03	7.5042846087e-11	5.5707992684e-15	1.2267447985e-12	5.7109148552e-17	0.0000000000e+00	1.8491505248e-07
6.0255958607e-10	2.6886321904e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9408168505e-08	5.4142091262e-07	8.4800941295e-15	1.2225441930e-16	2.3269502508e-05	2.5000000000e+00	5.8944001163e-07	1.0283831361e-17	9.9187802925e-01	7.8285023033e-03	7.5042844810e-11	5.8689769773e-15	1.2945698164e-12	6.0269396780e-17	0.0000000000e+00	1.8538102050e-07
6.1659500186e-10	2.6886321436e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9454193409e-08	5.5834570947e-07	8.7461116152e-15	1.2596071985e-16	2.3269502103e-05	2.5000000000e+00	5.8944000060e-07	1.0283831169e-17	9.9187801198e-01	7.8285021670e-03	7.5042843504e-11	6.1830128511e-15	1.3660801673e-12	6.3601456728e-17	0.0000000000e+00	1.8582047584e-07
6.3095734448e-10	2.6886320957e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9497517080e-08	5.7570453441e-07	9.0189575001e-15	1.2976216390e-16	2.3269501688e-05	2.5000000000e+00	5.8943998961e-07	1.0283830977e-17	9.9187799431e-01	7.8285020275e-03	7.5042842167e-11	6.5137150798e-15	1.4414659689e-12	6.7114194556e-17	0.0000000000e+00	1.8623413923e-07
6.4565422903e-10	2.6886320467e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9538218946e-08	5.9350599563e-07	9.2987669904e-15	1.3366063561e-16	2.3269501264e-05	2.5000000000e+00	5.8943997855e-07	1.0283830784e-17	9.9187797623e-01	7.8285018848e-03	7.5042840799e-11	6.8619310090e-15	1.5209265906e-12	7.0816907923e-17	0.0000000000e+00	1.8662276906e-07
6.6069344801e-10	2.6886319965e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9576381694e-08	6.1175888695e-07	9.5856782052e-15	1.3765805974e-16	2.3269500830e-05	2.5000000000e+00	5.8943996736e-07	1.0283830589e-17	9.9187795772e-01	7.8285017388e-03	7.5042839399e-11	7.2285489512e-15	1.6046710809e-12	7.4719345917e-17	0.0000000000e+00	1.8698715484e-07
6.7608297539e-10	2.6886319452e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9612090918e-08	6.3047219666e-07	9.8798323167e-15	1.4175640363e-16	2.3269500386e-05	2.5000000000e+00	5.8943995599e-07	1.0283830390e-17	9.9187793879e-01	7.8285015893e-03	7.5042837966e-11	7.6145001035e-15	1.6929186200e-12	7.8831730183e-17	0.0000000000e+00	1.8732811384e-07
6.9183097092e-10	2.6886318926e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9645434905e-08	6.4965511504e-07	1.0181373668e-14	1.4595767882e-16	2.3269499931e-05	2.5000000000e+00	5.8943994440e-07	1.0283830188e-17	9.9187791941e-01	7.8285014364e-03	7.5042836500e-11	8.0207605667e-15	1.7858989976e-12	8.3164777183e-17	0.0000000000e+00	1.8764648906e-07
7.0794578438e-10	2.6886318389e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9676504004e-08	6.6931704639e-07	1.0490449963e-14	1.5026394368e-16	2.3269499466e-05	2.5000000000e+00	5.8943993258e-07	1.0283829982e-17	9.9187789958e-01	7.8285012799e-03	7.5042835000e-11	8.4483534332e-15	1.8838531052e-12	8.7729721183e-17	0.0000000000e+00	1.8794314314e-07
7.2443596007e-10	2.6886317839e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9705390459e-08	6.8946761623e-07	1.0807212382e-14	1.5467730507e-16	2.3269498990e-05	2.5000000000e+00	5.8943992050e-07	1.0283829771e-17	9.9187787929e-01	7.8285011198e-03	7.5042833465e-11	8.8983510045e-15	1.9870334610e-12	9.2538338712e-17	0.0000000000e+00	1.8821895688e-07
7.4131024130e-10	2.6886317276e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9732187815e-08	7.1011668325e-07	1.1131815768e-14	1.5919992088e-16	2.3269498503e-05	2.5000000000e+00	5.8943990814e-07	1.0283829556e-17	9.9187785853e-01	7.8285009559e-03	7.5042831895e-11	9.3718770867e-15	2.0957047517e-12	9.7602973842e-17	0.0000000000e+00	1.8847482344e-07
7.5857757503e-10	2.6886316700e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9756990507e-08	7.3127434936e-07	1.1464418786e-14	1.6383400232e-16	2.3269498005e-05	2.5000000000e+00	5.8943989551e-07	1.0283829335e-17	9.9187783729e-01	7.8285007882e-03	7.5042830287e-11	9.8701094077e-15	2.2101444035e-12	1.0293656483e-16	0.0000000000e+00	1.8871164451e-07
7.7624711663e-10	2.6886316111e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9779893499e-08	7.5295096940e-07	1.1805184078e-14	1.6858181599e-16	2.3269497495e-05	2.5000000000e+00	5.8943988258e-07	1.0283829110e-17	9.9187781555e-01	7.8285006166e-03	7.5042828642e-11	1.0394282152e-14	2.3306431819e-12	1.0855267207e-16	0.0000000000e+00	1.8893032684e-07
7.9432823472e-10	2.6886315508e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9800991801e-08	7.7515716221e-07	1.2154278435e-14	1.7344568639e-16	2.3269496973e-05	2.5000000000e+00	5.8943986936e-07	1.0283828879e-17	9.9187779330e-01	7.8285004411e-03	7.5042826959e-11	1.0945688607e-14	2.4575058167e-12	1.1446550725e-16	0.0000000000e+00	1.8913177759e-07
8.1283051616e-10	2.6886314891e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9820380294e-08	7.9790381870e-07	1.2511872928e-14	1.7842799762e-16	2.3269496439e-05	2.5000000000e+00	5.8943985583e-07	1.0283828643e-17	9.9187777053e-01	7.8285002614e-03	7.5042825237e-11	1.1525683958e-14	2.5910516627e-12	1.2068996419e-16	0.0000000000e+00	1.8931690272e-07
8.3176377110e-10	2.6886314260e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9838153107e-08	8.2120211470e-07	1.2878143107e-14	1.8353119626e-16	2.3269495892e-05	2.5000000000e+00	5.8943984199e-07	1.0283828401e-17	9.9187774724e-01	7.8285000775e-03	7.5042823474e-11	1.2135688182e-14	2.7316153844e-12	1.2724165076e-16	0.0000000000e+00	1.8948660098e-07
8.5113803820e-10	2.6886313613e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9854403153e-08	8.4506352229e-07	1.3253269182e-14	1.8875779385e-16	2.3269495333e-05	2.5000000000e+00	5.8943982782e-07	1.0283828154e-17	9.9187772340e-01	7.8284998894e-03	7.5042821671e-11	1.2777189094e-14	2.8795476752e-12	1.3413692241e-16	0.0000000000e+00	1.8964175953e-07
8.7096358996e-10	2.6886312952e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9869222255e-08	8.6949981508e-07	1.3637436106e-14	1.9411036805e-16	2.3269494761e-05	2.5000000000e+00	5.8943981332e-07	1.0283827901e-17	9.9187769901e-01	7.8284996969e-03	7.5042819825e-11	1.3451745572e-14	3.0352160215e-12	1.4139291782e-16	0.0000000000e+00	1.8978325512e-07
8.9125093813e-10	2.6886312276e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9882700256e-08	8.9452308438e-07	1.4030833830e-14	1.9959156620e-16	2.3269494175e-05	2.5000000000e+00	5.8943979849e-07	1.0283827642e-17	9.9187767405e-01	7.8284994999e-03	7.5042817937e-11	1.4160990867e-14	3.1990054848e-12	1.4902759541e-16	0.0000000000e+00	1.8991194557e-07
9.1201083936e-10	2.6886311583e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9894925236e-08	9.2014574378e-07	1.4433657374e-14	2.0520410632e-16	2.3269493576e-05	2.5000000000e+00	5.8943978331e-07	1.0283827378e-17	9.9187764850e-01	7.8284992983e-03	7.5042816004e-11	1.4906636149e-14	3.3713195400e-12	1.5705977238e-16	0.0000000000e+00	1.9002867190e-07
9.3325430080e-10	2.6886310875e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9905982448e-08	9.4638054749e-07	1.4846107120e-14	2.1095078114e-16	2.3269492963e-05	2.5000000000e+00	5.8943976778e-07	1.0283827107e-17	9.9187762237e-01	7.8284990920e-03	7.5042814027e-11	1.5690474128e-14	3.5525809326e-12	1.6550916475e-16	0.0000000000e+00	1.9013424813e-07
9.5499258602e-10	2.6886310150e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9915955122e-08	9.7324058904e-07	1.5268388788e-14	2.1683445785e-16	2.3269492335e-05	2.5000000000e+00	5.8943975188e-07	1.0283826829e-17	9.9187759562e-01	7.8284988809e-03	7.5042812003e-11	1.6514382971e-14	3.7432326058e-12	1.7439643055e-16	0.0000000000e+00	1.9022946895e-07
9.7723722096e-10	2.6886309408e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9924923307e-08	1.0007393210e-06	1.5700713746e-14	2.2285808237e-16	2.3269491693e-05	2.5000000000e+00	5.8943973562e-07	1.0283826546e-17	9.9187756825e-01	7.8284986648e-03	7.5042809933e-11	1.7380330276e-14	3.9437386400e-12	1.8374321368e-16	0.0000000000e+00	1.9031509868e-07
1.0000000000e-09	2.6886308649e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9932964184e-08	1.0288905592e-06	1.6143299078e-14	2.2902468034e-16	2.3269491036e-05	2.5000000000e+00	5.8943971897e-07	1.0283826255e-17	9.9187754024e-01	7.8284984438e-03	7.5042807814e-11	1.8290377329e-14	4.1545852607e-12	1.9357219090e-16	0.0000000000e+00	1.9039187427e-07
1.0232929923e-09	2.6886307872e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9940151802e-08	1.0577084931e-06	1.6596367753e-14	2.3533735939e-16	2.3269490364e-05	2.5000000000e+00	5.8943970194e-07	1.0283825958e-17	9.9187751159e-01	7.8284982176e-03	7.5042805645e-11	1.9246683521e-14	4.3762818838e-12	2.0390712060e-16	0.0000000000e+00	1.9046050275e-07
1.0471285481e-09	2.6886307077e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9946556430e-08	1.0872077009e-06	1.7060148853e-14	2.4179931242e-16	2.3269489676e-05	2.5000000000e+00	5.8943968452e-07	1.0283825654e-17	9.9187748226e-01	7.8284979861e-03	7.5042803427e-11	2.0251510949e-14	4.6093622043e-12	2.1477289355e-16	0.0000000000e+00	1.9052165507e-07
1.0715193052e-09	2.6886306263e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9952245526e-08	1.1174031474e-06	1.7534877541e-14	2.4841381712e-16	2.3269488972e-05	2.5000000000e+00	5.8943966668e-07	1.0283825343e-17	9.9187745225e-01	7.8284977493e-03	7.5042801156e-11	2.1307229340e-14	4.8543853624e-12	2.2619558733e-16	0.0000000000e+00	1.9057597532e-07
1.0964781961e-09	2.6886305431e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9957282340e-08	1.1483102066e-06	1.8020795426e-14	2.5518424104e-16	2.3269488251e-05	2.5000000000e+00	5.8943964843e-07	1.0283825024e-17	9.9187742154e-01	7.8284975069e-03	7.5042798833e-11	2.2416321047e-14	5.1119371254e-12	2.3820252142e-16	0.0000000000e+00	1.9062406744e-07
1.1220184543e-09	2.6886304579e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9961727001e-08	1.1799446591e-06	1.8518150515e-14	2.6211404095e-16	2.3269487514e-05	2.5000000000e+00	5.8943962976e-07	1.0283824699e-17	9.9187739011e-01	7.8284972589e-03	7.5042796455e-11	2.3581386444e-14	5.3826311663e-12	2.5082231688e-16	0.0000000000e+00	1.9066650554e-07
1.1481536215e-09	2.6886303707e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9965635974e-08	1.2123227068e-06	1.9027197438e-14	2.6920676595e-16	2.3269486760e-05	2.5000000000e+00	5.8943961065e-07	1.0283824365e-17	9.9187735796e-01	7.8284970051e-03	7.5042794022e-11	2.4805149467e-14	5.6671103744e-12	2.6408495743e-16	0.0000000000e+00	1.9070382876e-07
1.1748975549e-09	2.6886302816e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9969062249e-08	1.2454609792e-06	1.9548197560e-14	2.7646605906e-16	2.3269485988e-05	2.5000000000e+00	5.8943959109e-07	1.0283824024e-17	9.9187732505e-01	7.8284967454e-03	7.5042791533e-11	2.6090463461e-14	5.9660482407e-12	2.7802185409e-16	0.0000000000e+00	1.9073654308e-07
1.2022644346e-09	2.6886301903e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9972054600e-08	1.2793765507e-06	2.0081419246e-14	2.8389566093e-16	2.3269485198e-05	2.5000000000e+00	5.8943957108e-07	1.0283823675e-17	9.9187729138e-01	7.8284964796e-03	7.5042788985e-11	2.7440317240e-14	6.2801502915e-12	2.9266591209e-16	0.0000000000e+00	1.9076511418e-07
1.2302687708e-09	2.6886300969e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9974659021e-08	1.3140869347e-06	2.0627137768e-14	2.9149940847e-16	2.3269484389e-05	2.5000000000e+00	5.8943955061e-07	1.0283823318e-17	9.9187725693e-01	7.8284962077e-03	7.5042786379e-11	2.8857841571e-14	6.6101556263e-12	3.0805160252e-16	0.0000000000e+00	1.9078998123e-07
1.2589254118e-09	2.6886300013e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9976917436e-08	1.3496101068e-06	2.1185635671e-14	2.9928124006e-16	2.3269483562e-05	2.5000000000e+00	5.8943952965e-07	1.0283822952e-17	9.9187722167e-01	7.8284959294e-03	7.5042783711e-11	3.0346315786e-14	6.9568384806e-12	3.2421503528e-16	0.0000000000e+00	1.9081154453e-07
1.2882495517e-09	2.6886299035e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9978868561e-08	1.3859645054e-06	2.1757202781e-14	3.0724519559e-16	2.3269482716e-05	2.5000000000e+00	5.8943950821e-07	1.0283822578e-17	9.9187718559e-01	7.8284956446e-03	7.5042780981e-11	3.1909174841e-14	7.3210098997e-12	3.4119403714e-16	0.0000000000e+00	1.9083017375e-07
1.3182567386e-09	2.6886298034e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9980548153e-08	1.4231690390e-06	2.2342136322e-14	3.1539541812e-16	2.3269481850e-05	2.5000000000e+00	5.8943948627e-07	1.0283822195e-17	9.9187714867e-01	7.8284953532e-03	7.5042778188e-11	3.3550016660e-14	7.7035194779e-12	3.5902823288e-16	0.0000000000e+00	1.9084621030e-07
1.3489628826e-09	2.6886297010e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9981988971e-08	1.4612430970e-06	2.2940741083e-14	3.2373615622e-16	2.3269480963e-05	2.5000000000e+00	5.8943946382e-07	1.0283821804e-17	9.9187711089e-01	7.8284950550e-03	7.5042775330e-11	3.5272609807e-14	8.1052571758e-12	3.7775913000e-16	0.0000000000e+00	1.9085996697e-07
1.3803842646e-09	2.6886295962e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9983219562e-08	1.5002065729e-06	2.3553329785e-14	3.3227176906e-16	2.3269480056e-05	2.5000000000e+00	5.8943944085e-07	1.0283821403e-17	9.9187707223e-01	7.8284947499e-03	7.5042772405e-11	3.7080901444e-14	8.5271552024e-12	3.9743020656e-16	0.0000000000e+00	1.9087171633e-07
1.4125375446e-09	2.6886294890e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9984267056e-08	1.5400798456e-06	2.4180222781e-14	3.4100672227e-16	2.3269479128e-05	2.5000000000e+00	5.8943941734e-07	1.0283820993e-17	9.9187703266e-01	7.8284944377e-03	7.5042769412e-11	3.8979025908e-14	8.9701900510e-12	4.1808700612e-16	0.0000000000e+00	1.9088171744e-07
1.4454397707e-09	2.6886293793e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9985155437e-08	1.5808838083e-06	2.4821748520e-14	3.4994559437e-16	2.3269478178e-05	2.5000000000e+00	5.8943939328e-07	1.0283820573e-17	9.9187699218e-01	7.8284941182e-03	7.5042766349e-11	4.0971313403e-14	9.4353845552e-12	4.3977723365e-16	0.0000000000e+00	1.9089019929e-07
1.4791083882e-09	2.6886292670e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9985906080e-08	1.6226398743e-06	2.5478243630e-14	3.5909307798e-16	2.3269477207e-05	2.5000000000e+00	5.8943936866e-07	1.0283820143e-17	9.9187695076e-01	7.8284937912e-03	7.5042763215e-11	4.3062299239e-14	9.9238100777e-12	4.6255085761e-16	0.0000000000e+00	1.9089736596e-07
1.5135612484e-09	2.6886291521e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9986538196e-08	1.6653699839e-06	2.6150053027e-14	3.6845398130e-16	2.3269476212e-05	2.5000000000e+00	5.8943934347e-07	1.0283819704e-17	9.9187690837e-01	7.8284934566e-03	7.5042760008e-11	4.5256733497e-14	1.0436588800e-11	4.8646021675e-16	0.0000000000e+00	1.9090340091e-07
1.5488166189e-09	2.6886290345e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9987068775e-08	1.7090966165e-06	2.6837530107e-14	3.7803323081e-16	2.3269475194e-05	2.5000000000e+00	5.8943931769e-07	1.0283819254e-17	9.9187686499e-01	7.8284931143e-03	7.5042756726e-11	4.7559591109e-14	1.0974896111e-11	5.1156013150e-16	0.0000000000e+00	1.9090846635e-07
1.5848931925e-09	2.6886289142e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9987512712e-08	1.7538428011e-06	2.7541036914e-14	3.8783587364e-16	2.3269474153e-05	2.5000000000e+00	5.8943929131e-07	1.0283818794e-17	9.9187682060e-01	7.8284927639e-03	7.5042753367e-11	4.9976082422e-14	1.1539963106e-11	5.3790802063e-16	0.0000000000e+00	1.9091270449e-07
1.6218100974e-09	2.6886287910e-04	2.5000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9987883193e-08	1.7996321252e-06	2.8260944269e-14	3.9786707932e-16	2.3269473088e-05	2.5000000000e+00	5.8943926432e-07	1.0283818323e-17	9.9187677518e-01	7.8284924054e-03	7.5042749931e-11	5.2511664262e-14	1.2133079212e-11	5.6556402357e-16	0.0000000000e+00	1.9091624124e-07
