Time            	C4              	C2              	S0              	C2H4O           	E1              	E3              	E2              	CH2O            	A2              	B1              	B2              	B3              	A1              	M1              	M2              	M3              	M4              	M5              	M6              	C3              
1.2882495517e-02	-3.6830617332e-03	-3.5532480574e-01	-2.5829649530e-10	3.5464179981e-01	-1.4802439718e-08	-8.6853964318e-24	-1.5907937787e-10	3.2593035535e-10	7.4806438821e-11	-3.5373900831e-01	-9.0277659982e-04	-6.0553229098e-12	8.4829638310e-15	3.5310744769e-06	2.9964798562e-03	1.5268864488e-08	5.3375303066e-09	3.5164175828e-01	1.0248170645e-08	4.3660671531e-03
1.3182567386e-02	-3.7683049152e-03	-3.5531681758e-01	-2.6193447411e-10	3.5460388795e-01	-1.4798783976e-08	-8.7370952201e-24	-1.5906229888e-10	3.2589551279e-10	7.4799777483e-11	-3.5370157660e-01	-9.0229644820e-04	-6.0535465529e-12	8.4810221250e-15	3.5961632457e-06	3.0517339640e-03	1.5550405940e-08	5.3362375629e-09	3.5154852694e-01	1.0245453532e-08	4.4812340391e-03
1.3489628826e-02	-3.8555103393e-03	-3.5530921058e-01	-2.6193447411e-10	3.5456509719e-01	-1.4798765324e-08	-8.6336976435e-24	-1.5904530034e-10	3.2585986250e-10	7.4781625337e-11	-3.5366271437e-01	-9.0236792275e-04	-6.0533800195e-12	8.4775615164e-15	3.6620705170e-06	3.1076894422e-03	1.5835538086e-08	5.3349339391e-09	3.5145371452e-01	1.0242690356e-08	4.5996232168e-03
1.3803842646e-02	-3.9447227616e-03	-3.5530201418e-01	-2.6193447411e-10	3.5452540728e-01	-1.4795108694e-08	-8.6853964318e-24	-1.5902747542e-10	3.2582338584e-10	7.4765638125e-11	-3.5362289847e-01	-9.0249391169e-04	-6.0521587741e-12	8.4760665233e-15	3.7289108024e-06	3.1643412291e-03	1.6124240142e-08	5.3336051131e-09	3.5135730569e-01	1.0239880640e-08	4.7213291529e-03
1.4125375446e-02	-4.0359879564e-03	-3.5529525909e-01	-2.6557245292e-10	3.5448479747e-01	-1.4791451619e-08	-8.6336976435e-24	-1.5900924918e-10	3.2578606376e-10	7.4742212419e-11	-3.5358236731e-01	-9.0241525881e-04	-6.0512150846e-12	8.4730909392e-15	3.7964961376e-06	3.2216838281e-03	1.6416396092e-08	5.3322604110e-09	3.5125928541e-01	1.0237024016e-08	4.8464490659e-03
1.4454397707e-02	-4.1293527165e-03	-3.5528897734e-01	-2.6557245292e-10	3.5444324655e-01	-1.4791432523e-08	-8.6336976435e-24	-1.5899015802e-10	3.2574787676e-10	7.4734662903e-11	-3.5354112090e-01	-9.0211075317e-04	-6.0509930400e-12	8.4708250663e-15	3.8648531556e-06	3.2797107659e-03	1.6712109096e-08	5.3308766290e-09	3.5115963890e-01	1.0234119859e-08	4.9750829956e-03
1.4791083882e-02	-4.2248648871e-03	-3.5528320232e-01	-2.6193447411e-10	3.5440073282e-01	-1.4791412983e-08	-8.6336976435e-24	-1.5897062609e-10	3.2570880490e-10	7.4720396537e-11	-3.5349868239e-01	-9.0203553705e-04	-6.0499938392e-12	8.4692797439e-15	3.9339839508e-06	3.3384148062e-03	1.7011228877e-08	5.3294761937e-09	3.5105835171e-01	1.0231167987e-08	5.1073338738e-03
1.5135612484e-02	-4.3225733961e-03	-3.5527796882e-01	-2.5829649530e-10	3.5435723411e-01	-1.4791391667e-08	-8.6853964318e-24	-1.5895196526e-10	3.2566882780e-10	7.4687256379e-11	-3.5345552864e-01	-9.0169058369e-04	-6.0492166831e-12	8.4662764269e-15	4.0039766917e-06	3.3977878141e-03	1.7313781883e-08	5.3280706513e-09	3.5095540970e-01	1.0228167890e-08	5.2433075961e-03
1.5488166189e-02	-4.4225282711e-03	-3.5527331304e-01	-2.6193447411e-10	3.5431272770e-01	-1.4787732816e-08	-8.6336976435e-24	-1.5893193425e-10	3.2562792459e-10	7.4650285953e-11	-3.5341094436e-01	-9.0176845351e-04	-6.0488281051e-12	8.4626412219e-15	4.0747966021e-06	3.4578209406e-03	1.7619651157e-08	5.3266451250e-09	3.5085079905e-01	1.0225119187e-08	5.3831130938e-03
1.5848931925e-02	-4.5247806523e-03	-3.5526927267e-01	-2.6557245292e-10	3.5426719040e-01	-1.4780435542e-08	-8.6336976435e-24	-1.5891139988e-10	3.2558607394e-10	7.4639294745e-11	-3.5336540642e-01	-9.0176909703e-04	-6.0481619713e-12	8.4613271794e-15	4.1462520914e-06	3.5185046318e-03	1.7928889696e-08	5.3251687504e-09	3.5074450629e-01	1.0222021288e-08	5.5268624077e-03
1.6218100974e-02	-4.6293828433e-03	-3.5526588689e-01	-2.6557245292e-10	3.5422059845e-01	-1.4780413782e-08	-8.6336976435e-24	-1.5889034034e-10	3.2554325403e-10	7.4621142598e-11	-3.5331915321e-01	-9.0143035484e-04	-6.0478289043e-12	8.4587301094e-15	4.2185434956e-06	3.5798280563e-03	1.8241407766e-08	5.3236757225e-09	3.5063651832e-01	1.0218874207e-08	5.6746707612e-03
1.6595869074e-02	-4.7363882742e-03	-3.5526319639e-01	-1.9281287678e-10	3.5417292758e-01	-1.4816771809e-08	-8.6336976435e-24	-1.5886828923e-10	3.2549944255e-10	7.4611983258e-11	-3.5327242321e-01	-9.0048952733e-04	-6.0393356982e-12	8.4550861328e-15	4.2914153838e-06	3.6417799294e-03	1.8557049279e-08	5.3221476115e-09	3.5052682239e-01	1.0215677158e-08	5.8266566351e-03
1.6982436525e-02	-4.8458517098e-03	-3.5526124358e-01	-2.3646862246e-10	3.5412415296e-01	-1.4794920844e-08	-8.6853964318e-24	-1.5884655599e-10	3.2545461667e-10	7.4594774802e-11	-3.5322307054e-01	-9.0106754840e-04	-6.0428329007e-12	8.4518585812e-15	4.3652302739e-06	3.7043474157e-03	1.8875907414e-08	5.3206044015e-09	3.5041540615e-01	1.0212430132e-08	5.9829418428e-03
1.7378008287e-02	-4.9578290071e-03	-3.5526007236e-01	-3.3105607145e-10	3.5407424918e-01	-1.4740326737e-08	-8.6336976435e-24	-1.5882511727e-10	3.2540875305e-10	7.4548200946e-11	-3.5317228734e-01	-9.0194692745e-04	-6.0525473522e-12	8.4517267490e-15	4.4396564115e-06	3.7675174198e-03	1.9197774731e-08	5.3190656324e-09	3.5030225763e-01	1.0209132646e-08	6.1436516052e-03
1.7782794100e-02	-5.0723772365e-03	-3.5525972821e-01	-2.9103830457e-10	3.5402319027e-01	-1.4758492650e-08	-8.6853964318e-24	-1.5880217286e-10	3.2536182782e-10	7.4516670612e-11	-3.5312150421e-01	-9.0167117832e-04	-6.0480509489e-12	8.4481660720e-15	4.5148590568e-06	3.8312753727e-03	1.9522649423e-08	5.3174853409e-09	3.5018736525e-01	1.0205784246e-08	6.3089146274e-03
1.8197008586e-02	-5.1895548665e-03	-3.5526025842e-01	-1.8553691916e-10	3.5397094967e-01	-1.4816676330e-08	-8.6336976435e-24	-1.5877814243e-10	3.2531381657e-10	7.4536266048e-11	-3.5307143635e-01	-8.9949848089e-04	-6.0317306705e-12	8.4436510014e-15	4.5905386921e-06	3.8956061732e-03	1.9850393113e-08	5.3158262237e-09	3.5007071784e-01	1.0202384448e-08	6.4788631740e-03
1.8620871367e-02	-5.3094217261e-03	-3.5526171211e-01	-2.2191670723e-10	3.5391750022e-01	-1.4794823588e-08	-8.7370952201e-24	-1.5875388918e-10	3.2526469432e-10	7.4508565984e-11	-3.5301779216e-01	-8.9969320244e-04	-6.0343396946e-12	8.4427041449e-15	4.6670653092e-06	3.9604930337e-03	2.0181055852e-08	5.3141913092e-09	3.4995230467e-01	1.0198933513e-08	6.6536331464e-03
1.9054607180e-02	-5.4320388886e-03	-3.5526414002e-01	-3.8926373236e-10	3.5386281411e-01	-1.4696570183e-08	-8.6336976435e-24	-1.5873160803e-10	3.2521443555e-10	7.4442396691e-11	-3.5295985637e-01	-9.0294281558e-04	-6.0598748242e-12	8.4388736277e-15	4.7441686040e-06	4.0259187715e-03	2.0514519057e-08	5.3125703836e-09	3.4983211540e-01	1.0195431032e-08	6.8333641587e-03
1.9498445998e-02	-5.5574686393e-03	-3.5526759448e-01	-2.9831426218e-10	3.5380686296e-01	-1.4747477017e-08	-8.6336976435e-24	-1.5870505562e-10	3.2516301415e-10	7.4434403086e-11	-3.5290573540e-01	-9.0111267598e-04	-6.0474403263e-12	8.4355373095e-15	4.8218406958e-06	4.0918648887e-03	2.0850554300e-08	5.3108617504e-09	3.4971014012e-01	1.0191876010e-08	7.0181996148e-03
1.9952623150e-02	-5.6857748876e-03	-3.5527212994e-01	-1.0550138541e-10	3.5374961769e-01	-1.4852953090e-08	-8.6853964318e-24	-1.5867775795e-10	3.2511040340e-10	7.4471095957e-11	-3.5285209130e-01	-8.9751158759e-04	-6.0172977712e-12	8.4346143586e-15	4.9001917622e-06	4.1583117003e-03	2.1189043292e-08	5.3090816188e-09	3.4958636936e-01	1.0188268606e-08	7.2082867849e-03
2.0417379447e-02	-5.8170231107e-03	-3.5527780288e-01	-2.6193447411e-10	3.5369104859e-01	-1.4761974754e-08	-8.6853964318e-24	-1.5865279635e-10	3.2505657600e-10	7.4421913077e-11	-3.5279081766e-01	-9.0021606837e-04	-6.0381699640e-12	8.4296133748e-15	4.9790152991e-06	4.2252387542e-03	2.1530136580e-08	5.3073643258e-09	3.4946079405e-01	1.0184609137e-08	7.4037768816e-03
2.0892961309e-02	-5.9512799231e-03	-3.5528467124e-01	-4.8748916015e-10	3.5363112529e-01	-1.4630975986e-08	-8.4786012787e-24	-1.5862925471e-10	3.2500150402e-10	7.4291239827e-11	-3.5272692139e-01	-9.0418894257e-04	-6.0680349634e-12	8.4281705469e-15	5.0583435906e-06	4.2926242633e-03	2.1873649088e-08	5.3057029881e-09	3.4933340557e-01	1.0180896752e-08	7.6048251364e-03
2.1379620895e-02	-6.0886133638e-03	-3.5529279479e-01	-3.3105607145e-10	3.5356981670e-01	-1.4718260832e-08	-8.5819988552e-24	-1.5859955496e-10	3.2494515892e-10	7.4317274557e-11	-3.5266874732e-01	-9.0105448767e-04	-6.0465521479e-12	8.4242805574e-15	5.1383053752e-06	4.3604452367e-03	2.2219149200e-08	5.3038524683e-09	3.4920419571e-01	1.0177130946e-08	7.8115908754e-03
2.1877616239e-02	-6.2290932745e-03	-3.5530223563e-01	-3.6379788071e-12	3.5350709106e-01	-1.4896497369e-08	-8.8404927967e-24	-1.5856633243e-10	3.2488751148e-10	7.4426353969e-11	-3.5261200385e-01	-8.9507246407e-04	-5.9993121582e-12	8.4208341929e-15	5.2186931923e-06	4.4286779025e-03	2.2566548608e-08	5.3018907042e-09	3.4907315667e-01	1.0173311664e-08	8.0242375943e-03
2.2387211386e-02	-6.3727912647e-03	-3.5531305802e-01	-1.4188117348e-10	3.5344291586e-01	-1.4820067840e-08	-8.6853964318e-24	-1.5853932721e-10	3.2482853184e-10	7.4339590039e-11	-3.5254572342e-01	-8.9717763537e-04	-6.0159099924e-12	8.4174612082e-15	5.2996955901e-06	4.4972969679e-03	2.2916370495e-08	5.3001028011e-09	3.4894028106e-01	1.0169439329e-08	8.2429330334e-03
2.2908676528e-02	-6.5197801235e-03	-3.5532532777e-01	-4.9476511776e-10	3.5337725790e-01	-1.4616304167e-08	-8.5303000670e-24	-1.5851584426e-10	3.2476818948e-10	7.4160011465e-11	-3.5247348245e-01	-9.0376049929e-04	-6.0672578073e-12	8.4157201407e-15	5.3808838522e-06	4.5662766297e-03	2.3268071377e-08	5.2983830656e-09	3.4880556190e-01	1.0165513403e-08	8.4678492510e-03
2.3442288153e-02	-6.6701340518e-03	-3.5533911234e-01	-2.5829649530e-10	3.5331008319e-01	-1.4747243426e-08	-8.5819988552e-24	-1.5848208556e-10	3.2470645317e-10	7.4240280590e-11	-3.5241101688e-01	-8.9905145759e-04	-6.0323968043e-12	8.4112774090e-15	5.4626441848e-06	4.6355891379e-03	2.3621138592e-08	5.2963680108e-09	3.4866899258e-01	1.0161533034e-08	8.6991626971e-03
2.3988329190e-02	-6.8239295856e-03	-3.5535448213e-01	-1.8917489797e-10	3.5324135700e-01	-1.4783591684e-08	-8.6336976435e-24	-1.5845045371e-10	3.2464329098e-10	7.4261652383e-11	-3.5234449813e-01	-8.9684405080e-04	-6.0177418604e-12	8.4121069720e-15	5.5450495451e-06	4.7052059235e-03	2.3975753971e-08	5.2943855966e-09	3.4853056685e-01	1.0157498547e-08	8.9370542845e-03
2.4547089157e-02	-6.9812446286e-03	-3.5537150916e-01	-2.7284841053e-10	3.5317104381e-01	-1.4732626230e-08	-8.6336976435e-24	-1.5841958379e-10	3.2457867028e-10	7.4189376864e-11	-3.5227201885e-01	-8.9901010922e-04	-6.0288996018e-12	8.4037806244e-15	5.6269650743e-06	4.7750984964e-03	2.4331949010e-08	5.2924720162e-09	3.4839027882e-01	1.0153410258e-08	9.1817094606e-03
2.5118864315e-02	-7.1421584940e-03	-3.5539026707e-01	2.6193447411e-10	3.5309910730e-01	-1.5027279865e-08	-9.2540831029e-24	-1.5837611974e-10	3.2451255768e-10	7.4344863599e-11	-3.5220979184e-01	-8.8930085297e-04	-5.9483529213e-12	8.3988920791e-15	5.7094616928e-06	4.8452350380e-03	2.4688782046e-08	5.2902944248e-09	3.4824812292e-01	1.0149266678e-08	9.4333182765e-03
2.5703957828e-02	-7.3067530042e-03	-3.5541083251e-01	5.3842086345e-10	3.5302551035e-01	-1.5183684976e-08	-9.8227697741e-24	-1.5833645874e-10	3.2444491906e-10	7.4339312484e-11	-3.5214088899e-01	-8.8460686890e-04	-5.9035554223e-12	8.3945403977e-15	5.7918963410e-06	4.9155843276e-03	2.5046454880e-08	5.2882502821e-09	3.4810409389e-01	1.0145068504e-08	9.6920754552e-03
2.6302679919e-02	-7.4751114467e-03	-3.5543328381e-01	4.3291947804e-10	3.5295021498e-01	-1.5118163166e-08	-9.6159746209e-24	-1.5830545088e-10	3.2437571953e-10	7.4326822475e-11	-3.5206435659e-01	-8.8584386606e-04	-5.9181548551e-12	8.3931305167e-15	5.8750943825e-06	4.9861125714e-03	2.5406127609e-08	5.2861932609e-09	3.4795818673e-01	1.0140816449e-08	9.9581804588e-03
2.6915348039e-02	-7.6473190322e-03	-3.5545770142e-01	-2.6193447411e-10	3.5287318238e-01	-1.4728847919e-08	-8.5819988552e-24	-1.5828616912e-10	3.2430492342e-10	7.4068695621e-11	-3.5197494932e-01	-8.9821823689e-04	-6.0251248435e-12	8.3928157991e-15	5.9589449085e-06	5.0567858249e-03	2.5767356912e-08	5.2843616150e-09	3.4781039668e-01	1.0136510285e-08	1.0231837553e-02
2.7542287033e-02	-7.8234622150e-03	-3.5548416710e-01	-3.2014213502e-10	3.5279437287e-01	-1.4692430383e-08	-8.5303000670e-24	-1.5825148753e-10	3.2423249425e-10	7.4004580242e-11	-3.5189579433e-01	-8.9856369383e-04	-6.0306759586e-12	8.3883486043e-15	6.0424416203e-06	5.1275699706e-03	2.6128138914e-08	5.2822963781e-09	3.4766071917e-01	1.0132148251e-08	1.0513255872e-02
2.8183829313e-02	-8.0036301719e-03	-3.5551276569e-01	-2.6557245292e-10	3.5271374587e-01	-1.4717858932e-08	-8.5819988552e-24	-1.5821469150e-10	3.2415839473e-10	7.4016903717e-11	-3.5181616255e-01	-8.9756849937e-04	-6.0212945741e-12	8.3858083204e-15	6.1258200583e-06	5.1984285979e-03	2.6489164404e-08	5.2801252259e-09	3.4750914981e-01	1.0127730758e-08	1.0802649477e-02
2.8840315031e-02	-8.1879137316e-03	-3.5554358375e-01	9.8225427791e-11	3.5263125990e-01	-1.4903368317e-08	-9.5125770444e-24	-1.5816641705e-10	3.2408258674e-10	7.3982375781e-11	-3.5173605409e-01	-8.9519117314e-04	-5.9673932462e-12	8.4043186423e-15	6.2093196579e-06	5.2693242713e-03	2.6849687744e-08	5.2779709492e-09	3.4735568431e-01	1.0123256972e-08	1.1100237420e-02
2.9512092267e-02	-8.3764063498e-03	-3.5557671053e-01	-2.7284841053e-10	3.5254687256e-01	-1.4706866391e-08	-8.6336976435e-24	-1.5813993188e-10	3.2400503131e-10	7.3981265558e-11	-3.5164974639e-01	-8.9711135428e-04	-6.0186855499e-12	8.3771505552e-15	6.2928780534e-06	5.3402188618e-03	2.7211632915e-08	5.2757571645e-09	3.4720031846e-01	1.0118730265e-08	1.1406243796e-02
3.0199517204e-02	-8.5692025160e-03	-3.5561223629e-01	-2.6557245292e-10	3.5246054049e-01	-1.4706825979e-08	-8.6336976435e-24	-1.5810100128e-10	3.2392568859e-10	7.3946404555e-11	-3.5156343887e-01	-8.9708680725e-04	-6.0167426597e-12	8.3737488188e-15	6.3762919159e-06	5.4110734259e-03	2.7572663248e-08	5.2735456002e-09	3.4704304806e-01	1.0114146829e-08	1.1720897804e-02
3.0902954325e-02	-8.7663995637e-03	-3.5565025413e-01	-2.8012436815e-10	3.5237221937e-01	-1.4695869854e-08	-8.5819988552e-24	-1.5806201902e-10	3.2384451786e-10	7.3889561136e-11	-3.5147546241e-01	-8.9674214343e-04	-6.0180194161e-12	8.3707300099e-15	6.4598444123e-06	5.4818476095e-03	2.7933313835e-08	5.2713278187e-09	3.4688386885e-01	1.0109507865e-08	1.2044433796e-02
3.1622776602e-02	-8.9680967709e-03	-3.5569085897e-01	-2.6557245292e-10	3.5228186390e-01	-1.4699466089e-08	-8.6336976435e-24	-1.5802072303e-10	3.2376147748e-10	7.3869133033e-11	-3.5138534020e-01	-8.9650889480e-04	-6.0144111913e-12	8.3663554621e-15	6.5429545161e-06	5.5525010439e-03	2.8293273850e-08	5.2690425356e-09	3.4672277648e-01	1.0104812834e-08	1.2377091328e-02
3.2359365693e-02	-9.1743957815e-03	-3.5573414813e-01	-6.9485395215e-10	3.5218942776e-01	-1.4375639790e-08	-7.4446255130e-24	-1.5798195571e-10	3.2367652488e-10	7.3220540742e-11	-3.5128901898e-01	-9.0039386473e-04	-5.9507399008e-12	8.4828607876e-15	6.6344688089e-06	5.6229830946e-03	2.8656649439e-08	5.2673456707e-09	3.4655976642e-01	1.0100068823e-08	1.2719115210e-02
3.3113112148e-02	-9.3854000323e-03	-3.5578021966e-01	-2.6921043172e-10	3.5209486362e-01	-1.4688464223e-08	-8.5819988552e-24	-1.5793679177e-10	3.2358961656e-10	7.3796579958e-11	-3.5119865846e-01	-8.9619036438e-04	-6.0106919442e-12	8.3558137162e-15	6.7091703873e-06	5.6932764254e-03	2.9010659518e-08	5.2644151260e-09	3.4639483390e-01	1.0095255491e-08	1.3070755551e-02
3.3884415614e-02	-9.6012133171e-03	-3.5582916823e-01	9.5751602203e-09	3.5199812308e-01	-2.1917149873e-08	-3.8153705754e-23	-1.5782612287e-10	3.2350070804e-10	8.6681217759e-11	-3.5119913791e-01	-7.9897298705e-04	-7.4679706863e-12	5.4444736010e-15	6.5953708274e-06	5.7635095117e-03	2.9274621662e-08	5.2493822622e-09	3.4622797382e-01	1.0090246742e-08	1.3432267801e-02
3.4673685045e-02	-9.8219517989e-03	-3.5588111819e-01	-2.6557245292e-10	3.5189915668e-01	-1.4684733429e-08	-8.5819988552e-24	-1.5784974371e-10	3.2340975386e-10	7.3718198212e-11	-3.5100363207e-01	-8.9550982386e-04	-6.0086380316e-12	8.3475082029e-15	6.8736866349e-06	5.8330575007e-03	2.9722895090e-08	5.2596722533e-09	3.4605918067e-01	1.0085473208e-08	1.3803912795e-02
3.5481338923e-02	-1.0047718512e-02	-3.5593615270e-01	-3.1286617741e-10	3.5179791386e-01	-1.4659218284e-08	-8.6336976435e-24	-1.5780599131e-10	3.2331670756e-10	7.3793748889e-11	-3.5090135047e-01	-8.9654857597e-04	-5.9903748628e-12	8.3448352687e-15	6.9539093487e-06	5.9024663163e-03	3.0074649626e-08	5.2571396125e-09	3.4588844847e-01	1.0080496422e-08	1.4185956787e-02
3.6307805477e-02	-1.0278629220e-02	-3.5599438560e-01	-1.3824319467e-10	3.5169434295e-01	-1.4728300357e-08	-9.0472879498e-24	-1.5775032934e-10	3.2322152164e-10	7.3438533033e-11	-3.5080121478e-01	-8.9311346616e-04	-6.0296212467e-12	8.3431966475e-15	7.0396826384e-06	5.9714871132e-03	3.0431316407e-08	5.2550084284e-09	3.4571577064e-01	1.0075466612e-08	1.4578671487e-02
3.7153522910e-02	-1.0514800041e-02	-3.5605592569e-01	-2.5829649530e-10	3.5158839112e-01	-1.4673673832e-08	-8.5303000670e-24	-1.5770979868e-10	3.2312414757e-10	7.3631933883e-11	-3.5069368793e-01	-8.9468842120e-04	-6.0033089611e-12	8.3391546262e-15	7.1176048492e-06	6.0400877455e-03	3.0778045847e-08	5.2522968197e-09	3.4554113992e-01	1.0070375549e-08	1.4982334098e-02
3.8018939632e-02	-1.0756349124e-02	-3.5612088314e-01	-2.6193447411e-10	3.5148000441e-01	-1.4666346804e-08	-8.5303000670e-24	-1.5766125711e-10	3.2302453573e-10	7.3572536952e-11	-3.5058544590e-01	-8.9454373992e-04	-6.0025318049e-12	8.3299360972e-15	7.1977972450e-06	6.1082121342e-03	3.1125272058e-08	5.2498063674e-09	3.4536454829e-01	1.0065229044e-08	1.5397227342e-02
3.8904514499e-02	-1.1003397517e-02	-3.5618937005e-01	-2.0372681320e-10	3.5136912763e-01	-1.4691765138e-08	-9.9261673506e-24	-1.5760687435e-10	3.2292263543e-10	7.3748562812e-11	-3.5047505813e-01	-8.9405476450e-04	-5.9886540171e-12	8.3272882382e-15	7.2792675305e-06	6.1758150282e-03	3.1468583412e-08	5.2470476852e-09	3.4518598681e-01	1.0060024822e-08	1.5823639487e-02
3.9810717055e-02	-1.1256068997e-02	-3.5626150030e-01	-2.5829649530e-10	3.5125570441e-01	-1.4658965153e-08	-8.5819988552e-24	-1.5756080944e-10	3.2281839484e-10	7.3537897993e-11	-3.5036180928e-01	-8.9388036840e-04	-5.9973137567e-12	8.3244962565e-15	7.3567181630e-06	6.2428552582e-03	3.1811131586e-08	5.2446460508e-09	3.4500544557e-01	1.0054763494e-08	1.6261864380e-02
4.0738027780e-02	-1.1514489910e-02	-3.5633738919e-01	-2.5829649530e-10	3.5113967713e-01	-1.4655272551e-08	-8.5303000670e-24	-1.5750879858e-10	3.2271176101e-10	7.3468620077e-11	-3.5024593786e-01	-8.9372451298e-04	-5.9939830876e-12	8.3206466360e-15	7.4350391676e-06	6.3092813490e-03	3.2149583698e-08	5.2420712215e-09	3.4482291355e-01	1.0049443730e-08	1.6712201463e-02
4.1686938347e-02	-1.1778789505e-02	-3.5641715370e-01	-2.6193447411e-10	3.5102098689e-01	-1.4647941082e-08	-8.6853964318e-24	-1.5745522855e-10	3.2260267982e-10	7.3461015049e-11	-3.5012768225e-01	-8.9328989639e-04	-5.9927063312e-12	8.3136649522e-15	7.5123698384e-06	6.3750485419e-03	3.2484689972e-08	5.2394013572e-09	3.4463837846e-01	1.0044065774e-08	1.7174955802e-02
4.2657951880e-02	-1.2049099849e-02	-3.5650091228e-01	-2.3646862246e-10	3.5089957354e-01	-1.4658798175e-08	-8.5303000670e-24	-1.5740048812e-10	3.2249109597e-10	7.3425543423e-11	-3.5000656562e-01	-8.9299318360e-04	-5.9920401974e-12	8.3107005398e-15	7.5892385402e-06	6.4401097593e-03	3.2816220543e-08	5.2367279402e-09	3.4445182670e-01	1.0038628937e-08	1.7650438101e-02
4.3651583224e-02	-1.2325555967e-02	-3.5658878486e-01	-2.6557245292e-10	3.5077537558e-01	-1.4636911239e-08	-8.5819988552e-24	-1.5734540897e-10	3.2237695295e-10	7.3359041064e-11	-3.4988258795e-01	-8.9277288731e-04	-5.9893756621e-12	8.3090204602e-15	7.6646650061e-06	6.5044196028e-03	3.3143917371e-08	5.2340509704e-09	3.4426324316e-01	1.0033132717e-08	1.8138964725e-02
4.4668359215e-02	-1.2608295788e-02	-3.5668089262e-01	-2.5465851650e-10	3.5064833019e-01	-1.4636852175e-08	-8.5303000670e-24	-1.5728771291e-10	3.2226019303e-10	7.3324180061e-11	-3.4975598770e-01	-8.9232775984e-04	-5.9864890822e-12	8.3029239203e-15	7.7397142935e-06	6.5679309066e-03	3.3467317373e-08	5.2313087195e-09	3.4407261109e-01	1.0027577086e-08	1.8640857713e-02
4.5708818961e-02	-1.2897460348e-02	-3.5677735813e-01	-2.5829649530e-10	3.5051837317e-01	-1.4629514933e-08	-8.5303000670e-24	-1.5722956138e-10	3.2214075719e-10	7.3318684457e-11	-3.4962628800e-01	-8.9207044046e-04	-5.9839355693e-12	8.2993299108e-15	7.8133683174e-06	6.6305989718e-03	3.3786884258e-08	5.2285038521e-09	3.4387991204e-01	1.0021961101e-08	1.9156444801e-02
4.6773514129e-02	-1.3193193746e-02	-3.5687830510e-01	-2.5465851650e-10	3.5038543891e-01	-1.4625814337e-08	-8.5819988552e-24	-1.5717000593e-10	3.2201858516e-10	7.3263006772e-11	-3.4949372727e-01	-8.9169691636e-04	-5.9821592124e-12	8.2934657987e-15	7.8860819018e-06	6.6923781262e-03	3.4101625968e-08	5.2257149719e-09	3.4368512561e-01	1.0016284186e-08	1.9686059428e-02
4.7863009232e-02	-1.3495643271e-02	-3.5698385841e-01	-2.6193447411e-10	3.5024946041e-01	-1.4618474875e-08	-8.6336976435e-24	-1.5710854087e-10	3.2189361534e-10	7.3216599450e-11	-3.4935806710e-01	-8.9137858762e-04	-5.9799387664e-12	8.2879236034e-15	7.9584503687e-06	6.7532231675e-03	3.4411758095e-08	5.2228821268e-09	3.4348822940e-01	1.0010546097e-08	2.0230040759e-02
4.8977881937e-02	-1.3804959417e-02	-3.5709414398e-01	-2.5829649530e-10	3.5011036919e-01	-1.4611132748e-08	-8.5303000670e-24	-1.5704687963e-10	3.2176578481e-10	7.3138328727e-11	-3.4921930750e-01	-8.9104698309e-04	-5.9771632088e-12	8.2839602918e-15	8.0289468587e-06	6.8130917444e-03	3.4716790571e-08	5.2200466172e-09	3.4328919881e-01	1.0004745643e-08	2.0788733696e-02
5.0118723363e-02	-1.4121296007e-02	-3.5720928869e-01	-2.5102053769e-10	3.4996809531e-01	-1.4607427712e-08	-8.5819988552e-24	-1.5698318156e-10	3.2163502928e-10	7.3114680976e-11	-3.4907744846e-01	-8.9063215011e-04	-5.9749427628e-12	8.2797365616e-15	8.0981798934e-06	6.8719402153e-03	3.5016641489e-08	5.2171191811e-09	3.4308800693e-01	9.9988819655e-09	2.1362488893e-02
5.1286138399e-02	-1.4444810225e-02	-3.5732942033e-01	-2.5102053769e-10	3.4982256729e-01	-1.4603721787e-08	-8.5819988552e-24	-1.5691738099e-10	3.2150128306e-10	7.3115735688e-11	-3.4893225155e-01	-8.9030104388e-04	-5.9726668056e-12	8.2702899396e-15	8.1663999159e-06	6.9297262623e-03	3.5311117265e-08	5.2141326812e-09	3.4288462435e-01	9.9929547710e-09	2.1951662775e-02
5.2480746025e-02	-1.4775662624e-02	-3.5745466751e-01	-2.0372681320e-10	3.4967371213e-01	-1.4592735020e-08	-9.6159746209e-24	-1.5685340763e-10	3.2136447906e-10	7.4682648954e-11	-3.4879086939e-01	-8.8282810312e-04	-5.9937610430e-12	8.1503629609e-15	8.2303082756e-06	6.9864122015e-03	3.5599918752e-08	5.2095536773e-09	3.4267901907e-01	9.9869673087e-09	2.2556617554e-02
5.3703179637e-02	-1.5114017491e-02	-3.5758515953e-01	-2.6921043172e-10	3.4952145526e-01	-1.4581751806e-08	-8.5303000670e-24	-1.5678275524e-10	3.2122454876e-10	7.3017647484e-11	-3.4863184414e-01	-8.8959642553e-04	-5.9676708020e-12	8.2677522413e-15	8.2980280115e-06	7.0419501317e-03	3.5882822441e-08	5.2081463586e-09	3.4247115627e-01	9.9809045716e-09	2.3177721246e-02
