Time            	C4              	C2              	S0              	C2H4O           	E1              	E3              	E2              	CH2O            	A2              	B1              	B2              	B3              	A1              	M1              	M2              	M3              	M4              	M5              	M6              	C3              
5.0118723363e-04	2.5000000000e+00	2.5000000000e+00	7.4170384744e-10	0.0000000000e+00	4.1725865677e-08	2.4430690431e-23	4.4848340892e-10	0.0000000000e+00	4.1375623395e-13	9.9727686288e-01	2.5445505310e-03	1.7069229574e-11	4.3053242713e-18	4.2311306367e-11	3.5905531626e-08	1.8296031153e-13	2.8757817201e-11	1.7850767193e-04	5.2023828254e-12	0.0000000000e+00
5.1286138399e-04	2.5000000000e+00	2.5000000000e+00	7.4170076256e-10	0.0000000000e+00	4.1725692131e-08	2.4430588819e-23	4.4848154360e-10	0.0000000000e+00	4.1463951523e-13	9.9727271503e-01	2.5445399478e-03	1.7069158580e-11	4.4055787536e-18	4.4299511287e-11	3.7592730011e-08	1.9155760362e-13	2.8820831370e-11	1.8266441864e-04	5.3235261445e-12	0.0000000000e+00
5.2480746025e-04	2.5000000000e+00	2.5000000000e+00	7.4169760584e-10	0.0000000000e+00	4.1725514544e-08	2.4430484841e-23	4.4847963484e-10	0.0000000000e+00	4.1554335986e-13	9.9726847058e-01	2.5445291181e-03	1.7069085933e-11	4.5081670874e-18	4.6380999338e-11	3.9359088828e-08	2.0055826578e-13	2.8885312546e-11	1.8691793060e-04	5.4474895691e-12	0.0000000000e+00
5.3703179637e-04	2.5000000000e+00	2.5000000000e+00	7.4169437560e-10	0.0000000000e+00	4.1725332822e-08	2.4430378442e-23	4.4847768162e-10	0.0000000000e+00	4.1646824631e-13	9.9726412728e-01	2.5445180362e-03	1.7069011593e-11	4.6131435707e-18	4.8560137039e-11	4.1208313524e-08	2.0998117952e-13	2.8951294864e-11	1.9127045907e-04	5.5743387091e-12	0.0000000000e+00
5.4954087386e-04	2.5000000000e+00	2.5000000000e+00	7.4169107013e-10	0.0000000000e+00	4.1725146867e-08	2.4430269565e-23	4.4847568292e-10	0.0000000000e+00	4.1741466417e-13	9.9725968283e-01	2.5445066962e-03	1.7068935523e-11	4.7205637632e-18	5.0841494581e-11	4.3144282381e-08	2.1984610702e-13	2.9018813251e-11	1.9572430760e-04	5.7041406987e-12	0.0000000000e+00
5.6234132519e-04	2.5000000000e+00	2.5000000000e+00	7.4168768769e-10	0.0000000000e+00	4.1724956581e-08	2.4430158152e-23	4.4847363767e-10	0.0000000000e+00	4.1838311442e-13	9.9725513488e-01	2.5444950921e-03	1.7068857681e-11	4.8304845157e-18	5.3229855273e-11	4.5171054533e-08	2.3017373199e-13	2.9087903447e-11	2.0028183326e-04	5.8369642322e-12	0.0000000000e+00
5.7543993734e-04	2.5000000000e+00	2.5000000000e+00	7.4168422648e-10	0.0000000000e+00	4.1724761865e-08	2.4430044144e-23	4.4847154479e-10	0.0000000000e+00	4.1937410967e-13	9.9725048102e-01	2.5444832178e-03	1.7068778026e-11	4.9429639998e-18	5.5730225421e-11	4.7292878353e-08	2.4098570248e-13	2.9158602022e-11	2.0494544791e-04	5.9728795999e-12	0.0000000000e+00
5.8884365536e-04	2.5000000000e+00	2.5000000000e+00	7.4168068466e-10	0.0000000000e+00	4.1724562613e-08	2.4429927481e-23	4.4846940317e-10	0.0000000000e+00	4.2038817445e-13	9.9724571877e-01	2.5444710669e-03	1.7068696516e-11	5.0580617388e-18	5.8347844675e-11	4.9514200227e-08	2.5230467548e-13	2.9230946397e-11	2.0971761943e-04	6.1119587253e-12	0.0000000000e+00
6.0255958607e-04	2.5000000000e+00	2.5000000000e+00	7.4167706035e-10	0.0000000000e+00	4.1724358722e-08	2.4429808102e-23	4.4846721167e-10	0.0000000000e+00	4.2142584546e-13	9.9724084563e-01	2.5444586331e-03	1.7068613108e-11	5.1758386386e-18	6.1088196830e-11	5.1839673727e-08	2.6415436375e-13	2.9304974860e-11	2.1460087303e-04	6.2542752026e-12	0.0000000000e+00
6.1659500186e-04	2.5000000000e+00	2.5000000000e+00	7.4167335165e-10	0.0000000000e+00	4.1724150082e-08	2.4429685942e-23	4.4846496914e-10	0.0000000000e+00	4.2248767191e-13	9.9723585899e-01	2.5444459097e-03	1.7068527758e-11	5.2963570204e-18	6.3957021144e-11	5.4274169209e-08	2.7655958469e-13	2.9380726592e-11	2.1959779258e-04	6.3999043356e-12	0.0000000000e+00
6.3095734448e-04	2.5000000000e+00	2.5000000000e+00	7.4166955658e-10	0.0000000000e+00	4.1723936584e-08	2.4429560938e-23	4.4846267439e-10	0.0000000000e+00	4.2357421574e-13	9.9723075623e-01	2.5444328900e-03	1.7068440420e-11	5.4196806527e-18	6.6960324162e-11	5.6822783850e-08	2.8954631150e-13	2.9458241681e-11	2.2471102198e-04	6.5489231776e-12	0.0000000000e+00
6.4565422903e-04	2.5000000000e+00	2.5000000000e+00	7.4166567313e-10	0.0000000000e+00	4.1723718113e-08	2.4429433023e-23	4.4846032620e-10	0.0000000000e+00	4.2468605195e-13	9.9722553464e-01	2.5444195671e-03	1.7068351048e-11	5.5458747856e-18	7.0104392081e-11	5.9490852145e-08	3.0314172662e-13	2.9537561149e-11	2.2994326653e-04	6.7014105711e-12	0.0000000000e+00
6.6069344801e-04	2.5000000000e+00	2.5000000000e+00	7.4166169924e-10	0.0000000000e+00	4.1723494555e-08	2.4429302128e-23	4.4845792332e-10	0.0000000000e+00	4.2582376890e-13	9.9722019145e-01	2.5444059340e-03	1.7068259595e-11	5.6750061844e-18	7.3395803700e-11	6.2283956886e-08	3.1737427776e-13	2.9618726971e-11	2.3529729438e-04	6.8574471904e-12	0.0000000000e+00
6.7608297539e-04	2.5000000000e+00	2.5000000000e+00	7.4165763281e-10	0.0000000000e+00	4.1723265791e-08	2.4429168186e-23	4.4845546449e-10	0.0000000000e+00	4.2698796864e-13	9.9721472383e-01	2.5443919833e-03	1.7068166012e-11	5.8071431653e-18	7.6841443936e-11	6.5207940644e-08	3.3227373633e-13	2.9701782095e-11	2.4077593794e-04	7.0171155831e-12	0.0000000000e+00
6.9183097092e-04	2.5000000000e+00	2.5000000000e+00	7.4165347169e-10	0.0000000000e+00	4.1723031699e-08	2.4429031124e-23	4.4845294840e-10	0.0000000000e+00	4.2817926718e-13	9.9720912888e-01	2.5443777078e-03	1.7068070250e-11	5.9423556310e-18	8.0448517985e-11	6.8268917774e-08	3.4787125864e-13	2.9786770468e-11	2.4638209543e-04	7.1805002137e-12	0.0000000000e+00
7.0794578438e-04	2.5000000000e+00	2.5000000000e+00	7.4164921366e-10	0.0000000000e+00	4.1722792157e-08	2.4428890871e-23	4.4845037371e-10	0.0000000000e+00	4.2939829485e-13	9.9720340364e-01	2.5443630999e-03	1.7067972257e-11	6.0807151073e-18	8.4224566106e-11	7.1473286973e-08	3.6419944992e-13	2.9873737059e-11	2.5211873234e-04	7.3476875082e-12	0.0000000000e+00
7.2443596007e-04	2.5000000000e+00	2.5000000000e+00	7.4164485648e-10	0.0000000000e+00	4.1722547036e-08	2.4428747351e-23	4.4844773907e-10	0.0000000000e+00	4.3064569662e-13	9.9719754508e-01	2.5443481518e-03	1.7067871983e-11	6.2222947811e-18	8.8177479104e-11	7.4827744406e-08	3.8129243117e-13	2.9962727880e-11	2.5798888305e-04	7.5187658993e-12	0.0000000000e+00
7.4131024130e-04	2.5000000000e+00	2.5000000000e+00	7.4164039783e-10	0.0000000000e+00	4.1722296206e-08	2.4428600490e-23	4.4844504308e-10	0.0000000000e+00	4.3192213244e-13	9.9719155009e-01	2.5443328556e-03	1.7067769374e-11	6.3671695386e-18	9.2315514502e-11	7.8339297443e-08	3.9918590915e-13	3.0053790012e-11	2.6399565235e-04	7.6938258731e-12	0.0000000000e+00
7.5857757503e-04	2.5000000000e+00	2.5000000000e+00	7.4163583536e-10	0.0000000000e+00	4.1722039536e-08	2.4428450208e-23	4.4844228430e-10	0.0000000000e+00	4.3322827758e-13	9.9718541550e-01	2.5443172032e-03	1.7067664375e-11	6.5154160046e-18	9.6647313463e-11	8.2015279009e-08	4.1791724953e-13	3.0146971630e-11	2.7014221714e-04	7.8729600163e-12	0.0000000000e+00
7.7624711663e-04	2.5000000000e+00	2.5000000000e+00	7.4163116664e-10	0.0000000000e+00	4.1721776889e-08	2.4428296427e-23	4.4843946128e-10	0.0000000000e+00	4.3456482301e-13	9.9717913805e-01	2.5443011863e-03	1.7067556932e-11	6.6671125828e-18	1.0118191848e-10	8.5863362596e-08	4.3752555338e-13	3.0242322026e-11	2.7643182808e-04	8.0562630650e-12	0.0000000000e+00
7.9432823472e-04	2.5000000000e+00	2.5000000000e+00	7.4162638920e-10	0.0000000000e+00	4.1721508126e-08	2.4428139065e-23	4.4843657253e-10	0.0000000000e+00	4.3593247574e-13	9.9717271443e-01	2.5442847964e-03	1.7067446986e-11	6.8223394968e-18	1.0592879186e-10	8.9891577966e-08	4.5805173717e-13	3.0339891639e-11	2.8286781125e-04	8.2438319543e-12	0.0000000000e+00
8.1283051616e-04	2.5000000000e+00	2.5000000000e+00	7.4162150051e-10	0.0000000000e+00	4.1721233104e-08	2.4427978038e-23	4.4843361650e-10	0.0000000000e+00	4.3733195917e-13	9.9716614122e-01	2.5442680249e-03	1.7067334480e-11	6.9811788326e-18	1.1089783509e-10	9.4108327547e-08	4.7953861633e-13	3.0439732078e-11	2.8945356997e-04	8.4357658693e-12	0.0000000000e+00
8.3176377110e-04	2.5000000000e+00	2.5000000000e+00	7.4161649798e-10	0.0000000000e+00	4.1720951678e-08	2.4427813262e-23	4.4843059164e-10	0.0000000000e+00	4.3876401353e-13	9.9715941494e-01	2.5442508628e-03	1.7067219354e-11	7.1437145814e-18	1.1609940901e-10	9.8522403594e-08	5.0203099270e-13	3.0541896150e-11	2.9619258652e-04	8.6321662972e-12	0.0000000000e+00
8.5113803820e-04	2.5000000000e+00	2.5000000000e+00	7.4161137897e-10	0.0000000000e+00	4.1720663699e-08	2.4427644649e-23	4.4842749635e-10	0.0000000000e+00	4.4022939622e-13	9.9715253204e-01	2.5442333011e-03	1.7067101547e-11	7.3100326836e-18	1.2154435498e-10	1.0314300613e-07	5.2557574594e-13	3.0646437889e-11	3.0308842401e-04	8.8331370804e-12	0.0000000000e+00
8.7096358996e-04	2.5000000000e+00	2.5000000000e+00	7.4160614075e-10	0.0000000000e+00	4.1720369014e-08	2.4427472109e-23	4.4842432897e-10	0.0000000000e+00	4.4172888223e-13	9.9714548887e-01	2.5442153304e-03	1.7066980998e-11	7.4802210739e-18	1.2724401696e-10	1.0797976169e-07	5.5022192905e-13	3.0753412582e-11	3.1014472823e-04	9.0387844709e-12	0.0000000000e+00
8.9125093813e-04	2.5000000000e+00	2.5000000000e+00	7.4160078056e-10	0.0000000000e+00	4.1720067467e-08	2.4427295552e-23	4.4842108785e-10	0.0000000000e+00	4.4326326454e-13	9.9713828168e-01	2.5441969413e-03	1.7066857641e-11	7.6543697278e-18	1.3321026464e-10	1.1304274293e-07	5.7602086827e-13	3.0862876801e-11	3.1736522956e-04	9.2492171861e-12	0.0000000000e+00
9.1201083936e-04	2.5000000000e+00	2.5000000000e+00	7.4159529556e-10	0.0000000000e+00	4.1719758898e-08	2.4427114884e-23	4.4841777125e-10	0.0000000000e+00	4.4483335452e-13	9.9713090668e-01	2.5441781240e-03	1.7066731411e-11	7.8325707081e-18	1.3945551754e-10	1.1834248912e-07	6.0302626749e-13	3.0974888429e-11	3.2475374493e-04	9.4645464660e-12	0.0000000000e+00
9.3325430080e-04	2.5000000000e+00	2.5000000000e+00	7.4158968283e-10	0.0000000000e+00	4.1719443144e-08	2.4426930008e-23	4.4841437742e-10	0.0000000000e+00	4.4643998239e-13	9.9712335995e-01	2.5441588685e-03	1.7066602243e-11	8.0149182138e-18	1.4599277029e-10	1.2389002753e-07	6.3129431738e-13	3.1089506694e-11	3.3231417984e-04	9.6848861311e-12	0.0000000000e+00
9.5499258602e-04	2.5000000000e+00	2.5000000000e+00	7.4158393941e-10	0.0000000000e+00	4.1719120038e-08	2.4426740828e-23	4.4841090457e-10	0.0000000000e+00	4.4808399764e-13	9.9711563749e-01	2.5441391647e-03	1.7066470066e-11	8.2015086290e-18	1.5283561898e-10	1.2969689587e-07	6.6088380948e-13	3.1206792199e-11	3.4005053035e-04	9.9103526422e-12	0.0000000000e+00
9.7723722096e-04	2.5000000000e+00	2.5000000000e+00	7.4157806226e-10	0.0000000000e+00	4.1718789408e-08	2.4426547243e-23	4.4840735085e-10	0.0000000000e+00	4.4976626945e-13	9.9710773521e-01	2.5441190020e-03	1.7066334812e-11	8.3924405737e-18	1.5999828874e-10	1.3577516565e-07	6.9185625541e-13	3.1326806952e-11	3.4796688523e-04	1.0141065162e-11	0.0000000000e+00
1.0000000000e-03	2.5000000000e+00	2.5000000000e+00	7.4157204826e-10	0.0000000000e+00	4.1718451080e-08	2.4426349150e-23	4.4840371439e-10	0.0000000000e+00	4.5148768720e-13	9.9709964893e-01	2.5440983699e-03	1.7066196409e-11	8.5878149552e-18	1.6749566260e-10	1.4213746666e-07	7.2427601151e-13	3.1449614400e-11	3.5606742810e-04	1.0377145615e-11	0.0000000000e+00
1.0232929923e-03	2.5000000000e+00	2.5000000000e+00	7.4156589422e-10	0.0000000000e+00	4.1718104874e-08	2.4426146445e-23	4.4839999325e-10	0.0000000000e+00	4.5324916088e-13	9.9709137436e-01	2.5440772573e-03	1.7066054782e-11	8.7877350211e-18	1.7534331153e-10	1.4879701249e-07	7.5821040906e-13	3.1575279463e-11	3.6435643956e-04	1.0618718757e-11	0.0000000000e+00
1.0471285481e-03	2.5000000000e+00	2.5000000000e+00	7.4155959689e-10	0.0000000000e+00	4.1717750606e-08	2.4425939019e-23	4.4839618546e-10	0.0000000000e+00	4.5505162160e-13	9.9708290713e-01	2.5440556532e-03	1.7065909859e-11	8.9923064134e-18	1.8355752600e-10	1.5576762729e-07	7.9372989038e-13	3.1703868567e-11	3.7283829950e-04	1.0865912232e-11	0.0000000000e+00
1.0715193052e-03	2.5000000000e+00	2.5000000000e+00	7.4155315294e-10	0.0000000000e+00	4.1717388090e-08	2.4425726764e-23	4.4839228902e-10	0.0000000000e+00	4.5689602207e-13	9.9707424274e-01	2.5440335460e-03	1.7065761560e-11	9.2016372235e-18	1.9215534880e-10	1.6306377366e-07	8.3090815111e-13	3.1835449676e-11	3.8151748936e-04	1.1118856648e-11	0.0000000000e+00
1.0964781961e-03	2.5000000000e+00	2.5000000000e+00	7.4154655894e-10	0.0000000000e+00	4.1717017133e-08	2.4425509567e-23	4.4838830185e-10	0.0000000000e+00	4.5878333710e-13	9.9706537661e-01	2.5440109241e-03	1.7065609809e-11	9.4158380490e-18	2.0115460947e-10	1.7070058180e-07	8.6982228878e-13	3.1970092336e-11	3.9039859447e-04	1.1377685637e-11	0.0000000000e+00
1.1220184543e-03	2.5000000000e+00	2.5000000000e+00	7.4153981141e-10	0.0000000000e+00	4.1716637539e-08	2.4425287313e-23	4.4838422184e-10	0.0000000000e+00	4.6071456411e-13	9.9705630404e-01	2.5439877755e-03	1.7065454525e-11	9.6350220516e-18	2.1057396019e-10	1.7869388002e-07	9.1055295817e-13	3.2107867701e-11	3.9948630644e-04	1.1642535932e-11	0.0000000000e+00
1.1481536215e-03	2.5000000000e+00	2.5000000000e+00	7.4153290677e-10	0.0000000000e+00	4.1716249106e-08	2.4425059884e-23	4.4838004684e-10	0.0000000000e+00	4.6269072365e-13	9.9704702024e-01	2.5439640879e-03	1.7065295624e-11	9.8593050159e-18	2.2043291329e-10	1.8706022658e-07	9.5318453357e-13	3.2248848578e-11	4.0878542566e-04	1.1913547433e-11	0.0000000000e+00
1.1748975549e-03	2.5000000000e+00	2.5000000000e+00	7.4152584137e-10	0.0000000000e+00	4.1715851629e-08	2.4424827159e-23	4.4837577463e-10	0.0000000000e+00	4.6471285993e-13	9.9703752027e-01	2.5439398487e-03	1.7065133025e-11	1.0088805410e-17	2.3075188050e-10	1.9581694296e-07	9.9780527830e-13	3.2393109460e-11	4.1830086376e-04	1.2190863285e-11	0.0000000000e+00
1.2022644346e-03	2.5000000000e+00	2.5000000000e+00	7.4151861146e-10	0.0000000000e+00	4.1715444898e-08	2.4424589016e-23	4.4837140295e-10	0.0000000000e+00	4.6678204139e-13	9.9702779912e-01	2.5439150452e-03	1.7064966639e-11	1.0323644449e-17	2.4155221390e-10	2.0498214859e-07	1.0445075219e-12	3.2540726570e-11	4.2803764618e-04	1.2474629947e-11	0.0000000000e+00
1.2302687708e-03	2.5000000000e+00	2.5000000000e+00	7.4151121322e-10	0.0000000000e+00	4.1715028697e-08	2.4424345329e-23	4.4836692948e-10	0.0000000000e+00	4.6889936122e-13	9.9701785162e-01	2.5438896642e-03	1.7064796379e-11	1.0563946154e-17	2.5285624868e-10	2.1457479722e-07	1.0933878450e-12	3.2691777897e-11	4.3800091481e-04	1.2764997274e-11	0.0000000000e+00
1.2589254118e-03	2.5000000000e+00	2.5000000000e+00	7.4150364273e-10	0.0000000000e+00	4.1714602806e-08	2.4424095967e-23	4.4836235186e-10	0.0000000000e+00	4.7106593797e-13	9.9700767253e-01	2.5438636922e-03	1.7064622155e-11	1.0809837423e-17	2.6468734788e-10	2.2461471483e-07	1.1445472730e-12	3.2846343236e-11	4.4819593068e-04	1.3062118592e-11	0.0000000000e+00
1.2882495517e-03	2.5000000000e+00	2.5000000000e+00	7.4149589598e-10	0.0000000000e+00	4.1714166999e-08	2.4423840800e-23	4.4835766766e-10	0.0000000000e+00	4.7328291610e-13	9.9699725644e-01	2.5438371156e-03	1.7064443875e-11	1.1061448092e-17	2.7706994911e-10	2.3512263926e-07	1.1980914777e-12	3.3004504235e-11	4.5862807671e-04	1.3366150779e-11	0.0000000000e+00
1.3182567386e-03	2.5000000000e+00	2.5000000000e+00	7.4148796887e-10	0.0000000000e+00	4.1713721045e-08	2.4423579692e-23	4.4835287440e-10	0.0000000000e+00	4.7555146661e-13	9.9698659784e-01	2.5438099202e-03	1.7064261444e-11	1.1318911004e-17	2.9002961326e-10	2.4612026158e-07	1.2541309881e-12	3.3166344431e-11	4.6930286046e-04	1.3677254348e-11	0.0000000000e+00
1.3489628826e-03	2.5000000000e+00	2.5000000000e+00	7.4147985720e-10	0.0000000000e+00	4.1713264709e-08	2.4423312505e-23	4.4834796955e-10	0.0000000000e+00	4.7787278763e-13	9.9697569109e-01	2.5437820916e-03	1.7064074766e-11	1.1582362081e-17	3.0359307549e-10	2.5763026937e-07	1.3127814111e-12	3.3331949300e-11	4.8022591708e-04	1.3995593527e-11	0.0000000000e+00
1.3803842646e-03	2.5000000000e+00	2.5000000000e+00	7.4147155668e-10	0.0000000000e+00	4.1712797748e-08	2.4423039097e-23	4.4834295050e-10	0.0000000000e+00	4.8024810506e-13	9.9696453041e-01	2.5437536152e-03	1.7063883742e-11	1.1851940390e-17	3.1778829846e-10	2.6967639184e-07	1.3741636613e-12	3.3501406296e-11	4.9140301222e-04	1.4321336348e-11	0.0000000000e+00
1.4125375446e-03	2.5000000000e+00	2.5000000000e+00	7.4146306291e-10	0.0000000000e+00	4.1712319916e-08	2.4422759325e-23	4.4833781461e-10	0.0000000000e+00	4.8267867320e-13	9.9695310989e-01	2.5437244757e-03	1.7063688270e-11	1.2127788223e-17	3.3264452782e-10	2.8228344697e-07	1.4384042014e-12	3.3674804902e-11	5.0284004500e-04	1.4654654736e-11	0.0000000000e+00
1.4454397707e-03	2.5000000000e+00	2.5000000000e+00	7.4145437140e-10	0.0000000000e+00	4.1711830959e-08	2.4422473038e-23	4.4833255914e-10	0.0000000000e+00	4.8516577540e-13	9.9694142350e-01	2.5436946579e-03	1.7063488248e-11	1.2410051161e-17	3.4819235032e-10	2.9547739080e-07	1.5056352929e-12	3.3852236670e-11	5.1454305114e-04	1.4995724594e-11	0.0000000000e+00
1.4791083882e-03	2.5000000000e+00	2.5000000000e+00	7.4144547754e-10	0.0000000000e+00	4.1711330620e-08	2.4422180087e-23	4.4832718132e-10	0.0000000000e+00	4.8771072476e-13	9.9692946503e-01	2.5436641459e-03	1.7063283568e-11	1.2698878158e-17	3.6446375435e-10	3.0928536881e-07	1.5759952584e-12	3.4033795278e-11	5.2651820607e-04	1.5344725896e-11	0.0000000000e+00
1.5135612484e-03	2.5000000000e+00	2.5000000000e+00	7.4143637662e-10	0.0000000000e+00	4.1710818631e-08	2.4421880315e-23	4.4832167830e-10	0.0000000000e+00	4.9031486476e-13	9.9691722816e-01	2.5436329236e-03	1.7063074124e-11	1.2994421616e-17	3.8149219320e-10	3.2373576959e-07	1.6496287549e-12	3.4219576568e-11	5.3877182815e-04	1.5701842784e-11	0.0000000000e+00
1.5488166189e-03	2.5000000000e+00	2.5000000000e+00	7.4142706383e-10	0.0000000000e+00	4.1710294724e-08	2.4421573565e-23	4.4831604717e-10	0.0000000000e+00	4.9297957002e-13	9.9690470642e-01	2.5436009743e-03	1.7062859804e-11	1.3296837465e-17	3.9931265122e-10	3.3885828100e-07	1.7266870600e-12	3.4409678606e-11	5.5131038194e-04	1.6067263660e-11	0.0000000000e+00
1.5848931925e-03	2.5000000000e+00	2.5000000000e+00	7.4141753425e-10	0.0000000000e+00	4.1709758620e-08	2.4421259674e-23	4.4831028495e-10	0.0000000000e+00	4.9570624698e-13	9.9689189317e-01	2.5435682813e-03	1.7062640495e-11	1.3606285240e-17	4.1796171258e-10	3.5468394851e-07	1.8073283690e-12	3.4604201726e-11	5.6414048162e-04	1.6441181285e-11	0.0000000000e+00
1.6218100974e-03	2.5000000000e+00	2.5000000000e+00	7.4140778281e-10	0.0000000000e+00	4.1709210036e-08	2.4420938475e-23	4.4830438859e-10	0.0000000000e+00	4.9849633465e-13	9.9687878163e-01	2.5435348273e-03	1.7062416080e-11	1.3922928171e-17	4.3747763319e-10	3.7124523625e-07	1.8917181061e-12	3.4803248587e-11	5.7726889436e-04	1.6823792882e-11	0.0000000000e+00
1.6595869074e-03	2.5000000000e+00	2.5000000000e+00	7.4139780437e-10	0.0000000000e+00	4.1708648681e-08	2.4420609799e-23	4.4829835496e-10	0.0000000000e+00	5.0135130534e-13	9.9686536486e-01	2.5435005944e-03	1.7062186440e-11	1.4246933261e-17	4.5790041632e-10	3.8857609115e-07	1.9800292515e-12	3.5006924222e-11	5.9070254388e-04	1.7215300232e-11	0.0000000000e+00
1.6982436525e-03	2.5000000000e+00	2.5000000000e+00	7.4138759364e-10	0.0000000000e+00	4.1708074258e-08	2.4420273472e-23	4.4829218087e-10	0.0000000000e+00	5.0427266544e-13	9.9685163576e-01	2.5434655646e-03	1.7061951455e-11	1.4578471379e-17	4.7927189057e-10	4.0671200912e-07	2.0724426781e-12	3.5215336097e-11	6.0444851404e-04	1.7615909787e-11	0.0000000000e+00
1.7378008287e-03	2.5000000000e+00	2.5000000000e+00	7.4137714522e-10	0.0000000000e+00	4.1707486464e-08	2.4419929316e-23	4.4828586306e-10	0.0000000000e+00	5.0726195621e-13	9.9683758707e-01	2.5434297194e-03	1.7061711000e-11	1.4917717343e-17	5.0163579195e-10	4.2569010472e-07	2.1691475072e-12	3.5428594164e-11	6.1851405250e-04	1.8025832771e-11	0.0000000000e+00
1.7782794100e-03	2.5000000000e+00	2.5000000000e+00	7.4136645357e-10	0.0000000000e+00	4.1706884986e-08	2.4419577148e-23	4.4827939818e-10	0.0000000000e+00	5.1032075459e-13	9.9682321134e-01	2.5433930398e-03	1.7061464948e-11	1.5264850016e-17	5.2503784913e-10	4.4554918349e-07	2.2703414761e-12	3.5646810921e-11	6.3290657452e-04	1.8445285292e-11	0.0000000000e+00
1.8197008586e-03	2.5000000000e+00	2.5000000000e+00	7.4135551305e-10	0.0000000000e+00	4.1706269508e-08	2.4419216782e-23	4.4827278282e-10	0.0000000000e+00	5.1345067396e-13	9.9680850098e-01	2.5433555063e-03	1.7061213167e-11	1.5620052393e-17	5.4952587256e-10	4.6632981756e-07	2.3762313244e-12	3.5870101467e-11	6.4763366675e-04	1.8874488454e-11	0.0000000000e+00
1.8620871367e-03	2.5000000000e+00	2.5000000000e+00	7.4134431785e-10	0.0000000000e+00	4.1705639702e-08	2.4418848028e-23	4.4826601346e-10	0.0000000000e+00	5.1665336507e-13	9.9679344819e-01	2.5433170991e-03	1.7060955526e-11	1.5983511702e-17	5.7514984754e-10	4.8807442465e-07	2.4870331959e-12	3.6098583563e-11	6.6270309122e-04	1.9313668473e-11	0.0000000000e+00
1.9054607180e-03	2.5000000000e+00	2.5000000000e+00	7.4133286206e-10	0.0000000000e+00	4.1704995236e-08	2.4418470690e-23	4.4825908652e-10	0.0000000000e+00	5.1993051682e-13	9.9677804501e-01	2.5432777979e-03	1.7060691888e-11	1.6355419498e-17	6.0196203132e-10	5.1082735049e-07	2.6029730588e-12	3.6332377696e-11	6.7812278935e-04	1.9763056791e-11	0.0000000000e+00
1.9498445998e-03	2.5000000000e+00	2.5000000000e+00	7.4132113961e-10	0.0000000000e+00	4.1704335769e-08	2.4418084569e-23	4.4825199835e-10	0.0000000000e+00	5.2328385719e-13	9.9676228330e-01	2.5432375819e-03	1.7060422113e-11	1.6735971762e-17	6.3001705441e-10	5.3463495473e-07	2.7242871436e-12	3.6571607138e-11	6.9390088605e-04	2.0222890198e-11	0.0000000000e+00
1.9952623150e-03	2.5000000000e+00	2.5000000000e+00	7.4130914431e-10	0.0000000000e+00	4.1703660952e-08	2.4417689460e-23	4.4824474519e-10	0.0000000000e+00	5.2671515411e-13	9.9674615470e-01	2.5431964299e-03	1.7060146059e-11	1.7125369002e-17	6.5937202605e-10	5.5954570051e-07	2.8512223990e-12	3.6816398011e-11	7.1004569392e-04	2.0693410956e-11	0.0000000000e+00
2.0417379447e-03	2.5000000000e+00	2.5000000000e+00	7.4129686979e-10	0.0000000000e+00	4.1702970427e-08	2.4417285155e-23	4.4823732321e-10	0.0000000000e+00	5.3022621637e-13	9.9672965069e-01	2.5431543199e-03	1.7059863579e-11	1.7523816361e-17	6.9008664417e-10	5.8561024774e-07	2.9840369677e-12	3.7066879354e-11	7.2656571759e-04	2.1174866921e-11	0.0000000000e+00
2.0892961309e-03	2.5000000000e+00	2.5000000000e+00	7.4128430958e-10	0.0000000000e+00	4.1702263830e-08	2.4416871439e-23	4.4822972847e-10	0.0000000000e+00	5.3381889458e-13	9.9671276254e-01	2.5431112298e-03	1.7059574524e-11	1.7931523716e-17	7.2222331066e-10	6.1288155090e-07	3.1230006849e-12	3.7323183188e-11	7.4346965808e-04	2.1667511674e-11	0.0000000000e+00
2.1379620895e-03	2.5000000000e+00	2.5000000000e+00	7.4127145702e-10	0.0000000000e+00	4.1701540787e-08	2.4416448094e-23	4.4822195696e-10	0.0000000000e+00	5.3749508213e-13	9.9669548130e-01	2.5430671368e-03	1.7059278741e-11	1.8348705795e-17	7.5584725078e-10	6.4141496041e-07	3.2683955942e-12	3.7585444584e-11	7.6076641733e-04	2.2171604651e-11	0.0000000000e+00
2.1877616239e-03	2.5000000000e+00	2.5000000000e+00	7.4125830532e-10	0.0000000000e+00	4.1700800915e-08	2.4416014895e-23	4.4821400457e-10	0.0000000000e+00	5.4125671616e-13	9.9667779785e-01	2.5430220174e-03	1.7058976074e-11	1.8775582281e-17	7.9102663830e-10	6.7126832882e-07	3.4205164891e-12	3.7853801737e-11	7.7846510279e-04	2.2687411279e-11	0.0000000000e+00
2.2387211386e-03	2.5000000000e+00	2.5000000000e+00	7.4124484752e-10	0.0000000000e+00	4.1700043822e-08	2.4415571614e-23	4.4820586709e-10	0.0000000000e+00	5.4510577855e-13	9.9665970282e-01	2.5429758480e-03	1.7058666362e-11	1.9212377928e-17	8.2783272567e-10	7.0250212122e-07	3.5796714759e-12	3.8128396032e-11	7.9657503211e-04	2.3215203107e-11	0.0000000000e+00
