Time            	A2              	E1              	E2              	E3              	B1              	M3              	B3              	M1              	M2              	M4              	B2              	C4              	M5              	M6              	CH2O            	C3              	C2              	C2H4O           	S0              	A1              
6.1659500186e-05	1.6773939946e-10	4.4258224718e-07	6.5969495881e-09	3.2472572324e-21	9.9466051326e-01	4.4890416474e-11	4.4900223218e-11	7.0117323622e-09	3.6582139019e-06	1.0402308711e-09	3.9041781299e-03	2.5000000000e+00	1.4311040809e-03	1.1256055388e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8712103247e-08	3.5385747019e-15
6.3095734448e-05	1.6803520238e-10	4.4256744566e-07	6.5967289628e-09	3.2471486326e-21	9.9462724829e-01	4.6925622566e-11	4.4898721595e-11	7.3296244444e-09	3.8240670995e-06	1.0420723903e-09	3.9040475604e-03	2.5000000000e+00	1.4643334617e-03	1.1517415157e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8709136400e-08	3.6207514023e-15
6.4565422903e-05	1.6833793813e-10	4.4255229988e-07	6.5965032060e-09	3.2470375070e-21	9.9459320963e-01	4.9051218849e-11	4.4897185047e-11	7.6616351525e-09	3.9972863826e-06	1.0439570675e-09	3.9039139540e-03	2.5000000000e+00	1.4983321885e-03	1.1784826080e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8706100549e-08	3.7048312658e-15
6.6069344801e-05	1.6864776990e-10	4.4253680185e-07	6.5962721987e-09	3.2469237968e-21	9.9455837931e-01	5.1271091009e-11	4.4895612763e-11	8.0083714168e-09	4.1781884039e-06	1.0458859186e-09	3.9037772402e-03	2.5000000000e+00	1.5331179817e-03	1.2058427534e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8702994091e-08	3.7908581519e-15
6.7608297539e-05	1.6896486475e-10	4.4252094338e-07	6.5960358189e-09	3.2468074421e-21	9.9452273896e-01	5.3589283022e-11	4.4894003913e-11	8.3704648915e-09	4.3671027153e-06	1.0478599835e-09	3.9036373470e-03	2.5000000000e+00	1.5687089666e-03	1.2338362080e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8699815388e-08	3.8788769225e-15
6.9183097092e-05	1.6928939370e-10	4.4250471612e-07	6.5957939419e-09	3.2466883815e-21	9.9448626975e-01	5.6010003008e-11	4.4892357647e-11	8.7485728700e-09	4.5643722455e-06	1.0498803267e-09	3.9034942004e-03	2.5000000000e+00	1.6051236822e-03	1.2624775532e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8696562760e-08	3.9689334647e-15
7.0794578438e-05	1.6962153180e-10	4.4248811148e-07	6.5955464401e-09	3.2465665522e-21	9.9444895246e-01	5.8537629270e-11	4.4890673097e-11	9.1433792276e-09	4.7703537915e-06	1.0519480378e-09	3.9033477249e-03	2.5000000000e+00	1.6423810907e-03	1.2917817035e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8693234493e-08	4.0610747137e-15
7.2443596007e-05	1.6996145826e-10	4.4247112072e-07	6.5952931828e-09	3.2464418897e-21	9.9441076738e-01	6.1176716509e-11	4.4888949375e-11	9.5555953921e-09	4.9854185254e-06	1.0540642323e-09	3.9031978433e-03	2.5000000000e+00	1.6805005869e-03	1.3217639135e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8689828830e-08	4.1553486769e-15
7.4131024130e-05	1.7030935652e-10	4.4245373487e-07	6.5950340364e-09	3.2463143285e-21	9.9437169437e-01	6.3932002225e-11	4.4887185571e-11	9.9859613437e-09	5.2099525158e-06	1.0562300520e-09	3.9030444764e-03	2.5000000000e+00	1.7195020081e-03	1.3524397859e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8686343974e-08	4.2518044577e-15
7.5857757503e-05	1.7066541437e-10	4.4243594476e-07	6.5947688643e-09	3.2461838012e-21	9.9433171283e-01	6.6808413291e-11	4.4885380754e-11	1.0435246643e-08	5.4443572642e-06	1.0584466659e-09	3.9028875434e-03	2.5000000000e+00	1.7594056438e-03	1.3838252790e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8682778087e-08	4.3504922804e-15
7.7624711663e-05	1.7102982404e-10	4.4241774100e-07	6.5944975266e-09	3.2460502390e-21	9.9429080166e-01	6.9811072734e-11	4.4883533972e-11	1.0904251487e-08	5.6890502564e-06	1.0607152705e-09	3.9027269615e-03	2.5000000000e+00	1.8002322464e-03	1.4159367153e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8679129289e-08	4.4514635152e-15
7.9432823472e-05	1.7140278231e-10	4.4239911400e-07	6.5942198801e-09	3.2459135714e-21	9.9424893929e-01	7.2945306682e-11	4.4881644252e-11	1.1393807799e-08	5.9444655300e-06	1.0630370906e-09	3.9025626459e-03	2.5000000000e+00	1.8420030409e-03	1.4487907889e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8675395654e-08	4.5547707047e-15
8.1283051616e-05	1.7178449062e-10	4.4238005394e-07	6.5939357786e-09	3.2457737263e-21	9.9420610364e-01	7.6216651521e-11	4.4879710597e-11	1.1904780342e-08	6.2110542565e-06	1.0654133800e-09	3.9023945102e-03	2.5000000000e+00	1.8847397364e-03	1.4824045746e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8671575215e-08	4.6604675897e-15
8.3176377110e-05	1.7217515517e-10	4.4236055075e-07	6.5936450721e-09	3.2456306301e-21	9.9416227214e-01	7.9630861227e-11	4.4877731988e-11	1.2438067866e-08	6.4892853396e-06	1.0678454223e-09	3.9022224656e-03	2.5000000000e+00	1.9284645362e-03	1.5167955363e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8667665956e-08	4.7686091364e-15
8.5113803820e-05	1.7257498705e-10	4.4234059417e-07	6.5933476075e-09	3.2454842072e-21	9.9411742166e-01	8.3193914905e-11	4.4875707382e-11	1.2994604286e-08	6.7796460288e-06	1.0703345314e-09	3.9020464213e-03	2.5000000000e+00	1.9732001495e-03	1.5519815352e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8663665818e-08	4.8792515644e-15
8.7096358996e-05	1.7298420234e-10	4.4232017368e-07	6.5930432279e-09	3.2453343806e-21	9.9407152859e-01	8.6912024508e-11	4.4873635710e-11	1.3575359887e-08	7.0826425493e-06	1.0728820521e-09	3.9018662847e-03	2.5000000000e+00	2.0189698025e-03	1.5879808395e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8659572691e-08	4.9924523743e-15
8.9125093813e-05	1.7340302222e-10	4.4229927850e-07	6.5927317730e-09	3.2451810712e-21	9.9402456871e-01	9.0791642759e-11	4.4871515883e-11	1.4181342561e-08	7.3988007469e-06	1.0754893613e-09	3.9016819608e-03	2.5000000000e+00	2.0657972500e-03	1.6248121333e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8655384419e-08	5.1082703770e-15
9.1201083936e-05	1.7383167312e-10	4.4227789764e-07	6.5924130786e-09	3.2450241983e-21	9.9397651730e-01	9.4839471262e-11	4.4869346782e-11	1.4813599074e-08	7.7286667492e-06	1.0781578683e-09	3.9014933525e-03	2.5000000000e+00	2.1137067876e-03	1.6624945258e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8651098794e-08	5.2267657233e-15
9.3325430080e-05	1.7427038682e-10	4.4225601982e-07	6.5920869768e-09	3.2448636792e-21	9.9392734903e-01	9.9062468806e-11	4.4867127265e-11	1.5473216364e-08	8.0728076428e-06	1.0808890157e-09	3.9013003603e-03	2.5000000000e+00	2.1627232636e-03	1.7010475610e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8646713559e-08	5.3479999337e-15
9.5499258602e-05	1.7471940058e-10	4.4223363352e-07	6.5917532958e-09	3.2446994293e-21	9.9387703800e-01	1.0346785987e-10	4.4864856162e-11	1.6161322868e-08	8.4318121649e-06	1.0836842804e-09	3.9011028827e-03	2.5000000000e+00	2.2128720916e-03	1.7404912273e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8642226402e-08	5.4720359298e-15
9.7723722096e-05	1.7517895726e-10	4.4221072695e-07	6.5914118599e-09	3.2445313622e-21	9.9382555772e-01	1.0806314328e-10	4.4862532277e-11	1.6879089878e-08	8.8062914120e-06	1.0865451739e-09	3.9009008156e-03	2.5000000000e+00	2.2641792630e-03	1.7808459680e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8637634962e-08	5.5989380652e-15
1.0000000000e-04	1.7564930549e-10	4.4218728804e-07	6.5910624892e-09	3.2443593893e-21	9.9377288106e-01	1.1285610115e-10	4.4860154387e-11	1.7627732928e-08	9.1968795628e-06	1.0894732439e-09	3.9006940525e-03	2.5000000000e+00	2.3166713602e-03	1.8221326911e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8632936820e-08	5.7287721584e-15
1.0232929923e-04	1.7613069975e-10	4.4216330446e-07	6.5907049998e-09	3.2441834201e-21	9.9371898030e-01	1.1785480787e-10	4.4857721239e-11	1.8408513211e-08	9.6042346173e-06	1.0924700741e-09	3.9004824847e-03	2.5000000000e+00	2.3703755700e-03	1.8643727796e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8628129501e-08	5.8616055256e-15
1.0471285481e-04	1.7662340054e-10	4.4213876358e-07	6.5903392034e-09	3.2440033619e-21	9.9366382706e-01	1.2306763939e-10	4.4855231552e-11	1.9222739021e-08	1.0029039149e-05	1.0955372861e-09	3.9002660007e-03	2.5000000000e+00	2.4253196969e-03	1.9075881029e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8623210476e-08	5.9975070141e-15
1.0715193052e-04	1.7712767451e-10	4.4211365248e-07	6.5899649076e-09	3.2438191200e-21	9.9360739230e-01	1.2850328265e-10	4.4852684016e-11	2.0071767226e-08	1.0472001076e-05	1.0986765395e-09	3.9000444865e-03	2.5000000000e+00	2.4815321773e-03	1.9518010269e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8618177154e-08	6.1365470374e-15
1.0964781961e-04	1.7764379462e-10	4.4208795794e-07	6.5895819153e-09	3.2436305973e-21	9.9354964632e-01	1.3417074518e-10	4.4850077290e-11	2.0957004769e-08	1.0933854438e-05	1.1018895332e-09	3.8998178257e-03	2.5000000000e+00	2.5390420934e-03	1.9970344258e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8613026887e-08	6.2787976099e-15
1.1220184543e-04	1.7817204026e-10	4.4206166644e-07	6.5891900250e-09	3.2434376947e-21	9.9349055874e-01	1.4007936484e-10	4.4847410003e-11	2.1879910191e-08	1.1415360200e-05	1.1051780063e-09	3.8995858989e-03	2.5000000000e+00	2.5978791880e-03	2.0433116933e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8607756965e-08	6.4243323834e-15
1.1481536215e-04	1.7871269742e-10	4.4203476416e-07	6.5887890306e-09	3.2432403108e-21	9.9343009847e-01	1.4623881981e-10	4.4844680751e-11	2.2841995186e-08	1.1917307054e-05	1.1085437387e-09	3.8993485841e-03	2.5000000000e+00	2.6580738795e-03	2.0906567545e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8602364615e-08	6.5732266839e-15
1.1748975549e-04	1.7926605885e-10	4.4200723693e-07	6.5883787211e-09	3.2430383416e-21	9.9336823371e-01	1.5265913863e-10	4.4841888098e-11	2.3844826179e-08	1.2440512248e-05	1.1119885526e-09	3.8991057565e-03	2.5000000000e+00	2.7196572766e-03	2.1390940772e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8596847001e-08	6.7255575491e-15
1.2022644346e-04	1.7983242418e-10	4.4197907029e-07	6.5879588806e-09	3.2428316809e-21	9.9330493193e-01	1.5935071048e-10	4.4839030576e-11	2.4890025922e-08	1.2985822419e-05	1.1155143128e-09	3.8988572883e-03	2.5000000000e+00	2.7826611943e-03	2.1886486851e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8591201221e-08	6.8814037672e-15
1.2302687708e-04	1.8041210012e-10	4.4195024942e-07	6.5875292886e-09	3.2426202202e-21	9.9324015983e-01	1.6632429557e-10	4.4836106682e-11	2.5979275120e-08	1.3554114437e-05	1.1191229284e-09	3.8986030490e-03	2.5000000000e+00	2.8471181697e-03	2.2393461697e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8585424306e-08	7.0408459165e-15
1.2589254118e-04	1.8100540060e-10	4.4192075917e-07	6.5870897190e-09	3.2424038481e-21	9.9317388337e-01	1.7359103564e-10	4.4833114879e-11	2.7114314074e-08	1.4146296268e-05	1.1228163533e-09	3.8983429049e-03	2.5000000000e+00	2.9130614782e-03	2.2912127030e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8579513219e-08	7.2039664054e-15
1.2882495517e-04	1.8161264695e-10	4.4189058404e-07	6.5866399409e-09	3.2421824511e-21	9.9310606771e-01	1.8116246465e-10	4.4830053595e-11	2.8296944344e-08	1.4763307836e-05	1.1265965873e-09	3.8980767192e-03	2.5000000000e+00	2.9805251502e-03	2.3442750511e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8573464854e-08	7.3708495139e-15
1.3182567386e-04	1.8223416807e-10	4.4185970818e-07	6.5861797180e-09	3.2419559127e-21	9.9303667721e-01	1.8905051948e-10	4.4826921221e-11	2.9529030431e-08	1.5406121904e-05	1.1304656776e-09	3.8978043520e-03	2.5000000000e+00	3.0495439881e-03	2.3985605872e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8567276032e-08	7.5415814356e-15
1.3489628826e-04	1.8287030057e-10	4.4182811536e-07	6.5857088083e-09	3.2417241139e-21	9.9296567542e-01	1.9726755088e-10	4.4823716111e-11	3.0812501475e-08	1.6075744960e-05	1.1344257193e-09	3.8975256603e-03	2.5000000000e+00	3.1201535836e-03	2.4540973053e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8560943502e-08	7.7162503212e-15
1.3803842646e-04	1.8352138901e-10	4.4179578898e-07	6.5852269646e-09	3.2414869330e-21	9.9289302504e-01	2.0582633434e-10	4.4820436582e-11	3.2149352962e-08	1.6773218105e-05	1.1384788569e-09	3.8972404976e-03	2.5000000000e+00	3.1923903356e-03	2.5109138343e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8554463936e-08	7.8949463225e-15
1.4125375446e-04	1.8418778604e-10	4.4176271208e-07	6.5847339339e-09	3.2412442455e-21	9.9281868792e-01	2.1474008117e-10	4.4817080911e-11	3.3541648452e-08	1.7499617957e-05	1.1426272851e-09	3.8969487143e-03	2.5000000000e+00	3.2662914686e-03	2.5690394526e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8547833933e-08	8.0777616375e-15
1.4454397707e-04	1.8486985257e-10	4.4172886728e-07	6.5842294571e-09	3.2409959238e-21	9.9274262503e-01	2.2402244961e-10	4.4813647337e-11	3.4991521311e-08	1.8256057553e-05	1.1468732504e-09	3.8966501571e-03	2.5000000000e+00	3.3418950510e-03	2.6285041020e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8541050011e-08	8.2647905564e-15
1.4791083882e-04	1.8556795801e-10	4.4169423682e-07	6.5837132697e-09	3.2407418376e-21	9.9266479643e-01	2.3368755591e-10	4.4810134057e-11	3.6501176449e-08	1.9043687258e-05	1.1512190518e-09	3.8963446692e-03	2.5000000000e+00	3.4192400142e-03	2.6893384034e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8534108609e-08	8.4561295093e-15
1.5135612484e-04	1.8628248042e-10	4.4165880252e-07	6.5831851005e-09	3.2404818537e-21	9.9258516129e-01	2.4374998557e-10	4.4806539227e-11	3.8072892066e-08	1.9863695673e-05	1.1556670423e-09	3.8960320905e-03	2.5000000000e+00	3.4983661723e-03	2.7515736719e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8527006085e-08	8.6518771143e-15
1.5488166189e-04	1.8701380672e-10	4.4162254579e-07	6.5826446726e-09	3.2402158355e-21	9.9250367783e-01	2.5422480448e-10	4.4802860961e-11	3.9709021398e-08	2.0717310548e-05	1.1602196301e-09	3.8957122568e-03	2.5000000000e+00	3.5793142419e-03	2.8152419324e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8519738711e-08	8.8521342268e-15
1.5848931925e-04	1.8776233291e-10	4.4158544762e-07	6.5820917024e-09	3.2399436436e-21	9.9242030330e-01	2.6512757008e-10	4.4799097330e-11	4.1411994466e-08	2.1605799695e-05	1.1648792798e-09	3.8953850003e-03	2.5000000000e+00	3.6621258624e-03	2.8803759356e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8512302676e-08	9.0570039903e-15
1.6218100974e-04	1.8852846423e-10	4.4154748854e-07	6.5815259000e-09	3.2396651351e-21	9.9233499397e-01	2.7647434258e-10	4.4795246360e-11	4.3184319813e-08	2.2530471890e-05	1.1696485136e-09	3.8950501496e-03	2.5000000000e+00	3.7468436171e-03	2.9470091747e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8504694081e-08	9.2665918881e-15
1.6595869074e-04	1.8931261541e-10	4.4150864866e-07	6.5809469687e-09	3.2393801642e-21	9.9224770513e-01	2.8828169599e-10	4.4791306032e-11	4.5028586240e-08	2.3492677786e-05	1.1745299127e-09	3.8947075290e-03	2.5000000000e+00	3.8335110544e-03	3.0151759018e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8496908935e-08	9.4810057958e-15
1.6982436525e-04	1.9011521088e-10	4.4146890763e-07	6.5803546051e-09	3.2390885814e-21	9.9215839101e-01	3.0056672917e-10	4.4787274281e-11	4.6947464529e-08	2.4493810805e-05	1.1795261186e-09	3.8943569589e-03	2.5000000000e+00	3.9221727096e-03	3.0849111454e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8488943159e-08	9.7003560361e-15
1.7378008287e-04	1.9093668496e-10	4.4142824460e-07	6.5797484987e-09	3.2387902339e-21	9.9206700483e-01	3.1334707683e-10	4.4783148994e-11	4.8943709155e-08	2.5535308035e-05	1.1846398344e-09	3.8939982557e-03	2.5000000000e+00	4.0128741272e-03	3.1562507278e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8480792579e-08	9.9247554337e-15
1.7782794100e-04	1.9177748211e-10	4.4138663829e-07	6.5791283321e-09	3.2384849655e-21	9.9197349870e-01	3.2664092024e-10	4.4778928010e-11	5.1020159969e-08	2.6618651107e-05	1.1898738263e-09	3.8936312314e-03	2.5000000000e+00	4.1056618841e-03	3.2292312831e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8472452924e-08	1.0154319372e-14
1.8197008586e-04	1.9263805715e-10	4.4134406691e-07	6.5784937805e-09	3.2381726163e-21	9.9187782366e-01	3.4046699805e-10	4.4774609118e-11	5.3179743879e-08	2.7745367071e-05	1.1952309250e-09	3.8932556938e-03	2.5000000000e+00	4.2005836124e-03	3.3038902756e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8463919827e-08	1.0389165851e-14
1.8620871367e-04	1.9351887546e-10	4.4130050816e-07	6.5778445117e-09	3.2378530226e-21	9.9177992961e-01	3.5484461666e-10	4.4770190058e-11	5.5425476476e-08	2.8917029247e-05	1.2007140269e-09	3.8928714463e-03	2.5000000000e+00	4.2976880240e-03	3.3802660186e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8455188821e-08	1.0629415547e-14
1.9054607180e-04	1.9442041327e-10	4.4125593925e-07	6.5771801857e-09	3.2375260174e-21	9.9167976532e-01	3.6979366067e-10	4.4765668517e-11	5.7760463662e-08	3.0135258073e-05	1.2063260959e-09	3.8924782878e-03	2.5000000000e+00	4.3970249343e-03	3.4583976937e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8446255336e-08	1.0875191873e-14
1.9498445998e-04	1.9534315785e-10	4.4121033685e-07	6.5765004551e-09	3.2371914294e-21	9.9157727837e-01	3.8533460289e-10	4.4761042127e-11	6.0187903216e-08	3.1401721920e-05	1.2120701647e-09	3.8920760126e-03	2.5000000000e+00	4.4986452881e-03	3.5383253705e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8437114697e-08	1.1126621040e-14
1.9952623150e-04	1.9628760778e-10	4.4116367712e-07	6.5758049643e-09	3.2368490836e-21	9.9147241517e-01	4.0148851423e-10	4.4756308471e-11	6.2711086339e-08	3.2718137902e-05	1.2179493362e-09	3.8916644102e-03	2.5000000000e+00	4.6026011845e-03	3.6200900267e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8427762124e-08	1.1383832122e-14
2.0417379447e-04	1.9725427321e-10	4.4111593565e-07	6.5750933495e-09	3.2364988011e-21	9.9136512086e-01	4.1827707326e-10	4.4751465071e-11	6.5333399144e-08	3.4086272649e-05	1.2239667854e-09	3.8912432654e-03	2.5000000000e+00	4.7089459034e-03	3.7037335686e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8418192725e-08	1.1646957119e-14
2.0892961309e-04	1.9824367608e-10	4.4106708749e-07	6.5743652388e-09	3.2361403987e-21	9.9125533937e-01	4.3572257547e-10	4.4746509397e-11	6.8058324106e-08	3.5507943068e-05	1.2301257607e-09	3.8908123581e-03	2.5000000000e+00	4.8177339324e-03	3.7892988525e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8408401498e-08	1.1916131025e-14
2.1379620895e-04	1.9925635038e-10	4.4101710710e-07	6.5736202517e-09	3.2357736891e-21	9.9114301333e-01	4.5384794217e-10	4.4741438858e-11	7.0889441451e-08	3.6985017065e-05	1.2364295856e-09	3.8903714631e-03	2.5000000000e+00	4.9290209941e-03	3.8768297060e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8398383326e-08	1.2191491897e-14
2.1877616239e-04	2.0029284246e-10	4.4096596839e-07	6.5728579990e-09	3.2353984807e-21	9.9102808405e-01	4.7267672911e-10	4.4736250806e-11	7.3830430502e-08	3.8519414246e-05	1.2428816602e-09	3.8899203500e-03	2.5000000000e+00	5.0428640742e-03	3.9663709502e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8388132976e-08	1.2473180919e-14
2.2387211386e-04	2.0135371125e-10	4.4091364464e-07	6.5720780826e-09	3.2350145777e-21	9.9091049152e-01	4.9223313453e-10	4.4730942532e-11	7.6885070936e-08	4.0113106577e-05	1.2494854631e-09	3.8894587833e-03	2.5000000000e+00	5.1593214503e-03	4.0579684222e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8377645096e-08	1.2761342481e-14
2.2908676528e-04	2.0243952856e-10	4.4086010855e-07	6.5712800955e-09	3.2346217795e-21	9.9079017435e-01	5.1254200695e-10	4.4725511264e-11	8.0057244005e-08	4.1768119016e-05	1.2562445530e-09	3.8889865220e-03	2.5000000000e+00	5.2784527210e-03	4.1516689983e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8366914210e-08	1.3056124244e-14
2.3442288153e-04	2.0355087932e-10	4.4080533216e-07	6.5704636212e-09	3.2342198813e-21	9.9066706976e-01	5.3362885239e-10	4.4719954169e-11	8.3350933653e-08	4.3486530101e-05	1.2631625704e-09	3.8885033197e-03	2.5000000000e+00	5.4003188364e-03	4.2475206177e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8355934718e-08	1.3357677223e-14
2.3988329190e-04	2.0468836192e-10	4.4074928692e-07	6.5696282338e-09	3.2338086734e-21	9.9054111353e-01	5.5551984119e-10	4.4714268347e-11	8.6770227593e-08	4.5270472508e-05	1.2702432393e-09	3.8880089243e-03	2.5000000000e+00	5.5249821283e-03	4.3455723064e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8344700893e-08	1.3666155853e-14
2.4547089157e-04	2.0585258846e-10	4.4069194359e-07	6.5687734976e-09	3.2333879414e-21	9.9041223998e-01	5.7824181416e-10	4.4708450833e-11	9.0319318266e-08	4.7122133552e-05	1.2774903693e-09	3.8875030781e-03	2.5000000000e+00	5.6525063422e-03	4.4458742022e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8333206877e-08	1.3981718075e-14
2.5118864315e-04	2.0704418504e-10	4.4063327229e-07	6.5678989672e-09	3.2329574659e-21	9.9028038194e-01	6.0182228832e-10	4.4702498595e-11	9.4002503728e-08	4.9043755650e-05	1.2849078569e-09	3.8869855173e-03	2.5000000000e+00	5.7829566691e-03	4.5484775800e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8321446679e-08	1.4304525412e-14
2.5703957828e-04	2.0826379210e-10	4.4057324244e-07	6.5670041869e-09	3.2325170226e-21	9.9014547070e-01	6.2628946206e-10	4.4696408533e-11	9.7824188466e-08	5.1037636749e-05	1.2924996880e-09	3.8864559723e-03	2.5000000000e+00	5.9163997784e-03	4.6534348774e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8309414172e-08	1.4634743051e-14
2.6302679919e-04	2.0951206466e-10	4.4051182278e-07	6.5660886907e-09	3.2320663823e-21	9.9000743600e-01	6.5167221950e-10	4.4690177474e-11	1.0178888408e-07	5.3106130676e-05	1.3002699391e-09	3.8859141672e-03	2.5000000000e+00	6.0529038518e-03	4.7607997215e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8297103089e-08	1.4972539926e-14
2.6915348039e-04	2.1078967269e-10	4.4044898134e-07	6.5651520019e-09	3.2316053102e-21	9.8986620599e-01	6.7800013456e-10	4.4683802173e-11	1.0590120990e-07	5.5251647472e-05	1.3082227798e-09	3.8853598202e-03	2.5000000000e+00	6.1925386174e-03	4.8706269558e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8284507020e-08	1.5318088804e-14
2.7542287033e-04	2.1209730139e-10	4.4038468542e-07	6.5641936332e-09	3.2311335664e-21	9.8972170716e-01	7.0530347401e-10	4.4677279315e-11	1.1016589349e-07	5.7476653639e-05	1.3163624746e-09	3.8847926426e-03	2.5000000000e+00	6.3353753853e-03	4.9829726677e-10	0.0000000000e+00	0.0000000000e+00	2.5000000000e+00	0.0000000000e+00	8.8271619412e-08	1.5671566369e-14
