Time            	A2              	E1              	E2              	E3              	B1              	M3              	B3              	M1              	M2              	M4              	B2              	C4              	M5              	M6              	CH2O            	C3              	C2              	C2H4O           	S0              	A1              
4.0738027780e-02	8.2493128772e-08	-3.9970560053e-06	-5.9577004420e-08	-2.9328515799e-20	-8.9827722793e+00	2.6867295873e-06	-4.0549430480e-10	4.1961903265e-04	2.1894816565e-01	5.1353879371e-07	-3.5258494342e-02	-5.3367551400e+01	8.7986638721e+00	6.9204320852e-07	1.8185495533e-08	1.0651572263e+02	-6.2166207582e+01	9.0180356134e+00	-8.0093741417e-07	2.1777891624e-11
4.1686938347e-02	8.0704419148e-08	-3.9092520971e-06	-5.8275012169e-08	-2.8689932366e-20	-8.7864629375e+00	2.6280410950e-06	-3.9663028417e-10	4.1054752361e-04	2.1416318149e-01	5.0230175930e-07	-3.4488116920e-02	-5.4104516522e+01	8.6063781895e+00	6.7691934191e-07	1.7788070370e-08	1.0799444720e+02	-6.2710887189e+01	8.8209557887e+00	-7.8417360783e-07	2.1318744414e-11
4.2657951880e-02	7.8868671594e-08	-3.8233114417e-06	-5.6972144781e-08	-2.8054657655e-20	-8.5900216321e+00	2.5691351411e-06	-3.8775915812e-10	4.0111728505e-04	2.0937532795e-01	4.9110337841e-07	-3.3716992021e-02	-5.4841977910e+01	8.4139630231e+00	6.6178519376e-07	1.7390377584e-08	1.0947416753e+02	-6.3255933578e+01	8.6237432518e+00	-7.6438300312e-07	2.0819347586e-11
4.3651583224e-02	7.7094190587e-08	-3.7348097948e-06	-5.5669071068e-08	-2.7406148055e-20	-8.3935504039e+00	2.5105085584e-06	-3.7889691384e-10	3.9212259767e-04	2.0458630679e-01	4.7984133289e-07	-3.2945705879e-02	-5.5579551792e+01	8.2215185057e+00	6.4664887134e-07	1.6992624134e-08	1.1095411358e+02	-6.3801063111e+01	8.4265006322e+00	-7.4855051935e-07	2.0358762734e-11
4.4668359215e-02	7.5271740840e-08	-3.6472391187e-06	-5.4366500284e-08	-2.6760947177e-20	-8.1971535627e+00	2.4517581849e-06	-3.7002934050e-10	3.8299011116e-04	1.9979924761e-01	4.6863226544e-07	-3.2175017619e-02	-5.6316845274e+01	8.0291471487e+00	6.3151826168e-07	1.6595021895e-08	1.1243349701e+02	-6.4345985405e+01	8.2293329970e+00	-7.3132105172e-07	1.9885964466e-11
4.5708818961e-02	7.3504150322e-08	-3.5601332726e-06	-5.3065128610e-08	-2.6122363744e-20	-8.0009386349e+00	2.3930724851e-06	-3.6116887259e-10	3.7375246252e-04	1.9501672997e-01	4.5738045173e-07	-3.1404792230e-02	-5.7053456774e+01	7.8369537315e+00	6.1640162841e-07	1.6197787431e-08	1.1391151204e+02	-6.4890403656e+01	8.0323477381e+00	-7.1362592280e-07	1.9390142069e-11
4.6773514129e-02	7.1735526852e-08	-3.4723275775e-06	-5.1765702846e-08	-2.5487089034e-20	-7.8050151744e+00	2.3346214633e-06	-3.5232439188e-10	3.6486013298e-04	1.9024096910e-01	4.4614796479e-07	-3.0635067631e-02	-5.7788976483e+01	7.6450451794e+00	6.0130730617e-07	1.5801141739e-08	1.1538733638e+02	-6.5434014981e+01	7.8356544466e+00	-6.9593079388e-07	1.8935974527e-11
4.7863009232e-02	6.9895625288e-08	-3.3859170436e-06	-5.0468913554e-08	-2.4841888156e-20	-7.6094922556e+00	2.2760124097e-06	-3.4350122746e-10	3.5548799190e-04	1.8547550659e-01	4.3501529490e-07	-2.9868421173e-02	-5.8522986882e+01	7.4535304302e+00	5.8624411992e-07	1.5405309978e-08	1.1686013228e+02	-6.5976510797e+01	7.6393647766e+00	-6.7846849561e-07	1.8464402494e-11
4.8977881937e-02	6.8144961674e-08	-3.2991548728e-06	-4.9175558186e-08	-2.4209922168e-20	-7.4144855130e+00	2.2176688006e-06	-3.3470026750e-10	3.4635729481e-04	1.8072238337e-01	4.2382669108e-07	-2.9102787331e-02	-5.9255063291e+01	7.2625202888e+00	5.7122059616e-07	1.5010521164e-08	1.1832904762e+02	-6.6517577232e+01	7.4435922953e+00	-6.6135544330e-07	1.7977069021e-11
5.0118723363e-02	6.6344338912e-08	-3.2126226301e-06	-4.7886380883e-08	-2.3569684374e-20	-7.2201084339e+00	2.1594703483e-06	-3.2592417654e-10	3.3729844224e-04	1.7598457442e-01	4.1272983253e-07	-2.8339998832e-02	-5.9984774482e+01	7.0721272699e+00	5.5624557405e-07	1.4617007848e-08	1.1979321714e+02	-6.7056895570e+01	7.2484523229e+00	-6.4400956035e-07	1.7514678308e-11
5.1286138399e-02	6.4550278012e-08	-3.1265526097e-06	-4.6602153839e-08	-2.2937718386e-20	-7.0264780814e+00	2.1016085725e-06	-3.1718361271e-10	3.2819748461e-04	1.7126503715e-01	4.0167606130e-07	-2.7579891197e-02	-6.0711683318e+01	6.8824654288e+00	5.4132803484e-07	1.4225005765e-08	1.2125176371e+02	-6.7594142731e+01	7.0540617584e+00	-6.2654726207e-07	1.7042959158e-11
5.2480746025e-02	6.2766864595e-08	-3.0407114373e-06	-4.5323659166e-08	-2.2307406759e-20	-6.8337119955e+00	2.0439515680e-06	-3.0848390509e-10	3.1927338259e-04	1.6656643027e-01	3.9066890167e-07	-2.6823216458e-02	-6.1435347455e+01	6.6936501803e+00	5.2647709481e-07	1.3834753460e-08	1.2270379979e+02	-6.8128991785e+01	6.8605388940e+00	-6.0955062509e-07	1.6573082725e-11
5.3703179637e-02	6.0975609451e-08	-2.9555642307e-06	-4.4051681382e-08	-2.1687021300e-20	-6.6419291476e+00	1.9865751497e-06	-2.9982594185e-10	3.1032824213e-04	1.6189185824e-01	3.7973484268e-07	-2.6070491498e-02	-6.2155320077e+01	6.5057981057e+00	5.1170196969e-07	1.3446491889e-08	1.2414842881e+02	-6.8661112496e+01	6.6680032177e+00	-5.9208832681e-07	1.6118630692e-11
5.4954087386e-02	5.9204288583e-08	-2.8706447601e-06	-4.2787031866e-08	-2.1061672757e-20	-6.4512497002e+00	1.9295744096e-06	-2.9121860479e-10	3.0141399020e-04	1.5724419962e-01	3.6885421650e-07	-2.5322026309e-02	-6.2871150684e+01	6.3190267471e+00	4.9701178995e-07	1.3060463992e-08	1.2558474686e+02	-6.9190171908e+01	6.4765752023e+00	-5.7520810515e-07	1.5645433480e-11
5.6234132519e-02	5.7512397511e-08	-2.7863017351e-06	-4.1530491557e-08	-2.0441287297e-20	-6.2617942931e+00	1.8728842406e-06	-2.8266455843e-10	2.9259027506e-04	1.5262634400e-01	3.5797506825e-07	-2.4578417075e-02	-6.3582385924e+01	6.1334543915e+00	4.8241590633e-07	1.2676914252e-08	1.2701184428e+02	-6.9715834955e+01	6.2863760839e+00	-5.5832788348e-07	1.5184809061e-11
5.7543993734e-02	5.5771337770e-08	-2.7024181719e-06	-4.0282874437e-08	-1.9827519283e-20	-6.0736841620e+00	1.8166703200e-06	-2.7417179638e-10	2.8384559333e-04	1.4804126474e-01	3.4723439057e-07	-2.3840193031e-02	-6.4288570466e+01	5.9491998419e+00	4.6792368380e-07	1.2296088215e-08	1.2842880745e+02	-7.0237765108e+01	6.0975276275e+00	-5.4179690778e-07	1.4712298941e-11
5.8884365536e-02	5.3883705498e-08	-2.6200412151e-06	-3.9045019929e-08	-1.9200516379e-20	-5.8870419732e+00	1.7608804228e-06	-2.6575008860e-10	2.7500166620e-04	1.4349210908e-01	3.3673609323e-07	-2.3106736588e-02	-6.4989247917e+01	5.7663821780e+00	4.5354450151e-07	1.1918232002e-08	1.2983472061e+02	-7.0755625054e+01	5.9101518819e+00	-5.2468385547e-07	1.4196911282e-11
6.0255958607e-02	5.1884744501e-08	-2.5384718576e-06	-3.7817689352e-08	-1.8575167835e-20	-5.7019882475e+00	1.7056930517e-06	-2.5740209963e-10	2.6667247407e-04	1.3898123248e-01	3.2645539250e-07	-2.2379603152e-02	-6.5683961783e+01	5.5851205063e+00	4.3928758942e-07	1.1543591788e-08	1.3122866780e+02	-7.1269077406e+01	5.7243709231e+00	-5.0745438784e-07	1.3685868853e-11
6.1659500186e-02	5.0733694579e-08	-2.4554976967e-06	-3.6601639987e-08	-1.8017648103e-20	-5.5186423134e+00	1.6505909883e-06	-2.4911983587e-10	2.5786539139e-04	1.3451259182e-01	3.1544368539e-07	-2.1661300402e-02	-6.6372256466e+01	5.4055336992e+00	4.2516265353e-07	1.1172413263e-08	1.3260973487e+02	-7.1777785441e+01	5.5403065872e+00	-4.9220398068e-07	1.3382230208e-11
6.3095734448e-02	4.9005397074e-08	-2.3746105349e-06	-3.5397773735e-08	-1.7425386784e-20	-5.3371282670e+00	1.5962785653e-06	-2.4092372541e-10	2.4928221885e-04	1.3008843578e-01	3.0512796911e-07	-2.0949050762e-02	-6.7053678304e+01	5.2277401248e+00	4.1117856142e-07	1.0804941076e-08	1.3397701153e+02	-7.2281413860e+01	5.3580801936e+00	-4.7637149692e-07	1.2947999093e-11
6.4565422903e-02	4.7404194348e-08	-2.2948785379e-06	-3.4206845216e-08	-1.6838088549e-20	-5.1575653184e+00	1.5426311109e-06	-2.3281909733e-10	2.4087355902e-04	1.2571174552e-01	2.9481441288e-07	-2.0244160935e-02	-6.7727776635e+01	5.0518573674e+00	3.9734487700e-07	1.0441418257e-08	1.3532959354e+02	-7.2779629587e+01	5.1778122583e+00	-4.6007335186e-07	1.2498306688e-11
6.6069344801e-02	4.5797351689e-08	-2.2158354973e-06	-3.3029642362e-08	-1.6257407759e-20	-4.9800719608e+00	1.4895375244e-06	-2.2480683981e-10	2.3270362223e-04	1.2138536188e-01	2.8464387469e-07	-1.9547554547e-02	-6.8394104906e+01	4.8780019398e+00	3.8367046784e-07	1.0082085618e-08	1.3666658488e+02	-7.3272102582e+01	4.9996221989e+00	-4.4447369874e-07	1.2089225894e-11
6.7608297539e-02	4.4100032959e-08	-2.1379465238e-06	-3.1866953831e-08	-1.5686653136e-20	-4.8047660929e+00	1.4370805701e-06	-2.1689583463e-10	2.2453272393e-04	1.1711239530e-01	2.7470969144e-07	-1.8859350167e-02	-6.9052221803e+01	4.7062889876e+00	3.7016472731e-07	9.7271811496e-09	1.3798710005e+02	-7.3758506677e+01	4.8236280319e+00	-4.2852479964e-07	1.1660317347e-11
6.9183097092e-02	4.2547208423e-08	-2.0609782645e-06	-3.0719536413e-08	-1.5119207236e-20	-4.6317632875e+00	1.3853964020e-06	-2.0908430542e-10	2.1643853724e-04	1.1289559718e-01	2.6478301152e-07	-1.8180280242e-02	-6.9701692408e+01	4.5368319874e+00	3.5683643773e-07	9.3769393897e-09	1.3929026640e+02	-7.4238520430e+01	4.6499460633e+00	-4.1304156184e-07	1.1232957066e-11
7.0794578438e-02	4.0950863145e-08	-1.9848137747e-06	-2.9588149913e-08	-1.4564996226e-20	-4.4611773891e+00	1.3344439793e-06	-2.0138379853e-10	2.0832640155e-04	1.0873784218e-01	2.5506051315e-07	-1.7510779705e-02	-7.0342089383e+01	4.3697424391e+00	3.4369423929e-07	9.0315907915e-09	1.4057522645e+02	-7.4711828002e+01	4.4786905728e+00	-3.9837323129e-07	1.0824435393e-11
7.2443596007e-02	3.9440527289e-08	-1.9102674518e-06	-2.8473529869e-08	-1.4015748299e-20	-4.2931201574e+00	1.2840714447e-06	-1.9379697846e-10	2.0058940508e-04	1.0464146023e-01	2.4542009669e-07	-1.6851023621e-02	-7.0972994157e+01	4.2051295536e+00	3.3074694272e-07	8.6913610773e-09	1.4184114035e+02	-7.5178120035e+01	4.3099734942e+00	-3.8288999349e-07	1.0433100892e-11
7.4131024130e-02	3.7982064605e-08	-1.8366402958e-06	-2.7376404659e-08	-1.3476426540e-20	-4.1277000719e+00	1.2346486216e-06	-1.8632828613e-10	1.9281419635e-04	1.0060952225e-01	2.3590223464e-07	-1.6201795919e-02	-7.1593998146e+01	4.0430999372e+00	3.1800279032e-07	8.3564705864e-09	1.4308718826e+02	-7.5637094549e+01	4.1439040919e+00	-3.6822166294e-07	1.0037708248e-11
7.5857757503e-02	3.6363779099e-08	-1.7642810697e-06	-2.6297471750e-08	-1.2942067864e-20	-3.9650232290e+00	1.1858875695e-06	-1.7898571514e-10	1.8529585347e-04	9.6644318546e-02	2.2672656996e-07	-1.5563269905e-02	-7.2204703962e+01	3.8837572746e+00	3.0546995333e-07	8.0271336187e-09	1.4431257284e+02	-7.6088457842e+01	3.9805886354e+00	-3.5378616303e-07	9.6109729174e-12
7.7624711663e-02	3.4883878008e-08	-1.6931892972e-06	-2.5237414810e-08	-1.2424252801e-20	-3.8051920895e+00	1.1381121112e-06	-1.7177104183e-10	1.7787291235e-04	9.2748514551e-02	2.1760115487e-07	-1.4935933925e-02	-7.2804726637e+01	3.7272020101e+00	2.9315640404e-07	7.7035577775e-09	1.4551652164e+02	-7.6531925389e+01	3.8201300736e+00	-3.3923424780e-07	9.2183896180e-12
7.9432823472e-02	3.3438656288e-08	-1.6233645255e-06	-2.4196887062e-08	-1.1911400821e-20	-3.6483056560e+00	1.0911901853e-06	-1.6468870712e-10	1.7054718846e-04	8.8924524200e-02	2.0863672034e-07	-1.4320087395e-02	-7.3393694835e+01	3.5735310307e+00	2.8106971683e-07	7.3859433136e-09	1.4669828957e+02	-7.6967222742e+01	3.6626277090e+00	-3.2532261685e-07	8.8612572446e-12
8.1283051616e-02	3.2061058253e-08	-1.5549227328e-06	-2.3176517736e-08	-1.1409302189e-20	-3.4944587597e+00	1.0452593386e-06	-1.5774404005e-10	1.6331943880e-04	8.5174665670e-02	1.9980598154e-07	-1.3716233400e-02	-7.3971252062e+01	3.4228373515e+00	2.6921713925e-07	7.0744824748e-09	1.4785716132e+02	-7.7394086422e+01	3.5081768759e+00	-3.1158560887e-07	8.4760281989e-12
8.3176377110e-02	3.0743273705e-08	-1.4878634964e-06	-2.2176913207e-08	-1.0917129724e-20	-3.3437421189e+00	1.0000953807e-06	-1.5094103745e-10	1.5612869397e-04	8.1501214940e-02	1.9112303562e-07	-1.3124700582e-02	-7.4537057854e+01	3.2752098046e+00	2.5760583355e-07	6.7693588636e-09	1.4899245376e+02	-7.7812264796e+01	3.3568686211e+00	-2.9813963920e-07	8.1184072113e-12
8.5113803820e-02	2.9336505225e-08	-1.4221864273e-06	-2.1198636825e-08	-1.0434883427e-20	-3.1962419814e+00	9.5600779559e-07	-1.4428191975e-10	1.4936553264e-04	7.7905884013e-02	1.8274317881e-07	-1.2545688171e-02	-7.5090788950e+01	3.1307327343e+00	2.4624219463e-07	6.4707468066e-09	1.5010351824e+02	-7.8221518948e+01	3.2087893917e+00	-2.8504291549e-07	7.7495581504e-12
8.7096358996e-02	2.7982428374e-08	-1.3580657701e-06	-2.0242231390e-08	-9.9650448394e-21	-3.0520393499e+00	9.1288679016e-07	-1.3777290420e-10	1.4256840139e-04	7.4391118134e-02	1.7452862267e-07	-1.1979735960e-02	-7.5632140427e+01	2.9894856994e+00	2.3513270264e-07	6.1788107400e-09	1.5118974296e+02	-7.8621623514e+01	3.0640207303e+00	-2.7217902243e-07	7.4060194496e-12
8.9125093813e-02	2.6648119711e-08	-1.2955011730e-06	-1.9308202571e-08	-9.5051324188e-21	-2.9112104587e+00	8.7075322597e-07	-1.3141665534e-10	1.3600477577e-04	7.0958506898e-02	1.6651847545e-07	-1.1426952143e-02	-7.6160826808e+01	2.8515431854e+00	2.2428304192e-07	5.8937046138e-09	1.5225055509e+02	-7.9012367501e+01	2.9226389793e+00	-2.5948975235e-07	7.0143674640e-12
9.1201083936e-02	2.5404674364e-08	-1.2341430633e-06	-1.8397020108e-08	-9.0559733462e-21	-2.7738258199e+00	8.2961794590e-07	-1.2521494952e-10	1.2952725079e-04	6.7609921389e-02	1.5864657144e-07	-1.0887683138e-02	-7.6676583122e+01	2.7169743272e+00	2.1369874048e-07	5.6155713195e-09	1.5328542297e+02	-7.9393555075e+01	2.7847149976e+00	-2.4755718186e-07	6.7317045662e-12
9.3325430080e-02	2.4213118177e-08	-1.1747478510e-06	-1.7509104835e-08	-8.6192219828e-21	-2.6399502837e+00	7.8965506134e-07	-1.1917000720e-10	1.2328693387e-04	6.4346794039e-02	1.5095474737e-07	-1.0362183506e-02	-7.7179165916e+01	2.5858426457e+00	2.0338480056e-07	5.3445421447e-09	1.5429385811e+02	-7.9765006302e+01	2.6503138896e+00	-2.3533357307e-07	6.4193120926e-12
9.5499258602e-02	2.3833283347e-08	-1.1143465173e-06	-1.6645004024e-08	-8.1766803551e-21	-2.5096445276e+00	7.5009556610e-07	-1.1329381877e-10	1.1874715248e-04	6.1169099819e-02	1.4269039639e-07	-9.8488706892e-03	-7.7668354209e+01	2.4582057982e+00	1.9334828494e-07	5.0807362586e-09	1.5527541711e+02	-8.0126557860e+01	2.5194947501e+00	-2.2578751668e-07	5.4573947105e-12
9.7723722096e-02	2.1939821515e-08	-1.0603316323e-06	-1.5804627070e-08	-7.7796336611e-21	-2.3829557575e+00	7.1276546976e-07	-1.0756995295e-10	1.1128798539e-04	5.8082742384e-02	1.3617614059e-07	-9.3533854404e-03	-7.8143950381e+01	2.3341153468e+00	1.8358568354e-07	4.8242602319e-09	1.5622970345e+02	-8.0478063688e+01	2.3923104268e+00	-2.1245796233e-07	5.7857236027e-12
1.0000000000e-01	2.0849236559e-08	-1.0055430089e-06	-1.4988712322e-08	-7.3792782446e-21	-2.2599355323e+00	6.7596079134e-07	-1.0201661738e-10	1.0562726506e-04	5.5084133870e-02	1.2910368241e-07	-8.8705513249e-03	-7.8605780992e+01	2.2136165448e+00	1.7410799558e-07	4.5752075964e-09	1.5715636911e+02	-8.0819395602e+01	2.2688073014e+00	-2.0163133740e-07	5.4798890846e-12
1.0232929923e-01	1.9599328827e-08	-9.5248353560e-07	-1.4197380729e-08	-6.9880218148e-21	-2.1406216712e+00	6.4023036828e-07	-9.6629815260e-11	9.9870401698e-05	5.2176134486e-02	1.2243708625e-07	-8.4022670709e-03	-7.9053697520e+01	2.0967481439e+00	1.6491596000e-07	4.3336584460e-09	1.5805511608e+02	-8.1150443832e+01	2.1490250916e+00	-1.9092112780e-07	5.2168409095e-12
1.0471285481e-01	1.8555288861e-08	-9.0103664796e-07	-1.3430847811e-08	-6.6100002749e-21	-2.0250469563e+00	6.0566229365e-07	-9.1412655223e-11	9.4568169189e-05	4.9358993187e-02	1.1581232684e-07	-7.9486295235e-03	-7.9487577015e+01	1.9835422236e+00	1.5601196424e-07	4.0996790843e-09	1.5892569768e+02	-8.1471117505e+01	2.0329966769e+00	-1.8061837181e-07	4.9207741250e-12
1.0715193052e-01	1.7649971484e-08	-8.5131864314e-07	-1.2689283904e-08	-6.2460408054e-21	-1.9132371966e+00	5.7224542616e-07	-8.6366025442e-11	8.9403760668e-05	4.6633656602e-02	1.0929875316e-07	-7.5097206772e-03	-7.9907322659e+01	1.8740240450e+00	1.4739795517e-07	3.8733217219e-09	1.5976791962e+02	-8.1781345066e+01	1.9207479481e+00	-1.7060665414e-07	4.6438993401e-12
1.0964781961e-01	1.6527580637e-08	-8.0324212171e-07	-1.1972814807e-08	-5.8936618644e-21	-1.8052110483e+00	5.3990102344e-07	-8.1489703874e-11	8.4311407036e-05	4.4000647380e-02	1.0325311450e-07	-7.0856626827e-03	-8.0312864234e+01	1.7682119297e+00	1.3907551022e-07	3.6546242267e-09	1.6058164102e+02	-8.2081074618e+01	1.8122976836e+00	-1.6100239009e-07	4.3956628033e-12
1.1220184543e-01	1.5607874548e-08	-7.5686523893e-07	-1.1281516254e-08	-5.5536906327e-21	-1.7009799853e+00	5.0868595736e-07	-7.6784578695e-11	7.9417902370e-05	4.1460120119e-02	9.7256815934e-08	-6.6765517101e-03	-8.0704158472e+01	1.6661171663e+00	1.3104545360e-07	3.4436099305e-09	1.6136677506e+02	-8.2370274182e+01	1.7076574535e+00	-1.5171826817e-07	4.1425529341e-12
1.1481536215e-01	1.4707903784e-08	-7.1221707820e-07	-1.0615417335e-08	-5.2261271101e-21	-1.6005483290e+00	4.7871944275e-07	-7.2251093997e-11	7.4814977381e-05	3.9012087451e-02	9.1492893262e-08	-6.2823615023e-03	-8.1081189314e+01	1.5677439454e+00	1.2330811217e-07	3.2402874948e-09	1.6212328952e+02	-8.2648931889e+01	1.6068315528e+00	-1.4263787307e-07	3.8932310590e-12
1.1748975549e-01	1.3821140232e-08	-6.6915213459e-07	-9.9744977560e-09	-4.9097305258e-21	-1.5039130989e+00	4.4987251613e-07	-6.7888583644e-11	7.0277007225e-05	3.6656701763e-02	8.5967258201e-08	-5.9030563006e-03	-8.1443968037e+01	1.4730893243e+00	1.1586320170e-07	3.0446508374e-09	1.6285120702e+02	-8.2917056073e+01	1.5098169656e+00	-1.3419776224e-07	3.6558260775e-12
1.2022644346e-01	1.3036889124e-08	-6.2787418376e-07	-9.3586878336e-09	-4.6065688313e-21	-1.4110640136e+00	4.2203230066e-07	-6.3697269681e-11	6.5933170859e-05	3.4393582668e-02	8.0591007645e-08	-5.5385864303e-03	-8.1792533274e+01	1.3821432229e+00	1.0871006850e-07	2.8566791244e-09	1.6355060509e+02	-8.3174675289e+01	1.4166033603e+00	-1.2581585906e-07	3.4237147053e-12
1.2302687708e-01	1.2163700269e-08	-5.8820868087e-07	-8.7678738787e-09	-4.3162284363e-21	-1.3219834596e+00	3.9539543195e-07	-5.9676263930e-11	6.1804567892e-05	3.2222280279e-02	7.5553543866e-08	-5.1889462506e-03	-8.2126950911e+01	1.2948884510e+00	1.0184717780e-07	2.6763368261e-09	1.6422161591e+02	-8.3421838230e+01	1.3271731182e+00	-1.1795782484e-07	3.2039999446e-12
1.2589254118e-01	1.1358518792e-08	-5.5030126056e-07	-8.2018903268e-09	-4.0366413893e-21	-1.2366466417e+00	3.6990621766e-07	-5.5823123901e-11	5.7753363478e-05	3.0142328120e-02	7.0696160037e-08	-4.8540865606e-03	-8.2447313852e+01	1.2113007683e+00	9.5272639555e-08	2.5035738415e-09	1.6486442592e+02	-8.3658613562e+01	1.2415013945e+00	-1.1015799828e-07	2.9750023744e-12
1.2882495517e-01	1.0597749789e-08	-5.1394834344e-07	-7.6605252596e-09	-3.7711164126e-21	-1.1550219840e+00	3.4548098427e-07	-5.2139181861e-11	5.3961424783e-05	2.8152766579e-02	6.6041366154e-08	-4.5336074248e-03	-8.2753741667e+01	1.1313489770e+00	8.8984222657e-08	2.3383256896e-09	1.6547927501e+02	-8.3885089656e+01	1.1595562137e+00	-1.0299845599e-07	2.8001388768e-12
1.3182567386e-01	9.9379748875e-09	-4.7923741953e-07	-7.1435215529e-09	-3.5163447840e-21	-1.0770703563e+00	3.2216577495e-07	-4.8620218962e-11	5.0328294023e-05	2.6252747921e-02	6.1528680817e-08	-4.2276621484e-03	-8.3046380109e+01	1.0549950481e+00	8.2978729665e-08	2.1805137704e-09	1.6606645566e+02	-8.4101374235e+01	1.0812985988e+00	-9.6100848168e-08	2.6150201866e-12
1.3489628826e-01	9.2016914088e-09	-4.4619780271e-07	-6.6505767621e-09	-3.2743944548e-21	-1.0027462653e+00	2.9992955319e-07	-4.5265347026e-11	4.6815177313e-05	2.4441196467e-02	5.7333181758e-08	-3.9359282270e-03	-8.3325400501e+01	9.8219428049e-01	7.7252764186e-08	2.0300456933e-09	1.6662631161e+02	-8.4307593923e+01	1.0066827338e+00	-8.9406967163e-08	2.4409424987e-12
1.3803842646e-01	8.6100269137e-09	-4.1466966261e-07	-6.1813444062e-09	-3.0423702930e-21	-9.3199745266e-01	2.7860127716e-07	-4.2071346407e-11	4.3543972026e-05	2.2716714418e-02	5.3230678532e-08	-3.6582063493e-03	-8.3590999006e+01	9.1289549249e-01	7.1802119805e-08	1.8868156736e-09	1.6715923647e+02	-8.4503893700e+01	9.3565616124e-01	-8.3222403191e-08	2.2715972319e-12
1.4125375446e-01	1.0086831814e-08	-3.8463872887e-07	-5.7354242173e-09	-2.8037286862e-21	-8.6476629574e-01	2.5687451455e-07	-3.9025782606e-11	3.8865416883e-05	2.1079520287e-02	4.7296907724e-08	-3.3932493936e-03	-8.3843395762e+01	8.4704124626e-01	6.6623030648e-08	1.7507049961e-09	1.6766567195e+02	-8.4690436266e+01	8.6816001109e-01	-7.7299773693e-08	3.0967157843e-12
1.4454397707e-01	7.3578876325e-09	-3.5638174900e-07	-5.3124239532e-09	-2.6147179163e-21	-8.0098490478e-01	2.3958791928e-07	-3.6157521421e-11	3.7499345524e-05	1.9523307739e-02	4.5789647629e-08	-3.1439267841e-03	-8.4082833908e+01	7.8456810321e-01	6.1708846033e-08	1.6215825429e-09	1.6814610591e+02	-8.4867401326e+01	8.0412926312e-01	-7.1449903771e-08	1.9145876188e-12
1.4791083882e-01	6.7308094653e-09	-3.2953529239e-07	-4.9118334221e-09	-2.4180557256e-21	-7.4058574774e-01	2.2146167566e-07	-3.3430813673e-11	3.4597926060e-05	1.8051205727e-02	4.2409055823e-08	-2.9068928411e-03	-8.4309578487e+01	7.2540690977e-01	5.7055586922e-08	1.4993053842e-09	1.6860107015e+02	-8.5034984763e+01	7.4349303959e-01	-6.6022039391e-08	1.7939360076e-12
1.5135612484e-01	6.2422406133e-09	-3.0411424357e-07	-4.5331659095e-09	-2.2313197024e-21	-6.8349177075e-01	2.0447410520e-07	-3.0853430921e-11	3.1944532267e-05	1.6659570101e-02	3.9109181671e-08	-2.6827886787e-03	-8.4523915238e+01	6.6948311196e-01	5.2657000538e-08	1.3837194282e-09	1.6903113802e+02	-8.5193397765e+01	6.8617492769e-01	-6.0972524807e-08	1.6569636921e-12
1.5488166189e-01	5.6693082451e-09	-2.8014808251e-07	-4.1758807247e-09	-2.0540962561e-21	-6.2962155399e-01	1.8836455240e-07	-2.8421709430e-11	2.9849164051e-05	1.5346106200e-02	3.6108076529e-08	-2.4714366293e-03	-8.4726149289e+01	6.1671709709e-01	4.8506734629e-08	1.2746601276e-09	1.6943692176e+02	-8.5342865848e+01	6.3209332983e-01	-5.6126737036e-08	1.6091296556e-12
1.5848931925e-01	5.2434427911e-09	-2.5756444910e-07	-3.8394041648e-09	-1.8899009045e-21	-5.7888931139e-01	1.7306813049e-07	-2.6131541375e-11	2.7113310097e-05	1.4109910699e-02	3.3167452784e-08	-2.2722162493e-03	-8.4916603751e+01	5.6702456064e-01	4.4598266413e-08	1.1719532379e-09	1.6981906968e+02	-8.5483627816e+01	5.8116183956e-01	-5.1659299061e-08	1.4051350566e-12
1.6218100974e-01	4.8490209625e-09	-2.3634920443e-07	-3.5231400904e-09	-1.7339773591e-21	-5.3120430997e-01	1.5887987104e-07	-2.3979151997e-11	2.4840926613e-05	1.2947670184e-02	3.0397586670e-08	-2.0850449468e-03	-8.5095618222e+01	5.2031689605e-01	4.0924561517e-08	1.0754156229e-09	1.7017826320e+02	-8.5615934663e+01	5.3328964113e-01	-4.7395587899e-08	1.3023800951e-12
1.6595869074e-01	4.5510316071e-09	-2.1645912973e-07	-3.2264603377e-09	-1.5881867761e-21	-4.8647219555e-01	1.4548511729e-07	-2.1959989382e-11	2.2720618603e-05	1.1857390171e-02	2.7727992347e-08	-1.9094721777e-03	-8.5263547217e+01	4.7650160480e-01	3.7478372406e-08	9.8485610217e-10	1.7051521365e+02	-8.5740048405e+01	4.8838192985e-01	-4.3393811211e-08	1.1807387848e-12
1.6982436525e-01	4.2088821872e-09	-1.9782191618e-07	-2.9487158162e-09	-1.4514951799e-21	-4.4459499306e-01	1.3309265512e-07	-2.0069501616e-11	2.0783266265e-05	1.0836647009e-02	2.5291228667e-08	-1.7451179725e-03	-8.5420758528e+01	4.3548272438e-01	3.4251968373e-08	9.0007633589e-10	1.7083065901e+02	-8.5856240871e+01	4.4634035060e-01	-3.9675796870e-08	1.1118774621e-12
