Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
9.3325430080e-04	-1.2180786938e-03	1.2180755610e-03	1.0829117707e-19	2.8421709430e-14	-2.5198989936e-14	-3.4511005165e-12	3.1230642724e-09	3.4818782476e-15	1.2180786960e-03	1.0604542048e-12	-4.0389678347e-28	3.1215937378e-09	5.6939608486e-15	4.0548998621e-12	-1.2162327743e-03	-3.1262912536e-09	-1.8459193977e-06	-2.8085173076e-15	8.3589974568e-12	2.0835017107e-12
9.5499258602e-04	-1.2180786616e-03	1.2180754560e-03	1.0829076348e-19	-2.8421709430e-14	-2.5198961856e-14	-3.4226788070e-12	3.1958149466e-09	3.4818215581e-15	1.2180786638e-03	1.0604541767e-12	0.0000000000e+00	3.1942751113e-09	5.8265358426e-15	4.0548996452e-12	-1.2162327742e-03	-3.1990600203e-09	-1.8458871443e-06	-2.7592945290e-15	8.3589967366e-12	2.1320115418e-12
9.7723722096e-04	-1.2180786286e-03	1.2180753486e-03	1.0828993630e-19	-5.6843418861e-14	-2.5198933123e-14	-3.4084679523e-12	3.2702604413e-09	3.4820885792e-15	1.2180786308e-03	1.0604541480e-12	-2.0194839174e-28	3.2686491979e-09	5.9621987631e-15	4.0548987779e-12	-1.2162327742e-03	-3.2735089100e-09	-1.8458541395e-06	-2.8299845106e-15	8.3589959990e-12	2.1816523083e-12
1.0000000000e-03	-1.2180785949e-03	1.2180752387e-03	1.0829076348e-19	-2.8421709430e-14	-2.5198903720e-14	-3.4226788070e-12	3.3464402452e-09	3.4815441140e-15	1.2180785970e-03	1.0604541186e-12	-2.0194839174e-28	3.3447554134e-09	6.1010205099e-15	4.0548994284e-12	-1.2162327742e-03	-3.3496631776e-09	-1.8458203659e-06	-2.8403928515e-15	8.3589952448e-12	2.2324508703e-12
1.0232929923e-03	-1.2180785603e-03	1.2180751262e-03	1.0829117707e-19	-5.6843418861e-14	-2.5184995844e-14	-3.4084818301e-12	3.4243947674e-09	3.4810010390e-15	1.2180785625e-03	1.0604540885e-12	-4.0389678347e-28	3.4226340940e-09	6.2430756854e-15	4.0548992115e-12	-1.2161731696e-03	-3.4276200515e-09	-1.9053904505e-06	-2.8696663101e-15	8.3589944723e-12	2.2844322121e-12
1.0471285481e-03	-1.2180785250e-03	1.2180750111e-03	1.0829034989e-19	0.0000000000e+00	-2.5198842843e-14	-3.4368896618e-12	3.5041653589e-09	3.4815365055e-15	1.2180785271e-03	1.0604540577e-12	-2.0194839174e-28	3.5023265130e-09	6.3884386794e-15	4.0548985610e-12	-1.2162327742e-03	-3.5073498033e-09	-1.8457504405e-06	-2.8000605307e-15	8.3589936834e-12	2.3376235060e-12
1.0715193052e-03	-1.2180784888e-03	1.2180748933e-03	1.0829117707e-19	-2.8421709430e-14	-2.5212689125e-14	-3.4226649293e-12	3.5857943341e-09	3.4817263386e-15	1.2180784909e-03	1.0604540262e-12	-2.0194839174e-28	3.5838749034e-09	6.5371881551e-15	4.0548981273e-12	-1.2162327742e-03	-3.5889799864e-09	-1.8457142515e-06	-2.8111193928e-15	8.3589928752e-12	2.3920534721e-12
1.0964781961e-03	-1.2180784518e-03	1.2180747727e-03	1.0829034989e-19	0.0000000000e+00	-2.5198779097e-14	-3.4368896618e-12	3.6693249941e-09	3.4822545228e-15	1.2180784539e-03	1.0604539940e-12	-2.0194839174e-28	3.6673224827e-09	6.6894003402e-15	4.0548970431e-12	-1.2161731696e-03	-3.6724828198e-09	-1.9052818644e-06	-2.7545240394e-15	8.3589920476e-12	2.4477505124e-12
1.1220184543e-03	-1.2180784139e-03	1.2180746494e-03	1.0829034989e-19	-2.8421709430e-14	-2.5198746106e-14	-3.4226788070e-12	3.7548016490e-09	3.4805506586e-15	1.2180784160e-03	1.0604539610e-12	-2.0194839174e-28	3.7527134746e-09	6.8451587451e-15	4.0548981273e-12	-1.2161731696e-03	-3.7579594282e-09	-1.9052439699e-06	-2.7584271672e-15	8.3589912016e-12	2.5047431021e-12
1.1481536215e-03	-1.2180783751e-03	1.2180745232e-03	1.0828952271e-19	0.0000000000e+00	-2.5212590135e-14	-3.4368757840e-12	3.8422696417e-09	3.4827774096e-15	1.2180783772e-03	1.0604539272e-12	-2.0194839174e-28	3.8400931286e-09	7.0045437629e-15	4.0548957421e-12	-1.2162327742e-03	-3.8453982809e-09	-1.8456005479e-06	-2.7692691890e-15	8.3589903372e-12	2.5630641857e-12
1.1748975549e-03	-1.2180783354e-03	1.2180743940e-03	1.0829034989e-19	2.8421709430e-14	-2.5198677801e-14	-3.4511005165e-12	3.9317753720e-09	3.4811261329e-15	1.2180783375e-03	1.0604538927e-12	-2.0194839174e-28	3.9295077509e-09	7.1676412134e-15	4.0548972600e-12	-1.2161731696e-03	-3.9348741678e-09	-1.9051655123e-06	-2.7666671037e-15	8.3589894492e-12	2.6227439754e-12
1.2022644346e-03	-1.2180782949e-03	1.2180742619e-03	1.0829117707e-19	2.8421709430e-14	-2.5198642451e-14	-3.4511005165e-12	4.0233663212e-09	3.4814233324e-15	1.2180782969e-03	1.0604538573e-12	-2.0194839174e-28	4.0210047287e-09	7.3345364592e-15	4.0548961758e-12	-1.2161731696e-03	-4.0264487478e-09	-1.9051249076e-06	-2.8056983820e-15	8.3589885388e-12	2.6838102491e-12
1.2302687708e-03	-1.2180782533e-03	1.2180741266e-03	1.0829117707e-19	2.8421709430e-14	-2.5198606277e-14	-3.4511005165e-12	4.1170910775e-09	3.4797817364e-15	1.2180782554e-03	1.0604538212e-12	-2.0194839174e-28	4.1146325369e-09	7.5053195233e-15	4.0548976937e-12	-1.2161731696e-03	-4.1201563636e-09	-1.9050833571e-06	-2.7844480194e-15	8.3589876135e-12	2.7463065674e-12
1.2589254118e-03	-1.2180782108e-03	1.2180739882e-03	1.0829034989e-19	0.0000000000e+00	-2.5198569261e-14	-3.4368896618e-12	4.2129993614e-09	3.4811053940e-15	1.2180782128e-03	1.0604537841e-12	-2.0194839174e-28	4.2104408025e-09	7.6800791924e-15	4.0548955253e-12	-1.2161731696e-03	-4.2160609102e-09	-1.9050408387e-06	-2.8215277337e-15	8.3589866635e-12	2.8102538313e-12
1.2882495517e-03	-1.2180781673e-03	1.2180738466e-03	1.0829117707e-19	2.8421709430e-14	-2.5212409170e-14	-3.4510866387e-12	4.3111420526e-09	3.4807353273e-15	1.2180781693e-03	1.0604537463e-12	-2.0194839174e-28	4.3084802922e-09	7.8589085132e-15	4.0548953084e-12	-1.2162327743e-03	-4.3141705966e-09	-1.8453926852e-06	-2.8551380010e-15	8.3589856916e-12	2.8756887669e-12
1.3182567386e-03	-1.2180781228e-03	1.2180737017e-03	1.0829034989e-19	0.0000000000e+00	-2.5184614834e-14	-3.4369035395e-12	4.4115712168e-09	3.4816606345e-15	1.2180781248e-03	1.0604537075e-12	-4.0389678347e-28	4.4088029488e-09	8.0419028579e-15	4.0548944411e-12	-1.2161731696e-03	-4.4145942922e-09	-1.9049528078e-06	-2.7981089668e-15	8.3589846972e-12	2.9426544516e-12
1.3489628826e-03	-1.2180780773e-03	1.2180735534e-03	1.0829117707e-19	0.0000000000e+00	-2.5212330746e-14	-3.4368757840e-12	4.5143401332e-09	3.4809420492e-15	1.2180780792e-03	1.0604536678e-12	0.0000000000e+00	4.5114619570e-09	8.2291588506e-15	4.0548942242e-12	-1.2161731696e-03	-4.5173426019e-09	-1.9049072486e-06	-2.8035299776e-15	8.3589836793e-12	3.0111619773e-12
1.3803842646e-03	-1.2180780307e-03	1.2180734017e-03	1.0829034989e-19	0.0000000000e+00	-2.5184534583e-14	-3.4369035395e-12	4.6195033233e-09	3.4821603315e-15	1.2180780326e-03	1.0604536273e-12	-4.0389678347e-28	4.6165116774e-09	8.4207752420e-15	4.0548924895e-12	-1.2162327742e-03	-4.6224842142e-09	-1.8452559834e-06	-2.8061320628e-15	8.3589826390e-12	3.0812845962e-12
1.4125375446e-03	-1.2180779830e-03	1.2180732464e-03	1.0829034989e-19	0.0000000000e+00	-2.5198370838e-14	-3.4368896618e-12	4.7271165793e-09	3.4824984970e-15	1.2180779849e-03	1.0604535857e-12	0.0000000000e+00	4.7240078007e-09	8.6168546996e-15	4.0548916221e-12	-1.2161731696e-03	-4.7300748757e-09	-1.9048129218e-06	-2.7911700728e-15	8.3589815722e-12	3.1530322124e-12
1.4454397707e-03	-1.2180779342e-03	1.2180730875e-03	1.0829117707e-19	0.0000000000e+00	-2.5212206125e-14	-3.4368757840e-12	4.8372369943e-09	3.4823798164e-15	1.2180779361e-03	1.0604535432e-12	-4.0389678347e-28	4.8340072752e-09	8.8174982661e-15	4.0548909716e-12	-1.2161731696e-03	-4.8401716315e-09	-1.9047641043e-06	-2.7762080829e-15	8.3589804800e-12	3.2264537967e-12
1.4791083882e-03	-1.2180778843e-03	1.2180729249e-03	1.0829117707e-19	-2.8421709430e-14	-2.5184407059e-14	-3.4226926848e-12	4.9499229920e-09	3.4810157572e-15	1.2180778861e-03	1.0604534997e-12	2.0194839174e-28	4.9465683926e-09	9.0228168476e-15	4.0548918390e-12	-1.2161731696e-03	-4.9528470662e-09	-1.9047141496e-06	-2.7467177838e-15	8.3589793678e-12	3.3015808941e-12
1.5135612484e-03	-1.2180778332e-03	1.2180727585e-03	1.0829117707e-19	0.0000000000e+00	-2.5212118131e-14	-3.4368757840e-12	5.0652343587e-09	3.4817165323e-15	1.2180778350e-03	1.0604534552e-12	-4.0389678347e-28	5.0617507887e-09	9.2329163150e-15	4.0548907548e-12	-1.2162327742e-03	-5.0681182806e-09	-1.8450583865e-06	-2.8052647011e-15	8.3589782250e-12	3.3784585723e-12
1.5488166189e-03	-1.2180777809e-03	1.2180725883e-03	1.0828952271e-19	0.0000000000e+00	-2.5212072591e-14	-3.4368757840e-12	5.1832322739e-09	3.4826778230e-15	1.2180777827e-03	1.0604534097e-12	0.0000000000e+00	5.1796154915e-09	9.4479069212e-15	4.0548894537e-12	-1.2161731696e-03	-5.1860890320e-09	-1.9046107224e-06	-2.7718712742e-15	8.3589770549e-12	3.4571285188e-12
1.5848931925e-03	-1.2180777274e-03	1.2180724141e-03	1.0829034989e-19	0.0000000000e+00	-2.5184270415e-14	-3.4369035395e-12	5.3039793438e-09	3.4812187364e-15	1.2180777292e-03	1.0604533631e-12	-2.0194839174e-28	5.3002249558e-09	9.6679064374e-15	4.0548901042e-12	-1.2162327742e-03	-5.3068076582e-09	-1.8449525502e-06	-2.7779428063e-15	8.3589758624e-12	3.5376267530e-12
1.6218100974e-03	-1.2180776727e-03	1.2180722358e-03	1.0829034989e-19	0.0000000000e+00	-2.5184222729e-14	-3.4369035395e-12	5.4275396341e-09	3.4825765344e-15	1.2180776744e-03	1.0604533154e-12	-2.0194839174e-28	5.4236430804e-09	9.8930283089e-15	4.0548881527e-12	-1.2162327742e-03	-5.4303381646e-09	-1.8448977759e-06	-2.8091678289e-15	8.3589746363e-12	3.6199994410e-12
1.6595869074e-03	-1.2180776167e-03	1.2180720534e-03	1.0828952271e-19	0.0000000000e+00	-2.5184173932e-14	-3.4369035395e-12	5.5539787043e-09	3.4800853306e-15	1.2180776184e-03	1.0604532666e-12	-4.0389678347e-28	5.5499352497e-09	1.0123392551e-14	4.0548901042e-12	-1.2162327742e-03	-5.5567460473e-09	-1.8448417259e-06	-2.8009278924e-15	8.3589733882e-12	3.7042951959e-12
1.6982436525e-03	-1.2180775593e-03	1.2180718667e-03	1.0829200425e-19	5.6843418861e-14	-2.5184123998e-14	-3.4653252490e-12	5.6833636424e-09	3.4811140577e-15	1.2180775610e-03	1.0604532167e-12	-2.0194839174e-28	5.6791683819e-09	1.0359119697e-14	4.0548885864e-12	-1.2161731696e-03	-5.6860699066e-09	-1.9043890150e-06	-2.7881343068e-15	8.3589721041e-12	3.7905512300e-12
1.7378008287e-03	-1.2180775007e-03	1.2180716757e-03	1.0829117707e-19	-2.8421709430e-14	-2.5184072902e-14	-3.4226926848e-12	5.8157631004e-09	3.4805353313e-15	1.2180775023e-03	1.0604531656e-12	-2.0194839174e-28	5.8114109398e-09	1.0600337943e-14	4.0548883695e-12	-1.2161731696e-03	-5.8184778013e-09	-1.9043303234e-06	-2.7805448916e-15	8.3589707950e-12	3.8788184795e-12
1.7782794100e-03	-1.2180774406e-03	1.2180714802e-03	1.0828952271e-19	2.8421709430e-14	-2.5184020615e-14	-3.4511143943e-12	5.9512473313e-09	3.4823394864e-15	1.2180774423e-03	1.0604531133e-12	-4.0389678347e-28	5.9467329925e-09	1.0847174380e-14	4.0548862011e-12	-1.2162327743e-03	-5.9538978033e-09	-1.8446656199e-06	-2.8570895649e-15	8.3589694539e-12	3.9691355153e-12
1.8197008586e-03	-1.2180773793e-03	1.2180712802e-03	1.0829034989e-19	-2.8421709430e-14	-2.5197844898e-14	-3.4226788070e-12	6.0898882260e-09	3.4804895253e-15	1.2180773808e-03	1.0604530598e-12	0.0000000000e+00	6.0852062190e-09	1.1099756258e-14	4.0548872853e-12	-1.2161731696e-03	-6.0925296253e-09	-1.9042088071e-06	-2.7588608481e-15	8.3589680816e-12	4.0615622808e-12
1.8620871367e-03	-1.2180773164e-03	1.2180710755e-03	1.0828952271e-19	0.0000000000e+00	-2.5197790147e-14	-3.4368896618e-12	6.2317593520e-09	3.4814166713e-15	1.2180773179e-03	1.0604530050e-12	-2.0194839174e-28	6.2269039879e-09	1.1358220247e-14	4.0548855506e-12	-1.2162327742e-03	-6.2343472791e-09	-1.8445412730e-06	-2.8750873210e-15	8.3589666739e-12	4.1561383691e-12
1.9054607180e-03	-1.2180772521e-03	1.2180708660e-03	1.0829200425e-19	-2.8421709430e-14	-2.5197734120e-14	-3.4226788070e-12	6.3769359917e-09	3.4825048981e-15	1.2180772536e-03	1.0604529490e-12	-2.0194839174e-28	6.3719013641e-09	1.1622704801e-14	4.0548838159e-12	-1.2162327742e-03	-6.3794970185e-09	-1.8444769190e-06	-2.8345381597e-15	8.3589652372e-12	4.2529150443e-12
1.9498445998e-03	-1.2180771863e-03	1.2180706517e-03	1.0828952271e-19	0.0000000000e+00	-2.5211554577e-14	-3.4368757840e-12	6.5254951836e-09	3.4815915826e-15	1.2180771877e-03	1.0604528917e-12	-2.0194839174e-28	6.5202751570e-09	1.1893345594e-14	4.0548840327e-12	-1.2162327742e-03	-6.5279989511e-09	-1.8444110659e-06	-2.8219614145e-15	8.3589637651e-12	4.3519465386e-12
1.9952623150e-03	-1.2180771189e-03	1.2180704324e-03	1.0829034989e-19	-2.8421709430e-14	-2.5197618122e-14	-3.4226788070e-12	6.6775157624e-09	3.4830070270e-15	1.2180771203e-03	1.0604528330e-12	-2.0194839174e-28	6.6721039622e-09	1.2170288893e-14	4.0548818643e-12	-1.2162327742e-03	-6.6799886637e-09	-1.8443436790e-06	-2.7824964555e-15	8.3589622633e-12	4.4532892143e-12
2.0417379447e-03	-1.2180770500e-03	1.2180702080e-03	1.0828952271e-19	0.0000000000e+00	-2.5183680301e-14	-3.4369035395e-12	6.8330784010e-09	3.4810700725e-15	1.2180770514e-03	1.0604527730e-12	-2.0194839174e-28	6.8274682238e-09	1.2453683038e-14	4.0548829485e-12	-1.2161731696e-03	-6.8354898905e-09	-1.9038793672e-06	-2.7918205942e-15	8.3589607220e-12	4.5569808622e-12
2.0892961309e-03	-1.2180769795e-03	1.2180699783e-03	1.0829034989e-19	-2.8421709430e-14	-2.5197496657e-14	-3.4226788070e-12	6.9922656541e-09	3.4819778942e-15	1.2180769808e-03	1.0604527115e-12	-4.0389678347e-28	6.9864502270e-09	1.2743676823e-14	4.0548814306e-12	-1.2162327742e-03	-6.9946419292e-09	-1.8442041596e-06	-2.8141551589e-15	8.3589591456e-12	4.6630903588e-12
2.1379620895e-03	-1.2180769073e-03	1.2180697433e-03	1.0829117707e-19	0.0000000000e+00	-2.5197433794e-14	-3.4368896618e-12	7.1551620012e-09	3.4814644576e-15	1.2180769086e-03	1.0604526487e-12	-2.0194839174e-28	7.1491341814e-09	1.3040421398e-14	4.0548812138e-12	-1.2161731696e-03	-7.1574723113e-09	-1.9037365979e-06	-2.8514517136e-15	8.3589575311e-12	4.7716781141e-12
2.1877616239e-03	-1.2180768335e-03	1.2180695029e-03	1.0828952271e-19	-2.8421709430e-14	-2.5183491680e-14	-3.4226926848e-12	7.3218538924e-09	3.4808523661e-15	1.2180768347e-03	1.0604525844e-12	-2.0194839174e-28	7.3156062761e-09	1.3344073079e-14	4.0548812138e-12	-1.2161731696e-03	-7.3241242204e-09	-1.9036627096e-06	-2.8109025524e-15	8.3589558846e-12	4.8827852926e-12
2.2387211386e-03	-1.2180767580e-03	1.2180692568e-03	1.0828786835e-19	0.0000000000e+00	-2.5197303642e-14	-3.4368896618e-12	7.4924297937e-09	3.4812140939e-15	1.2180767591e-03	1.0604525185e-12	-4.0389678347e-28	7.4859546795e-09	1.3654797754e-14	4.0548796959e-12	-1.2162327742e-03	-7.4946291645e-09	-1.8439824554e-06	-2.8180582867e-15	8.3589541924e-12	4.9964795875e-12
2.2908676528e-03	-1.2180766807e-03	1.2180690050e-03	1.0828786835e-19	-2.8421709430e-14	-2.5197236284e-14	-3.4226788070e-12	7.6669802347e-09	3.4816640850e-15	1.2180766817e-03	1.0604524512e-12	-2.0194839174e-28	7.6602696156e-09	1.3972759306e-14	4.0548783949e-12	-1.2162327742e-03	-7.6691343959e-09	-1.8439050849e-06	-2.7517051138e-15	8.3589524675e-12	5.1128257334e-12
2.3442288153e-03	-1.2180766015e-03	1.2180687473e-03	1.0828786835e-19	0.0000000000e+00	-2.5211045144e-14	-3.4368757840e-12	7.8455978563e-09	3.4819991144e-15	1.2180766026e-03	1.0604523822e-12	-4.0389678347e-28	7.8386434051e-09	1.4298121997e-14	4.0548773107e-12	-1.2161731696e-03	-7.8476755863e-09	-1.9034305568e-06	-2.8351886810e-15	8.3589506957e-12	5.2318918033e-12
2.3988329190e-03	-1.2180765206e-03	1.2180684836e-03	1.0829117707e-19	0.0000000000e+00	-2.5197096823e-14	-3.4368896618e-12	8.0283774603e-09	3.4805801680e-15	1.2180765215e-03	1.0604523117e-12	-4.0389678347e-28	8.0211705485e-09	1.4631062863e-14	4.0548779612e-12	-1.2161731696e-03	-8.0303900380e-09	-1.9033495400e-06	-2.7779428063e-15	8.3589488896e-12	5.3537149896e-12
2.4547089157e-03	-1.2180764377e-03	1.2180682138e-03	1.0828952271e-19	0.0000000000e+00	-2.5210902435e-14	-3.4368757840e-12	8.2154160597e-09	3.4811173604e-15	1.2180764386e-03	1.0604522395e-12	-4.0389678347e-28	8.2079477050e-09	1.4971752894e-14	4.0548762265e-12	-1.2161731696e-03	-8.2173604150e-09	-1.9032666358e-06	-2.8687989484e-15	8.3589470327e-12	5.4783726108e-12
2.5118864315e-03	-1.2180763530e-03	1.2180679377e-03	1.0828952271e-19	0.0000000000e+00	-2.5196950790e-14	-3.4368896618e-12	8.4068129304e-09	3.4823376337e-15	1.2180763538e-03	1.0604521657e-12	-2.0194839174e-28	8.3990737756e-09	1.5320379250e-14	4.0548742749e-12	-1.2161731696e-03	-8.4086858488e-09	-1.9031818009e-06	-2.7259011021e-15	8.3589451463e-12	5.6059502026e-12
2.5703957828e-03	-1.2180762663e-03	1.2180676552e-03	1.0829117707e-19	-2.8421709430e-14	-2.5196875213e-14	-3.4226788070e-12	8.6026696643e-09	3.4817608800e-15	1.2180762670e-03	1.0604520901e-12	-2.0194839174e-28	8.5946500206e-09	1.5677119806e-14	4.0548738412e-12	-1.2161731696e-03	-8.6044819903e-09	-1.9030949896e-06	-2.8345381597e-15	8.3589432049e-12	5.7364761119e-12
2.6302679919e-03	-1.2180761775e-03	1.2180673661e-03	1.0828621399e-19	2.8421709430e-14	-2.5196797875e-14	-3.4511005165e-12	8.8030902229e-09	3.4814420742e-15	1.2180761782e-03	1.0604520128e-12	-2.0194839174e-28	8.7947799621e-09	1.6042170999e-14	4.0548731907e-12	-1.2162327743e-03	-8.8047957993e-09	-1.8434015117e-06	-2.6834003769e-15	8.3589412185e-12	5.8700724199e-12
2.6915348039e-03	-1.2180760867e-03	1.2180670703e-03	1.0829283143e-19	2.8421709430e-14	-2.5196718736e-14	-3.4511005165e-12	9.0081809932e-09	3.4811490172e-15	1.2180760873e-03	1.0604519336e-12	-4.0389678347e-28	8.9995696335e-09	1.6415717594e-14	4.0548727570e-12	-1.2161731696e-03	-9.0098045508e-09	-1.9029152539e-06	-2.8590411288e-15	8.3589391880e-12	6.0067601729e-12
2.7542287033e-03	-1.2180759937e-03	1.2180667676e-03	1.0828786835e-19	0.0000000000e+00	-2.5210515541e-14	-3.4368757840e-12	9.2180508441e-09	3.4817572798e-15	1.2180759942e-03	1.0604518526e-12	-4.0389678347e-28	9.2091274893e-09	1.6797963142e-14	4.0548708054e-12	-1.2162327742e-03	-9.2196027289e-09	-1.8432175893e-06	-2.8466812241e-15	8.3589371131e-12	6.1466059003e-12
2.8183829313e-03	-1.2180758987e-03	1.2180664578e-03	1.0828952271e-19	-5.6843418861e-14	-2.5210432672e-14	-3.4084540745e-12	9.4328111842e-09	3.4808430252e-15	1.2180758990e-03	1.0604517698e-12	-4.0389678347e-28	9.4235644526e-09	1.7189105475e-14	4.0548705886e-12	-1.2161731696e-03	-9.4343015602e-09	-1.9027270476e-06	-2.7870501046e-15	8.3589349833e-12	6.2897306673e-12
2.8840315031e-03	-1.2180758013e-03	1.2180661408e-03	1.0829117707e-19	0.0000000000e+00	-2.5196470085e-14	-3.4368896618e-12	9.6525760215e-09	3.4826107055e-15	1.2180758016e-03	1.0604516850e-12	-4.0389678347e-28	9.6429940748e-09	1.7589359960e-14	4.0548677697e-12	-1.2162327742e-03	-9.6539438078e-09	-1.8430249991e-06	-2.7824964555e-15	8.3589328059e-12	6.4362094458e-12
2.9512092267e-03	-1.2180757018e-03	1.2180658165e-03	1.0829117707e-19	0.0000000000e+00	-2.5196383310e-14	-3.4368896618e-12	9.8774620241e-09	3.4809502737e-15	1.2180757020e-03	1.0604515982e-12	-2.0194839174e-28	9.8675326047e-09	1.7998927743e-14	4.0548686370e-12	-1.2161731696e-03	-9.8787312051e-09	-1.9025299713e-06	-2.8145888398e-15	8.3589305854e-12	6.5860620653e-12
3.0199517204e-03	-1.2180755999e-03	1.2180654846e-03	1.0829117707e-19	0.0000000000e+00	-2.5210172302e-14	-3.4368757840e-12	1.0107588582e-08	3.4813277305e-15	1.2180756000e-03	1.0604515094e-12	-4.0389678347e-28	1.0097298877e-08	1.8418038271e-14	4.0548671192e-12	-1.2161731696e-03	-1.0108754512e-08	-1.9024279772e-06	-2.8262982232e-15	8.3589283039e-12	6.7394259801e-12
3.0902954325e-03	-1.2180754956e-03	1.2180651449e-03	1.0829117707e-19	0.0000000000e+00	-2.5196203651e-14	-3.4368896618e-12	1.0343077872e-08	3.4808453490e-15	1.2180754956e-03	1.0604514185e-12	-2.0194839174e-28	1.0332414574e-08	1.8846902483e-14	4.0548664686e-12	-1.2161731696e-03	-1.0344135684e-08	-1.9023236072e-06	-2.8638116184e-15	8.3589259779e-12	6.8963557732e-12
3.1622776602e-03	-1.2180753889e-03	1.2180647974e-03	1.0828786835e-19	0.0000000000e+00	-2.5196110670e-14	-3.4368896618e-12	1.0584054920e-08	3.4825835425e-15	1.2180753888e-03	1.0604513256e-12	-4.0389678347e-28	1.0573004173e-08	1.9285750171e-14	4.0548634329e-12	-1.2161731696e-03	-1.0584999521e-08	-1.9022168063e-06	-2.7668839442e-15	8.3589235887e-12	7.0569433223e-12
3.2359365693e-03	-1.2180752797e-03	1.2180644417e-03	1.0829283143e-19	0.0000000000e+00	-2.5196015524e-14	-3.4368896618e-12	1.0830647671e-08	3.4824258489e-15	1.2180752795e-03	1.0604512304e-12	0.0000000000e+00	1.0819195081e-08	1.9734818386e-14	4.0548625655e-12	-1.2161731696e-03	-1.0831473726e-08	-1.9021075175e-06	-2.8083004672e-15	8.3589211506e-12	7.2212451814e-12
3.3113112148e-03	-1.2180751680e-03	1.2180640778e-03	1.0828952271e-19	0.0000000000e+00	-2.5195918161e-14	-3.4368896618e-12	1.1082987055e-08	3.4819305220e-15	1.2180751677e-03	1.0604511330e-12	-2.0194839174e-28	1.1071117581e-08	2.0194337808e-14	4.0548621318e-12	-1.2161731696e-03	-1.1083688978e-08	-1.9019956832e-06	-2.7738228381e-15	8.3589186508e-12	7.3894057924e-12
3.3884415614e-03	-1.2180750537e-03	1.2180637054e-03	1.0828952271e-19	-2.8421709430e-14	-2.5209696319e-14	-3.4226649293e-12	1.1341207058e-08	3.4806166362e-15	1.2180750532e-03	1.0604510334e-12	0.0000000000e+00	1.1328905095e-08	2.0664555581e-14	4.0548616981e-12	-1.2162327742e-03	-1.1341793211e-08	-1.8422765991e-06	-2.8204435315e-15	8.3589161007e-12	7.5614630843e-12
3.4673685045e-03	-1.2180749368e-03	1.2180633243e-03	1.0828952271e-19	-2.8421709430e-14	-2.5195716580e-14	-3.4226788070e-12	1.1605444792e-08	3.4808621591e-15	1.2180749361e-03	1.0604509315e-12	-6.0584517521e-28	1.1592694070e-08	2.1145719539e-14	4.0548603971e-12	-1.2161731696e-03	-1.1605894840e-08	-1.9017641390e-06	-2.7790270085e-15	8.3589134836e-12	7.7375303862e-12
3.5481338923e-03	-1.2180748171e-03	1.2180629344e-03	1.0828786835e-19	2.8421709430e-14	-2.5195612254e-14	-3.4511005165e-12	1.1875840572e-08	3.4806829484e-15	1.2180748163e-03	1.0604508271e-12	-4.0389678347e-28	1.1862624148e-08	2.1638089267e-14	4.0548593129e-12	-1.2161731696e-03	-1.1876119679e-08	-1.9016443064e-06	-2.7874837855e-15	8.3589108051e-12	7.9177024349e-12
3.6307805477e-03	-1.2180746946e-03	1.2180625354e-03	1.0828952271e-19	0.0000000000e+00	-2.5195505498e-14	-3.4368896618e-12	1.2152537985e-08	3.4814903733e-15	1.2180746937e-03	1.0604507204e-12	-2.0194839174e-28	1.2138838258e-08	2.2141923743e-14	4.0548571445e-12	-1.2162327742e-03	-1.2152682069e-08	-1.8419170377e-06	-2.8148056802e-15	8.3589080683e-12	8.1020324617e-12
3.7153522910e-03	-1.2180745693e-03	1.2180621270e-03	1.0828786835e-19	0.0000000000e+00	-2.5195396256e-14	-3.4368896618e-12	1.2435683971e-08	3.4809506599e-15	1.2180745682e-03	1.0604506111e-12	-2.0194839174e-28	1.2421482564e-08	2.2657476429e-14	4.0548562771e-12	-1.2161731696e-03	-1.2435671788e-08	-1.9013962023e-06	-2.7929047963e-15	8.3589052668e-12	8.2906636619e-12
3.8018939632e-03	-1.2180744410e-03	1.2180617092e-03	1.0828952271e-19	-2.8421709430e-14	-2.5209162257e-14	-3.4226649293e-12	1.2725428899e-08	3.4818755822e-15	1.2180744398e-03	1.0604504994e-12	-4.0389678347e-28	1.2710706615e-08	2.3185042468e-14	4.0548538919e-12	-1.2161731696e-03	-1.2725267297e-08	-1.9012677994e-06	-2.7497535499e-15	8.3589024002e-12	8.4837542686e-12
3.8904514499e-03	-1.2180743098e-03	1.2180612817e-03	1.0828952271e-19	-2.8421709430e-14	-2.5195170078e-14	-3.4226788070e-12	1.3021926649e-08	3.4816513951e-15	1.2180743084e-03	1.0604503850e-12	0.0000000000e+00	1.3006663635e-08	2.3724877464e-14	4.0548528077e-12	-1.2162327742e-03	-1.3021593708e-08	-1.8415317608e-06	-2.7720881146e-15	8.3588994654e-12	8.6812656568e-12
