Time            	C2              	M5              	A1              	S0              	E2              	E1              	C3              	A2              	C2H4O           	CH2O            	E3              	M2              	M3              	M4              	B1              	C4              	B2              	B3              	M6              	M1              
5.4954087386e-05	2.5000000000e+00	6.6938251606e-08	5.9852017840e-24	3.1394049219e-12	2.0688112236e-11	2.8205210317e-09	0.0000000000e+00	1.8778073132e-16	0.0000000000e+00	0.0000000000e+00	1.8797298166e-25	1.6052093158e-14	2.9279913436e-20	1.7279030978e-13	9.9845989754e-01	2.5000000000e+00	1.5400326782e-03	2.2988099786e-12	4.5935027361e-16	1.0713964669e-17
5.6234132519e-05	2.5000000000e+00	6.8497448726e-08	6.1238193943e-24	3.1394049170e-12	2.0688112203e-11	2.8205210273e-09	0.0000000000e+00	1.8778518789e-16	0.0000000000e+00	0.0000000000e+00	1.8797298137e-25	1.6291406323e-14	2.9716433996e-20	1.7279550025e-13	9.9845989598e-01	2.5000000000e+00	1.5400326758e-03	2.2988099750e-12	4.7005020486e-16	1.0873694351e-17
5.7543993734e-05	2.5000000000e+00	7.0092964204e-08	6.2656658229e-24	3.1394049120e-12	2.0688112170e-11	2.8205210228e-09	0.0000000000e+00	1.8778974826e-16	0.0000000000e+00	0.0000000000e+00	1.8797298107e-25	1.6541965814e-14	3.0173468481e-20	1.7280081163e-13	9.9845989439e-01	2.5000000000e+00	1.5400326733e-03	2.2988099713e-12	4.8099936946e-16	1.1040930385e-17
5.8884365536e-05	2.5000000000e+00	7.1725644003e-08	6.4108162784e-24	3.1394049069e-12	2.0688112137e-11	2.8205210182e-09	0.0000000000e+00	1.8779441486e-16	0.0000000000e+00	0.0000000000e+00	1.8797298076e-25	1.6804300904e-14	3.0651982316e-20	1.7280624672e-13	9.9845989276e-01	2.5000000000e+00	1.5400326708e-03	2.2988099676e-12	4.9220357282e-16	1.1216026035e-17
6.0255958607e-05	2.5000000000e+00	7.3396353791e-08	6.5593477216e-24	3.1394049016e-12	2.0688112102e-11	2.8205210135e-09	0.0000000000e+00	1.8779919015e-16	0.0000000000e+00	0.0000000000e+00	1.8797298045e-25	1.7078965791e-14	3.1152986389e-20	1.7281180841e-13	9.9845989109e-01	2.5000000000e+00	1.5400326682e-03	2.2988099637e-12	5.0366875554e-16	1.1399351201e-17
6.1659500186e-05	2.5000000000e+00	7.5105979400e-08	6.7113389058e-24	3.1394048963e-12	2.0688112067e-11	2.8205210087e-09	0.0000000000e+00	1.8780407668e-16	0.0000000000e+00	0.0000000000e+00	1.8797298012e-25	1.7366540775e-14	3.1677539201e-20	1.7281749965e-13	9.9845988938e-01	2.5000000000e+00	1.5400326656e-03	2.2988099598e-12	5.1540099660e-16	1.1591293201e-17
6.3095734448e-05	2.5000000000e+00	7.6855427295e-08	6.8668704185e-24	3.1394048908e-12	2.0688112030e-11	2.8205210037e-09	0.0000000000e+00	1.8780907703e-16	0.0000000000e+00	0.0000000000e+00	1.8797297980e-25	1.7667633488e-14	3.2226749101e-20	1.7282332346e-13	9.9845988763e-01	2.5000000000e+00	1.5400326629e-03	2.2988099558e-12	5.2740651660e-16	1.1792257600e-17
6.4565422903e-05	2.5000000000e+00	7.8645625056e-08	7.0260247247e-24	3.1394048852e-12	2.0688111993e-11	2.8205209987e-09	0.0000000000e+00	1.8781419385e-16	0.0000000000e+00	0.0000000000e+00	1.8797297946e-25	1.7982880175e-14	3.2801776643e-20	1.7282928292e-13	9.9845988585e-01	2.5000000000e+00	1.5400326602e-03	2.2988099516e-12	5.3969168101e-16	1.2002669059e-17
6.6069344801e-05	2.5000000000e+00	8.0477521869e-08	7.1888862099e-24	3.1394048794e-12	2.0688111956e-11	2.8205209935e-09	0.0000000000e+00	1.8781942986e-16	0.0000000000e+00	0.0000000000e+00	1.8797297912e-25	1.8312947052e-14	3.3403837037e-20	1.7283538120e-13	9.9845988402e-01	2.5000000000e+00	1.5400326573e-03	2.2988099474e-12	5.5226300359e-16	1.2222972242e-17
6.7608297539e-05	2.5000000000e+00	8.2352089029e-08	7.3555412254e-24	3.1394048735e-12	2.0688111917e-11	2.8205209882e-09	0.0000000000e+00	1.8782478783e-16	0.0000000000e+00	0.0000000000e+00	1.8797297876e-25	1.8658531710e-14	3.4034202730e-20	1.7284162152e-13	9.9845988215e-01	2.5000000000e+00	1.5400326545e-03	2.2988099431e-12	5.6512714981e-16	1.2453632756e-17
6.9183097092e-05	2.5000000000e+00	8.4270320455e-08	7.5260781339e-24	3.1394048675e-12	2.0688111877e-11	2.8205209828e-09	0.0000000000e+00	1.8783027061e-16	0.0000000000e+00	0.0000000000e+00	1.8797297840e-25	1.9020364598e-14	3.4694206100e-20	1.7284800719e-13	9.9845988023e-01	2.5000000000e+00	1.5400326515e-03	2.2988099387e-12	5.7829094041e-16	1.2695138138e-17
7.0794578438e-05	2.5000000000e+00	8.6233233219e-08	7.7005873562e-24	3.1394048613e-12	2.0688111836e-11	2.8205209773e-09	0.0000000000e+00	1.8783588109e-16	0.0000000000e+00	0.0000000000e+00	1.8797297803e-25	1.9399210568e-14	3.5385242282e-20	1.7285454161e-13	9.9845987827e-01	2.5000000000e+00	1.5400326485e-03	2.2988099342e-12	5.9176135499e-16	1.2947998888e-17
7.2443596007e-05	2.5000000000e+00	8.8241868082e-08	7.8791614193e-24	3.1394048550e-12	2.0688111795e-11	2.8205209716e-09	0.0000000000e+00	1.8784162226e-16	0.0000000000e+00	0.0000000000e+00	1.8797297766e-25	1.9795870498e-14	3.6108772121e-20	1.7286122824e-13	9.9845987627e-01	2.5000000000e+00	1.5400326454e-03	2.2988099296e-12	6.0554553575e-16	1.3212749550e-17
7.4131024130e-05	2.5000000000e+00	9.0297290047e-08	8.0618950055e-24	3.1394048486e-12	2.0688111752e-11	2.8205209658e-09	0.0000000000e+00	1.8784749716e-16	0.0000000000e+00	0.0000000000e+00	1.8797297727e-25	2.0211182988e-14	3.6866325270e-20	1.7286807061e-13	9.9845987421e-01	2.5000000000e+00	1.5400326422e-03	2.2988099249e-12	6.1965079123e-16	1.3489949847e-17
7.5857757503e-05	2.5000000000e+00	9.2400588927e-08	8.2488850024e-24	3.1394048420e-12	2.0688111709e-11	2.8205209599e-09	0.0000000000e+00	1.8785350890e-16	0.0000000000e+00	0.0000000000e+00	1.8797297687e-25	2.0646026138e-14	3.7659503433e-20	1.7287507237e-13	9.9845987211e-01	2.5000000000e+00	1.5400326390e-03	2.2988099200e-12	6.3408460022e-16	1.3780185867e-17
7.7624711663e-05	2.5000000000e+00	9.4552879916e-08	8.4402305546e-24	3.1394048352e-12	2.0688111664e-11	2.8205209538e-09	0.0000000000e+00	1.8785966067e-16	0.0000000000e+00	0.0000000000e+00	1.8797297647e-25	2.1101319410e-14	3.8489983758e-20	1.7288223722e-13	9.9845986996e-01	2.5000000000e+00	1.5400326357e-03	2.2988099151e-12	6.4885461571e-16	1.4084071301e-17
7.9432823472e-05	2.5000000000e+00	9.6755304186e-08	8.6360331158e-24	3.1394048283e-12	2.0688111619e-11	2.8205209476e-09	0.0000000000e+00	1.8786595574e-16	0.0000000000e+00	0.0000000000e+00	1.8797297606e-25	2.1578025573e-14	3.9359522393e-20	1.7288956895e-13	9.9845986777e-01	2.5000000000e+00	1.5400326323e-03	2.2988099100e-12	6.6396866895e-16	1.4402248751e-17
8.1283051616e-05	2.5000000000e+00	9.9009029492e-08	8.8363965032e-24	3.1394048212e-12	2.0688111572e-11	2.8205209412e-09	0.0000000000e+00	1.8787239744e-16	0.0000000000e+00	0.0000000000e+00	1.8797297563e-25	2.2077152749e-14	4.0269958206e-20	1.7289707147e-13	9.9845986552e-01	2.5000000000e+00	1.5400326288e-03	2.2988099048e-12	6.7943477360e-16	1.4735391085e-17
8.3176377110e-05	2.5000000000e+00	1.0131525079e-07	9.0414269518e-24	3.1394048140e-12	2.0688111524e-11	2.8205209347e-09	0.0000000000e+00	1.8787898918e-16	0.0000000000e+00	0.0000000000e+00	1.8797297520e-25	2.2599756546e-14	4.1223216685e-20	1.7290474874e-13	9.9845986321e-01	2.5000000000e+00	1.5400326253e-03	2.2988098995e-12	6.9526112999e-16	1.5084202866e-17
8.5113803820e-05	2.5000000000e+00	1.0367519086e-07	9.2512331716e-24	3.1394048066e-12	2.0688111476e-11	2.8205209281e-09	0.0000000000e+00	1.8788573447e-16	0.0000000000e+00	0.0000000000e+00	1.8797297475e-25	2.3146942294e-14	4.2221314015e-20	1.7291260484e-13	9.9845986086e-01	2.5000000000e+00	1.5400326216e-03	2.2988098941e-12	7.1145612946e-16	1.5449421848e-17
8.7096358996e-05	2.5000000000e+00	1.0609010098e-07	9.4659264043e-24	3.1394047990e-12	2.0688111426e-11	2.8205209213e-09	0.0000000000e+00	1.8789263687e-16	0.0000000000e+00	0.0000000000e+00	1.8797297430e-25	2.3719867393e-14	4.3266361358e-20	1.7292064393e-13	9.9845985845e-01	2.5000000000e+00	1.5400326179e-03	2.2988098886e-12	7.2802835879e-16	1.5831820534e-17
8.9125093813e-05	2.5000000000e+00	1.0856126156e-07	9.6856204831e-24	3.1394047912e-12	2.0688111375e-11	2.8205209143e-09	0.0000000000e+00	1.8789970005e-16	0.0000000000e+00	0.0000000000e+00	1.8797297384e-25	2.4319743762e-14	4.4360569322e-20	1.7292887028e-13	9.9845985598e-01	2.5000000000e+00	1.5400326141e-03	2.2988098829e-12	7.4498660480e-16	1.6232207819e-17
9.1201083936e-05	2.5000000000e+00	1.1108998285e-07	9.9104318926e-24	3.1394047833e-12	2.0688111322e-11	2.8205209072e-09	0.0000000000e+00	1.8790692775e-16	0.0000000000e+00	0.0000000000e+00	1.8797297336e-25	2.4947840410e-14	4.5506252649e-20	1.7293728824e-13	9.9845985345e-01	2.5000000000e+00	1.5400326102e-03	2.2988098771e-12	7.6233985896e-16	1.6651430699e-17
9.3325430080e-05	2.5000000000e+00	1.1367760560e-07	1.0140479831e-23	3.1394047752e-12	2.0688111269e-11	2.8205208999e-09	0.0000000000e+00	1.8791432381e-16	0.0000000000e+00	0.0000000000e+00	1.8797297287e-25	2.5605486124e-14	4.6705835122e-20	1.7294590228e-13	9.9845985087e-01	2.5000000000e+00	1.5400326062e-03	2.2988098711e-12	7.8009732219e-16	1.7090376074e-17
9.5499258602e-05	2.5000000000e+00	1.1632550180e-07	1.0375886271e-23	3.1394047669e-12	2.0688111214e-11	2.8205208924e-09	0.0000000000e+00	1.8792189215e-16	0.0000000000e+00	0.0000000000e+00	1.8797297238e-25	2.6294072287e-14	4.7961854700e-20	1.7295471696e-13	9.9845984823e-01	2.5000000000e+00	1.5400326021e-03	2.2988098650e-12	7.9826840972e-16	1.7549972619e-17
9.7723722096e-05	2.5000000000e+00	1.1903507541e-07	1.0616776031e-23	3.1394047584e-12	2.0688111158e-11	2.8205208847e-09	0.0000000000e+00	1.8792963677e-16	0.0000000000e+00	0.0000000000e+00	1.8797297187e-25	2.7015055827e-14	4.9276968902e-20	1.7296373697e-13	9.9845984552e-01	2.5000000000e+00	1.5400325980e-03	2.2988098588e-12	8.1686275609e-16	1.8031192759e-17
1.0000000000e-04	2.5000000000e+00	1.2180776306e-07	1.0863276831e-23	3.1394047497e-12	2.0688111100e-11	2.8205208769e-09	0.0000000000e+00	1.8793756179e-16	0.0000000000e+00	0.0000000000e+00	1.8797297135e-25	2.7769962306e-14	5.0653960437e-20	1.7297296708e-13	9.9845984275e-01	2.5000000000e+00	1.5400325937e-03	2.2988098524e-12	8.3589022025e-16	1.8535054729e-17
1.0232929923e-04	2.5000000000e+00	1.2464503489e-07	1.1115519370e-23	3.1394047408e-12	2.0688111042e-11	2.8205208689e-09	0.0000000000e+00	1.8794567141e-16	0.0000000000e+00	0.0000000000e+00	1.8797297081e-25	2.8560389152e-14	5.2095743105e-20	1.7298241219e-13	9.9845983992e-01	2.5000000000e+00	1.5400325893e-03	2.2988098459e-12	8.5536089081e-16	1.9062624729e-17
1.0471285481e-04	2.5000000000e+00	1.2754839524e-07	1.1373637390e-23	3.1394047316e-12	2.0688110982e-11	2.8205208607e-09	0.0000000000e+00	1.8795396992e-16	0.0000000000e+00	0.0000000000e+00	1.8797297027e-25	2.9388009049e-14	5.3605367972e-20	1.7299207730e-13	9.9845983702e-01	2.5000000000e+00	1.5400325849e-03	2.2988098392e-12	8.7528509137e-16	1.9615019189e-17
1.0715193052e-04	2.5000000000e+00	1.3051938351e-07	1.1637767749e-23	3.1394047223e-12	2.0688110920e-11	2.8205208524e-09	0.0000000000e+00	1.8796246173e-16	0.0000000000e+00	0.0000000000e+00	1.8797296971e-25	3.0254573478e-14	5.5186029840e-20	1.7300196754e-13	9.9845983405e-01	2.5000000000e+00	1.5400325803e-03	2.2988098324e-12	8.9567338598e-16	2.0193407135e-17
1.0964781961e-04	2.5000000000e+00	1.3355957495e-07	1.1908050492e-23	3.1394047128e-12	2.0688110857e-11	2.8205208438e-09	0.0000000000e+00	1.8797115134e-16	0.0000000000e+00	0.0000000000e+00	1.8797296914e-25	3.1161916434e-14	5.6841074015e-20	1.7301208816e-13	9.9845983102e-01	2.5000000000e+00	1.5400325756e-03	2.2988098254e-12	9.1653658477e-16	2.0799012661e-17
1.1220184543e-04	2.5000000000e+00	1.3667058153e-07	1.2184628926e-23	3.1394047030e-12	2.0688110793e-11	2.8205208350e-09	0.0000000000e+00	1.8798004336e-16	0.0000000000e+00	0.0000000000e+00	1.8797296855e-25	3.2111958310e-14	5.8574003405e-20	1.7302244451e-13	9.9845982791e-01	2.5000000000e+00	1.5400325708e-03	2.2988098183e-12	9.3788574968e-16	2.1433117534e-17
1.1481536215e-04	2.5000000000e+00	1.3985405272e-07	1.2467649696e-23	3.1394046930e-12	2.0688110727e-11	2.8205208260e-09	0.0000000000e+00	1.8798914249e-16	0.0000000000e+00	0.0000000000e+00	1.8797296795e-25	3.3106709972e-14	6.0388485939e-20	1.7303304209e-13	9.9845982473e-01	2.5000000000e+00	1.5400325659e-03	2.2988098109e-12	9.5973220030e-16	2.2097063902e-17
1.1748975549e-04	2.5000000000e+00	1.4311167644e-07	1.2757262864e-23	3.1394046828e-12	2.0688110660e-11	2.8205208168e-09	0.0000000000e+00	1.8799845358e-16	0.0000000000e+00	0.0000000000e+00	1.8797296734e-25	3.4148277021e-14	6.2288362351e-20	1.7304388653e-13	9.9845982148e-01	2.5000000000e+00	1.5400325609e-03	2.2988098034e-12	9.8208751989e-16	2.2792257145e-17
1.2022644346e-04	2.5000000000e+00	1.4644517994e-07	1.3053621985e-23	3.1394046723e-12	2.0688110591e-11	2.8205208074e-09	0.0000000000e+00	1.8800798155e-16	0.0000000000e+00	0.0000000000e+00	1.8797296672e-25	3.5238864253e-14	6.4277654314e-20	1.7305498356e-13	9.9845981815e-01	2.5000000000e+00	1.5400325557e-03	2.2988097958e-12	1.0049635615e-15	2.3520168853e-17
1.2302687708e-04	2.5000000000e+00	1.4985633067e-07	1.3356884195e-23	3.1394046616e-12	2.0688110520e-11	2.8205207978e-09	0.0000000000e+00	1.8801773145e-16	0.0000000000e+00	0.0000000000e+00	1.8797296607e-25	3.6380780340e-14	6.6360572972e-20	1.7306633907e-13	9.9845981475e-01	2.5000000000e+00	1.5400325505e-03	2.2988097879e-12	1.0283724544e-15	2.4282339943e-17
1.2589254118e-04	2.5000000000e+00	1.5334693727e-07	1.3667210285e-23	3.1394046506e-12	2.0688110448e-11	2.8205207880e-09	0.0000000000e+00	1.8802770845e-16	0.0000000000e+00	0.0000000000e+00	1.8797296542e-25	3.7576442718e-14	6.8541527864e-20	1.7307795909e-13	9.9845981126e-01	2.5000000000e+00	1.5400325451e-03	2.2988097799e-12	1.0523266101e-15	2.5080383931e-17
1.2882495517e-04	2.5000000000e+00	1.5691885050e-07	1.3984764795e-23	3.1394046394e-12	2.0688110374e-11	2.8205207779e-09	0.0000000000e+00	1.8803791785e-16	0.0000000000e+00	0.0000000000e+00	1.8797296475e-25	3.8828382713e-14	7.0825136272e-20	1.7308984978e-13	9.9845980769e-01	2.5000000000e+00	1.5400325396e-03	2.2988097717e-12	1.0768387295e-15	2.5915990347e-17
1.3182567386e-04	2.5000000000e+00	1.6057396423e-07	1.4309716095e-23	3.1394046280e-12	2.0688110298e-11	2.8205207676e-09	0.0000000000e+00	1.8804836506e-16	0.0000000000e+00	0.0000000000e+00	1.8797296406e-25	4.0139250915e-14	7.3216233016e-20	1.7310201743e-13	9.9845980405e-01	2.5000000000e+00	1.5400325340e-03	2.2988097633e-12	1.1019218092e-15	2.6790928322e-17
1.3489628826e-04	2.5000000000e+00	1.6431421646e-07	1.4642236480e-23	3.1394046162e-12	2.0688110221e-11	2.8205207570e-09	0.0000000000e+00	1.8805905562e-16	0.0000000000e+00	0.0000000000e+00	1.8797296336e-25	4.1511822787e-14	7.5719880700e-20	1.7311446851e-13	9.9845980031e-01	2.5000000000e+00	1.5400325282e-03	2.2988097547e-12	1.1275891486e-15	2.7707050336e-17
1.3803842646e-04	2.5000000000e+00	1.6814159030e-07	1.4982502255e-23	3.1394046042e-12	2.0688110142e-11	2.8205207462e-09	0.0000000000e+00	1.8806999519e-16	0.0000000000e+00	0.0000000000e+00	1.8797296264e-25	4.2949004558e-14	7.8341380444e-20	1.7312720960e-13	9.9845979649e-01	2.5000000000e+00	1.5400325223e-03	2.2988097459e-12	1.1538543568e-15	2.8666296147e-17
1.4125375446e-04	2.5000000000e+00	1.7205811508e-07	1.5330693835e-23	3.1394045919e-12	2.0688110061e-11	2.8205207352e-09	0.0000000000e+00	1.8808118957e-16	0.0000000000e+00	0.0000000000e+00	1.8797296190e-25	4.4453839378e-14	8.1086283126e-20	1.7314024748e-13	9.9845979258e-01	2.5000000000e+00	1.5400325163e-03	2.2988097369e-12	1.1807313600e-15	2.9670696901e-17
1.4454397707e-04	2.5000000000e+00	1.7606586740e-07	1.5686995833e-23	3.1394045793e-12	2.0688109978e-11	2.8205207239e-09	0.0000000000e+00	1.8809264471e-16	0.0000000000e+00	0.0000000000e+00	1.8797296115e-25	4.6029513774e-14	8.3960401147e-20	1.7315358904e-13	9.9845978858e-01	2.5000000000e+00	1.5400325101e-03	2.2988097277e-12	1.2082344086e-15	3.0722379440e-17
1.4791083882e-04	2.5000000000e+00	1.8016697220e-07	1.6051597166e-23	3.1394045664e-12	2.0688109893e-11	2.8205207123e-09	0.0000000000e+00	1.8810436667e-16	0.0000000000e+00	0.0000000000e+00	1.8797296038e-25	4.7679364403e-14	8.6969820758e-20	1.7316724138e-13	9.9845978448e-01	2.5000000000e+00	1.5400325038e-03	2.2988097183e-12	1.2363780852e-15	3.1823570813e-17
1.5135612484e-04	2.5000000000e+00	1.8436360395e-07	1.6424691150e-23	3.1394045533e-12	2.0688109806e-11	2.8205207005e-09	0.0000000000e+00	1.8811636166e-16	0.0000000000e+00	0.0000000000e+00	1.8797295959e-25	4.9406885131e-14	9.0120914963e-20	1.7318121171e-13	9.9845978029e-01	2.5000000000e+00	1.5400324974e-03	2.2988097086e-12	1.2651773118e-15	3.2976602993e-17
1.5488166189e-04	2.5000000000e+00	1.8865798775e-07	1.6806475605e-23	3.1394045398e-12	2.0688109717e-11	2.8205206884e-09	0.0000000000e+00	1.8812863606e-16	0.0000000000e+00	0.0000000000e+00	1.8797295878e-25	5.1215734434e-14	9.3420357030e-20	1.7319550746e-13	9.9845977600e-01	2.5000000000e+00	1.5400324907e-03	2.2988096987e-12	1.2946473582e-15	3.4183917826e-17
1.5848931925e-04	2.5000000000e+00	1.9305240054e-07	1.7197152956e-23	3.1394045260e-12	2.0688109627e-11	2.8205206760e-09	0.0000000000e+00	1.8814119637e-16	0.0000000000e+00	0.0000000000e+00	1.8797295795e-25	5.3109743163e-14	9.6875134640e-20	1.7321013619e-13	9.9845977162e-01	2.5000000000e+00	1.5400324840e-03	2.2988096886e-12	1.3248038497e-15	3.5448072207e-17
1.6218100974e-04	2.5000000000e+00	1.9754917228e-07	1.7596930346e-23	3.1394045119e-12	2.0688109534e-11	2.8205206633e-09	0.0000000000e+00	1.8815404924e-16	0.0000000000e+00	0.0000000000e+00	1.8797295711e-25	5.5092922657e-14	1.0049256470e-19	1.7322510567e-13	9.9845976713e-01	2.5000000000e+00	1.5400324770e-03	2.2988096783e-12	1.3556627757e-15	3.6771743499e-17
1.6595869074e-04	2.5000000000e+00	2.0215068723e-07	1.8006019741e-23	3.1394044974e-12	2.0688109438e-11	2.8205206503e-09	0.0000000000e+00	1.8816720149e-16	0.0000000000e+00	0.0000000000e+00	1.8797295624e-25	5.7169473257e-14	1.0428030888e-19	1.7324042384e-13	9.9845976253e-01	2.5000000000e+00	1.5400324700e-03	2.2988096677e-12	1.3872404979e-15	3.8157735213e-17
1.6982436525e-04	2.5000000000e+00	2.0685938516e-07	1.8424638047e-23	3.1394044826e-12	2.0688109341e-11	2.8205206370e-09	0.0000000000e+00	1.8818066010e-16	0.0000000000e+00	0.0000000000e+00	1.8797295536e-25	5.9343793201e-14	1.0824638979e-19	1.7325609881e-13	9.9845975783e-01	2.5000000000e+00	1.5400324627e-03	2.2988096569e-12	1.4195537593e-15	3.9608982946e-17
1.7378008287e-04	2.5000000000e+00	2.1167776267e-07	1.8853007218e-23	3.1394044675e-12	2.0688109241e-11	2.8205206234e-09	0.0000000000e+00	1.8819443220e-16	0.0000000000e+00	0.0000000000e+00	1.8797295445e-25	6.1620487966e-14	1.1239920809e-19	1.7327213890e-13	9.9845975302e-01	2.5000000000e+00	1.5400324553e-03	2.2988096458e-12	1.4526196927e-15	4.1128560617e-17
1.7782794100e-04	2.5000000000e+00	2.1660837454e-07	1.9291354383e-23	3.1394044520e-12	2.0688109139e-11	2.8205206095e-09	0.0000000000e+00	1.8820852510e-16	0.0000000000e+00	0.0000000000e+00	1.8797295353e-25	6.4004380019e-14	1.1674756022e-19	1.7328855261e-13	9.9845974810e-01	2.5000000000e+00	1.5400324477e-03	2.2988096345e-12	1.4864558302e-15	4.2719686975e-17
1.8197008586e-04	2.5000000000e+00	2.2165383503e-07	1.9739911957e-23	3.1394044362e-12	2.0688109035e-11	2.8205205953e-09	0.0000000000e+00	1.8822294626e-16	0.0000000000e+00	0.0000000000e+00	1.8797295258e-25	6.6500519049e-14	1.2130065711e-19	1.7330534865e-13	9.9845974306e-01	2.5000000000e+00	1.5400324399e-03	2.2988096229e-12	1.5210801119e-15	4.4385732426e-17
1.8620871367e-04	2.5000000000e+00	2.2681681931e-07	2.0198917772e-23	3.1394044200e-12	2.0688108928e-11	2.8205205807e-09	0.0000000000e+00	1.8823770333e-16	0.0000000000e+00	0.0000000000e+00	1.8797295161e-25	6.9114192668e-14	1.2606814365e-19	1.7332253591e-13	9.9845973790e-01	2.5000000000e+00	1.5400324320e-03	2.2988096110e-12	1.5565108962e-15	4.6130226179e-17
1.9054607180e-04	2.5000000000e+00	2.3210006485e-07	2.0668615198e-23	3.1394044034e-12	2.0688108819e-11	2.8205205658e-09	0.0000000000e+00	1.8825280413e-16	0.0000000000e+00	0.0000000000e+00	1.8797295061e-25	7.1850937630e-14	1.3106011918e-19	1.7334012352e-13	9.9845973263e-01	2.5000000000e+00	1.5400324238e-03	2.2988095989e-12	1.5927669689e-15	4.7956863732e-17
1.9498445998e-04	2.5000000000e+00	2.3750637290e-07	2.1149253274e-23	3.1394043864e-12	2.0688108707e-11	2.8205205506e-09	0.0000000000e+00	1.8826825668e-16	0.0000000000e+00	0.0000000000e+00	1.8797294960e-25	7.4716551566e-14	1.3628715892e-19	1.7335812079e-13	9.9845972723e-01	2.5000000000e+00	1.5400324155e-03	2.2988095865e-12	1.6298675533e-15	4.9869514706e-17
1.9952623150e-04	2.5000000000e+00	2.4303860993e-07	2.1641086841e-23	3.1394043691e-12	2.0688108592e-11	2.8205205350e-09	0.0000000000e+00	1.8828406917e-16	0.0000000000e+00	0.0000000000e+00	1.8797294856e-25	7.7717105277e-14	1.4176033633e-19	1.7337653727e-13	9.9845972171e-01	2.5000000000e+00	1.5400324070e-03	2.2988095737e-12	1.6678323207e-15	5.1872231047e-17
2.0417379447e-04	2.5000000000e+00	2.4869970922e-07	2.2144376673e-23	3.1394043513e-12	2.0688108475e-11	2.8205205190e-09	0.0000000000e+00	1.8830024997e-16	0.0000000000e+00	0.0000000000e+00	1.8797294749e-25	8.0858955610e-14	1.4749124668e-19	1.7339538273e-13	9.9845971606e-01	2.5000000000e+00	1.5400323983e-03	2.2988095607e-12	1.7066814004e-15	5.3969255622e-17
2.0892961309e-04	2.5000000000e+00	2.5449267235e-07	2.2659389623e-23	3.1394043331e-12	2.0688108355e-11	2.8205205027e-09	0.0000000000e+00	1.8831680768e-16	0.0000000000e+00	0.0000000000e+00	1.8797294641e-25	8.4148758936e-14	1.5349203153e-19	1.7341466716e-13	9.9845971027e-01	2.5000000000e+00	1.5400323894e-03	2.2988095474e-12	1.7464353907e-15	5.6165031217e-17
2.1379620895e-04	2.5000000000e+00	2.6042057080e-07	2.3186398755e-23	3.1394043145e-12	2.0688108233e-11	2.8205204860e-09	0.0000000000e+00	1.8833375106e-16	0.0000000000e+00	0.0000000000e+00	1.8797294529e-25	8.7593485260e-14	1.5977540459e-19	1.7343440078e-13	9.9845970435e-01	2.5000000000e+00	1.5400323802e-03	2.2988095338e-12	1.7871153696e-15	5.8464209951e-17
2.1877616239e-04	2.5000000000e+00	2.6648654763e-07	2.3725683496e-23	3.1394042955e-12	2.0688108107e-11	2.8205204689e-09	0.0000000000e+00	1.8835108910e-16	0.0000000000e+00	0.0000000000e+00	1.8797294415e-25	9.1200433008e-14	1.6635467857e-19	1.7345459405e-13	9.9845969830e-01	2.5000000000e+00	1.5400323709e-03	2.2988095198e-12	1.8287429061e-15	6.0871663146e-17
2.2387211386e-04	2.5000000000e+00	2.7269381909e-07	2.4277529781e-23	3.1394042760e-12	2.0688107979e-11	2.8205204514e-09	0.0000000000e+00	1.8836883100e-16	0.0000000000e+00	0.0000000000e+00	1.8797294298e-25	9.4977244485e-14	1.7324379348e-19	1.7347525768e-13	9.9845969210e-01	2.5000000000e+00	1.5400323613e-03	2.2988095056e-12	1.8713400716e-15	6.3392491648e-17
2.2908676528e-04	2.5000000000e+00	2.7904567634e-07	2.4842230207e-23	3.1394042560e-12	2.0688107848e-11	2.8205204334e-09	0.0000000000e+00	1.8838698616e-16	0.0000000000e+00	0.0000000000e+00	1.8797294179e-25	9.8931922113e-14	1.8045734617e-19	1.7349640263e-13	9.9845968576e-01	2.5000000000e+00	1.5400323515e-03	2.2988094910e-12	1.9149294517e-15	6.6032036660e-17
2.3442288153e-04	2.5000000000e+00	2.8554548722e-07	2.5420084183e-23	3.1394042356e-12	2.0688107713e-11	2.8205204151e-09	0.0000000000e+00	1.8840556421e-16	0.0000000000e+00	0.0000000000e+00	1.8797294057e-25	1.0307284538e-13	1.8801062130e-19	1.7351804011e-13	9.9845967927e-01	2.5000000000e+00	1.5400323415e-03	2.2988094760e-12	1.9595341580e-15	6.8795891056e-17
2.3988329190e-04	2.5000000000e+00	2.9219669800e-07	2.6011398094e-23	3.1394042147e-12	2.0688107575e-11	2.8205203963e-09	0.0000000000e+00	1.8842457499e-16	0.0000000000e+00	0.0000000000e+00	1.8797293932e-25	1.0740878859e-13	1.9591962370e-19	1.7354018159e-13	9.9845967263e-01	2.5000000000e+00	1.5400323313e-03	2.2988094607e-12	2.0051778404e-15	7.1689911240e-17
2.4547089157e-04	2.5000000000e+00	2.9900283524e-07	2.6616485463e-23	3.1394041934e-12	2.0688107435e-11	2.8205203771e-09	0.0000000000e+00	1.8844402860e-16	0.0000000000e+00	0.0000000000e+00	1.8797293804e-25	1.1194893952e-13	2.0420111237e-19	1.7356283881e-13	9.9845966583e-01	2.5000000000e+00	1.5400323208e-03	2.2988094451e-12	2.0518846997e-15	7.4720229569e-17
