Time            	B2              	M6              	B3              	M1              	S0              	M5              	CH2O            	A1              	C2H4O           	C2              	C4              	A2              	E1              	M4              	C3              	E3              	M2              	E2              	B1              	M3              
1.1748975549e-05	5.6499928971e-03	1.5552440423e-10	2.6932397877e-11	3.9721303802e-08	6.0971375163e-06	2.7987812462e-03	0.0000000000e+00	1.2237849081e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6114572554e-10	3.5745891689e-06	6.5449636517e-09	0.0000000000e+00	2.3372767002e-19	1.3602872586e-05	7.0708970695e-08	9.9152783298e-01	3.5527549742e-10
1.2022644346e-05	5.6496222571e-03	1.5913417099e-10	2.6930631109e-11	4.1046624049e-08	6.0967375435e-06	2.8637416257e-03	0.0000000000e+00	1.2522262395e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6268059296e-10	3.5743546755e-06	6.5582517136e-09	0.0000000000e+00	2.3371233746e-19	1.4056740364e-05	7.0704332179e-08	9.9146278866e-01	3.6712947241e-10
1.2302687708e-05	5.6492430088e-03	1.6282765999e-10	2.6928823308e-11	4.2408744096e-08	6.0963282813e-06	2.9302086480e-03	0.0000000000e+00	1.2813277731e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6425242001e-10	3.5741147360e-06	6.5718596648e-09	0.0000000000e+00	2.3369664880e-19	1.4523210577e-05	7.0699585934e-08	9.9139623368e-01	3.7931259385e-10
1.2589254118e-05	5.6488549531e-03	1.6660681182e-10	2.6926973523e-11	4.3808413364e-08	6.0959095145e-06	2.9982172352e-03	0.0000000000e+00	1.3111048023e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6586204013e-10	3.5738692242e-06	6.5857947202e-09	0.0000000000e+00	2.3368059580e-19	1.5002539872e-05	7.0694729464e-08	9.9132813305e-01	3.9183156474e-10
1.2882495517e-05	5.6484578860e-03	1.7047361186e-10	2.6925080783e-11	4.5246391718e-08	6.0954810233e-06	3.0678031156e-03	0.0000000000e+00	1.3415729725e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6751030443e-10	3.5736180112e-06	6.6000642480e-09	0.0000000000e+00	2.3366417001e-19	1.5494988471e-05	7.0689760218e-08	9.9125845100e-01	4.0469318147e-10
1.3182567386e-05	5.6480515989e-03	1.7443009126e-10	2.6923144093e-11	4.6723449921e-08	6.0950425823e-06	3.1390028415e-03	0.0000000000e+00	1.3727482898e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.6919808219e-10	3.5733609650e-06	6.6146757734e-09	0.0000000000e+00	2.3364736282e-19	1.6000820330e-05	7.0684675585e-08	9.9118715092e-01	4.1790433794e-10
1.3489628826e-05	5.6476358785e-03	1.7847832805e-10	2.6921162436e-11	4.8240370187e-08	6.0945939614e-06	3.2118538084e-03	0.0000000000e+00	1.4046471284e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.7092626131e-10	3.5730979505e-06	6.6296369831e-09	0.0000000000e+00	2.3363016538e-19	1.6520303325e-05	7.0679472894e-08	9.9111419536e-01	4.3147203047e-10
1.3803842646e-05	5.6472105063e-03	1.8262044813e-10	2.6919134771e-11	4.9797946752e-08	6.0941349250e-06	3.2863942735e-03	0.0000000000e+00	1.4372862396e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.7269574879e-10	3.5728288297e-06	6.6449557294e-09	0.0000000000e+00	2.3361256868e-19	1.7053709448e-05	7.0674149413e-08	9.9103954600e-01	4.4540336287e-10
1.4125375446e-05	5.6467752591e-03	1.8685862639e-10	2.6917060034e-11	5.1396986476e-08	6.0936652320e-06	3.3626633753e-03	0.0000000000e+00	1.4706827602e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.7450747126e-10	3.5725534612e-06	6.6606400344e-09	0.0000000000e+00	2.3359456347e-19	1.7601315017e-05	7.0668702348e-08	9.9096316366e-01	4.5970555190e-10
1.4454397707e-05	5.6463299084e-03	1.9119508778e-10	2.6914937135e-11	5.3038309499e-08	6.0931846360e-06	3.4407011536e-03	0.0000000000e+00	1.5048542208e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.7636237552e-10	3.5722717005e-06	6.6766980948e-09	0.0000000000e+00	2.3357614030e-19	1.8163400895e-05	7.0663128839e-08	9.9088500823e-01	4.7438593308e-10
1.4791083882e-05	5.6458742206e-03	1.9563210846e-10	2.6912764961e-11	5.4722749940e-08	6.0926928846e-06	3.5205485696e-03	0.0000000000e+00	1.5398185551e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.7826142902e-10	3.5719833998e-06	6.6931382864e-09	0.0000000000e+00	2.3355728951e-19	1.8740252734e-05	7.0657425961e-08	9.9080503872e-01	4.8945196697e-10
1.5135612484e-05	5.6454079564e-03	2.0017201696e-10	2.6910542372e-11	5.6451156637e-08	6.0921897200e-06	3.6022475267e-03	0.0000000000e+00	1.5755941090e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.8020562048e-10	3.5716884078e-06	6.7099691690e-09	0.0000000000e+00	2.3353800119e-19	1.9332161226e-05	7.0651590722e-08	9.9072321315e-01	5.0491124577e-10
1.5488166189e-05	5.6449308715e-03	2.0481719532e-10	2.6908268203e-11	5.8224393924e-08	6.0916748782e-06	3.6858408916e-03	0.0000000000e+00	1.6121996497e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.8219596045e-10	3.5713865698e-06	6.7271994917e-09	0.0000000000e+00	2.3351826525e-19	1.9939422371e-05	7.0645620062e-08	9.9063948862e-01	5.2077150029e-10
1.5848931925e-05	5.6444427155e-03	2.0957008032e-10	2.6905941260e-11	6.0043342450e-08	6.0911480892e-06	3.7713725160e-03	0.0000000000e+00	1.6496543754e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.8423348190e-10	3.5710777275e-06	6.7448381975e-09	0.0000000000e+00	2.3349807132e-19	2.0562337753e-05	7.0639510850e-08	9.9055382122e-01	5.3704060727e-10
1.6218100974e-05	5.6439432327e-03	2.1443316472e-10	2.6903560324e-11	6.1908900026e-08	6.0906090769e-06	3.8588872585e-03	0.0000000000e+00	1.6879779246e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.8631924084e-10	3.5707617189e-06	6.7628944290e-09	0.0000000000e+00	2.3347740882e-19	2.1201214837e-05	7.0633259883e-08	9.9046616604e-01	5.5372659691e-10
1.6595869074e-05	5.6434321611e-03	2.1940899845e-10	2.6901124147e-11	6.3821982501e-08	6.0900575588e-06	3.9484310075e-03	0.0000000000e+00	1.7271903867e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.8845431692e-10	3.5704383786e-06	6.7813775336e-09	0.0000000000e+00	2.3345626692e-19	2.1856367264e-05	7.0626863885e-08	9.9037647713e-01	5.7083766081e-10
1.6982436525e-05	5.6429092331e-03	2.2450018998e-10	2.6898631453e-11	6.5783524692e-08	6.0894932458e-06	4.0400507040e-03	0.0000000000e+00	1.7673123115e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.9063981413e-10	3.5701075369e-06	6.8002970693e-09	0.0000000000e+00	2.3343463455e-19	2.2528115168e-05	7.0620319505e-08	9.9028470751e-01	5.8838216017e-10
1.7378008287e-05	5.6423741746e-03	2.2970940755e-10	2.6896080935e-11	6.7794481345e-08	6.0889158425e-06	4.1337943649e-03	0.0000000000e+00	1.8083647198e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.9287686140e-10	3.5697690207e-06	6.8196628102e-09	0.0000000000e+00	2.3341250037e-19	2.3216785513e-05	7.0613623314e-08	9.9019080911e-01	6.0636863447e-10
1.7782794100e-05	5.6418267056e-03	2.3503938055e-10	2.6893471259e-11	6.9855828101e-08	6.0883250464e-06	4.2297111078e-03	0.0000000000e+00	1.8503691141e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.9516661333e-10	3.5694226527e-06	6.8394847526e-09	0.0000000000e+00	2.3338985279e-19	2.3922712415e-05	7.0606771806e-08	9.9009473274e-01	6.2480581006e-10
1.8197008586e-05	5.6412665394e-03	2.4049290088e-10	2.6890801057e-11	7.1968562463e-08	6.0877205482e-06	4.3278511748e-03	0.0000000000e+00	1.8933474892e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.9751025085e-10	3.5690682515e-06	6.8597731208e-09	0.0000000000e+00	2.3336667996e-19	2.4646237476e-05	7.0599761394e-08	9.8999642812e-01	6.4370260886e-10
1.8620871367e-05	5.6406933828e-03	2.4607282434e-10	2.6888068933e-11	7.4133704888e-08	6.0871020315e-06	4.4282659580e-03	0.0000000000e+00	1.9373223434e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	7.9990898194e-10	3.5687056317e-06	6.8805383731e-09	0.0000000000e+00	2.3334296974e-19	2.5387710164e-05	7.0592588409e-08	9.8989584380e-01	6.6306815805e-10
1.9054607180e-05	5.6401069360e-03	2.5178207204e-10	2.6885273457e-11	7.6352299765e-08	6.0864691728e-06	4.5310080251e-03	0.0000000000e+00	1.9823166894e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.0236404235e-10	3.5683346036e-06	6.9017912084e-09	0.0000000000e+00	2.3331870974e-19	2.6147488136e-05	7.0585249099e-08	9.8979292714e-01	6.8291179891e-10
1.9498445998e-05	5.6395068921e-03	2.5762363189e-10	2.6882413167e-11	7.8625416469e-08	6.0858216411e-06	4.6361311456e-03	0.0000000000e+00	2.0283540665e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.0487669632e-10	3.5679549730e-06	6.9235425723e-09	0.0000000000e+00	2.3329388726e-19	2.6925937610e-05	7.0577739624e-08	9.8968762433e-01	7.0324309615e-10
1.9952623150e-05	5.6388929376e-03	2.6360056006e-10	2.6879486567e-11	8.0954150455e-08	6.0851590977e-06	4.7436903175e-03	0.0000000000e+00	2.0754585518e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.0744823736e-10	3.5675665414e-06	6.9458036637e-09	0.0000000000e+00	2.3326848932e-19	2.7723433736e-05	7.0570056057e-08	9.8957988029e-01	7.2407184781e-10
2.0417379447e-05	5.6382647514e-03	2.6971598250e-10	2.6876492128e-11	8.3339624345e-08	6.0844811964e-06	4.8537417947e-03	0.0000000000e+00	2.1236547725e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.1007998899e-10	3.5671691060e-06	6.9685859412e-09	0.0000000000e+00	2.3324250265e-19	2.8540360964e-05	7.0562194384e-08	9.8946963872e-01	7.4540809486e-10
2.0892961309e-05	5.6376220053e-03	2.7597309653e-10	2.6873428284e-11	8.5782988949e-08	6.0837875829e-06	4.9663431152e-03	0.0000000000e+00	2.1729679178e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.1277330552e-10	3.5667624589e-06	6.9919011301e-09	0.0000000000e+00	2.3321591367e-19	2.9377113399e-05	7.0554150495e-08	9.8935684200e-01	7.6726213042e-10
2.1379620895e-05	5.6369643635e-03	2.8237517238e-10	2.6870293436e-11	8.8285424383e-08	6.0830778949e-06	5.0815531290e-03	0.0000000000e+00	2.2234237522e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.1552957283e-10	3.5663463877e-06	7.0157612290e-09	0.0000000000e+00	2.3318870849e-19	3.0234095184e-05	7.0545920189e-08	9.8924143123e-01	7.8964450972e-10
2.1877616239e-05	5.6362914828e-03	2.8892555483e-10	2.6867085947e-11	9.0848141165e-08	6.0823517619e-06	5.1994320280e-03	0.0000000000e+00	2.2750486275e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.1835020919e-10	3.5659206753e-06	7.0401785165e-09	0.0000000000e+00	2.3316087291e-19	3.1111720869e-05	7.0537499169e-08	9.8912334612e-01	8.1256605991e-10
2.2387211386e-05	5.6356030118e-03	2.9562766487e-10	2.6863804142e-11	9.3472381199e-08	6.0816088048e-06	5.3200413755e-03	0.0000000000e+00	2.3278694964e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.2123666604e-10	3.5654850993e-06	7.0651655588e-09	0.0000000000e+00	2.3313239239e-19	3.2010415758e-05	7.0528883038e-08	9.8900252506e-01	8.3603788888e-10
2.2908676528e-05	5.6348985913e-03	3.0248500139e-10	2.6860446309e-11	9.6159418968e-08	6.0808486359e-06	5.4434441364e-03	0.0000000000e+00	2.3819139258e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.2419042881e-10	3.5650394326e-06	7.0907352161e-09	0.0000000000e+00	2.3310325207e-19	3.2930616307e-05	7.0520067302e-08	9.8887890498e-01	8.6007139590e-10
2.3442288153e-05	5.6341778539e-03	3.0950114290e-10	2.6857010696e-11	9.8910562468e-08	6.0800708588e-06	5.5697047087e-03	0.0000000000e+00	2.4372101100e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.2721301777e-10	3.5645834426e-06	7.1169006502e-09	0.0000000000e+00	2.3307343677e-19	3.3872770452e-05	7.0511047361e-08	9.8875242143e-01	8.8467828000e-10
2.3988329190e-05	5.6334404238e-03	3.1667974931e-10	2.6853495513e-11	1.0172715434e-07	6.0792750679e-06	5.6988889551e-03	0.0000000000e+00	2.4937868856e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.3030598887e-10	3.5641168916e-06	7.1436753315e-09	0.0000000000e+00	2.3304293092e-19	3.4837337990e-05	7.0501818513e-08	9.8862300843e-01	9.0987055003e-10
2.4547089157e-05	5.6326859166e-03	3.2402456373e-10	2.6849898926e-11	1.0461057283e-07	6.0784608485e-06	5.8310642356e-03	0.0000000000e+00	2.5516737446e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.3347093457e-10	3.5636395365e-06	7.1710730467e-09	0.0000000000e+00	2.3301171863e-19	3.5824790920e-05	7.0492375948e-08	9.8849059856e-01	9.3566053347e-10
2.5118864315e-05	5.6319139393e-03	3.3153941429e-10	2.6846219064e-11	1.0756223287e-07	6.0776277764e-06	5.9662994402e-03	0.0000000000e+00	2.6109008499e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.3670948469e-10	3.5631511285e-06	7.1991079059e-09	0.0000000000e+00	2.3297978365e-19	3.6835613790e-05	7.0482714747e-08	9.8835512283e-01	9.6206088561e-10
2.5703957828e-05	5.6311240899e-03	3.3922821606e-10	2.6842454008e-11	1.1058358699e-07	6.0767754178e-06	6.1046650233e-03	0.0000000000e+00	2.6714990496e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.4002330731e-10	3.5626514134e-06	7.2277943502e-09	0.0000000000e+00	2.3294710933e-19	3.7870304040e-05	7.0472829879e-08	9.8821651068e-01	9.8908459846e-10
2.6302679919e-05	5.6303159573e-03	3.4709497293e-10	2.6838601799e-11	1.1367612636e-07	6.0759033289e-06	6.2462330380e-03	0.0000000000e+00	2.7334998922e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.4341410963e-10	3.5621401309e-06	7.2571471592e-09	0.0000000000e+00	2.3291367867e-19	3.8929372327e-05	7.0462716197e-08	9.8807468996e-01	1.0167450092e-09
2.6915348039e-05	5.6294891208e-03	3.5514377960e-10	2.6834660434e-11	1.1684138172e-07	6.0750110560e-06	6.3910771715e-03	0.0000000000e+00	2.7969356426e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.4688363887e-10	3.5616170151e-06	7.2871814591e-09	0.0000000000e+00	2.3287947428e-19	4.0013342872e-05	7.0452368440e-08	9.8792958688e-01	1.0450558092e-09
2.7542287033e-05	5.6286431506e-03	3.6337882360e-10	2.6830627861e-11	1.2008092438e-07	6.0740981350e-06	6.5392727810e-03	0.0000000000e+00	2.8618392971e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.5043368314e-10	3.5610817939e-06	7.3179127299e-09	0.0000000000e+00	2.3284447837e-19	4.1122753779e-05	7.0441781225e-08	9.8778112598e-01	1.0740310525e-09
2.8183829313e-05	5.6277776067e-03	3.7180438727e-10	2.6826501985e-11	1.2339636698e-07	6.0731640914e-06	6.6908969309e-03	0.0000000000e+00	2.9282446001e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.5406607238e-10	3.5605341890e-06	7.3493568135e-09	0.0000000000e+00	2.3280867274e-19	4.2258157316e-05	7.0430949050e-08	9.8762923007e-01	1.1036851632e-09
2.8840315031e-05	5.6268920396e-03	3.8042484994e-10	2.6822280662e-11	1.2678936452e-07	6.0722084398e-06	6.8460284299e-03	0.0000000000e+00	2.9961860606e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.5778267924e-10	3.5599739160e-06	7.3815299219e-09	0.0000000000e+00	2.3277203880e-19	4.3420120254e-05	7.0419866286e-08	9.8747382024e-01	1.1340329439e-09
2.9512092267e-05	5.6259859892e-03	3.8924468998e-10	2.6817961699e-11	1.3026161528e-07	6.0712306839e-06	7.0047478698e-03	0.0000000000e+00	3.0656989686e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.6158542006e-10	3.5594006838e-06	7.4144486447e-09	0.0000000000e+00	2.3273455750e-19	4.4609224178e-05	7.0408527176e-08	9.8731481576e-01	1.1650895842e-09
3.0199517204e-05	5.6250589852e-03	3.9826848703e-10	2.6813542854e-11	1.3381486166e-07	6.0702303162e-06	7.1671376646e-03	0.0000000000e+00	3.1368194127e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.6547625580e-10	3.5588141948e-06	7.4481299581e-09	0.0000000000e+00	2.3269620940e-19	4.5826065793e-05	7.0396925834e-08	9.8715213409e-01	1.1968706688e-09
3.0902954325e-05	5.6241105467e-03	4.0750092419e-10	2.6809021835e-11	1.3745089094e-07	6.0692068175e-06	7.3332820901e-03	0.0000000000e+00	3.2095842972e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.6945719293e-10	3.5582141448e-06	7.4825912322e-09	0.0000000000e+00	2.3265697461e-19	4.7071257167e-05	7.0385056241e-08	9.8698569083e-01	1.2293921835e-09
3.1622776602e-05	5.6231401817e-03	4.1694679033e-10	2.6804396297e-11	1.4117153627e-07	6.0681596571e-06	7.5032673253e-03	0.0000000000e+00	3.2840313604e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.7353028452e-10	3.5576002226e-06	7.5178502401e-09	0.0000000000e+00	2.3261683276e-19	4.8345426083e-05	7.0372912242e-08	9.8681539966e-01	1.2626705244e-09
3.2359365693e-05	5.6221473873e-03	4.2661098237e-10	2.6799663843e-11	1.4497867739e-07	6.0670882922e-06	7.6771814939e-03	0.0000000000e+00	3.3601991926e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.7769763109e-10	3.5569721100e-06	7.5539251658e-09	0.0000000000e+00	2.3257576306e-19	4.9649216270e-05	7.0360487542e-08	9.8664117232e-01	1.2967225044e-09
3.3113112148e-05	5.6211316492e-03	4.3649850763e-10	2.6794822021e-11	1.4887424157e-07	6.0659921679e-06	7.8551147064e-03	0.0000000000e+00	3.4381272546e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.8196138171e-10	3.5563294815e-06	7.5908346136e-09	0.0000000000e+00	2.3253374423e-19	5.0983287743e-05	7.0347775704e-08	9.8646291854e-01	1.3315653614e-09
3.3884415614e-05	5.6200924416e-03	4.4661448629e-10	2.6789868323e-11	1.5286020434e-07	6.0648707165e-06	8.0371591041e-03	0.0000000000e+00	3.5178558971e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.8632373494e-10	3.5556720045e-06	7.6285976161e-09	0.0000000000e+00	2.3249075451e-19	5.2348317037e-05	7.0334770147e-08	9.8628054604e-01	1.3672167649e-09
3.4673685045e-05	5.6190292265e-03	4.5696415381e-10	2.6784800188e-11	1.5693859040e-07	6.0637233579e-06	8.2234089029e-03	0.0000000000e+00	3.5994263796e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.9078693991e-10	3.5549993387e-06	7.6672336436e-09	0.0000000000e+00	2.3244677166e-19	5.3744997529e-05	7.0321464141e-08	9.8609396044e-01	1.4036948245e-09
3.5481338923e-05	5.6179414542e-03	4.6755286346e-10	2.6779614993e-11	1.6111147438e-07	6.0625494985e-06	8.4139604386e-03	0.0000000000e+00	3.6828808904e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	8.9535329735e-10	3.5543111362e-06	7.7067626129e-09	0.0000000000e+00	2.3240177294e-19	5.5174039698e-05	7.0307850803e-08	9.8590306525e-01	1.4410180961e-09
3.6307805477e-05	5.6168285625e-03	4.7838608885e-10	2.6774310058e-11	1.6538098176e-07	6.0613485316e-06	8.6089122132e-03	0.0000000000e+00	3.7682625667e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.0002516064e-10	3.5536070414e-06	7.7472048967e-09	0.0000000000e+00	2.3235573508e-19	5.6636171429e-05	7.0293923099e-08	9.8570776179e-01	1.4792055904e-09
3.7153522910e-05	5.6156899763e-03	4.8946942657e-10	2.6768882643e-11	1.6974928966e-07	6.0601198370e-06	8.8083649411e-03	0.0000000000e+00	3.8556155153e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.0480493692e-10	3.5528866904e-06	7.7885813329e-09	0.0000000000e+00	2.3230863429e-19	5.8132138301e-05	7.0279673833e-08	9.8550794918e-01	1.5182767803e-09
3.8018939632e-05	5.6145251081e-03	5.0080859885e-10	2.6763329947e-11	1.7421862772e-07	6.0588627802e-06	9.0124215981e-03	0.0000000000e+00	3.9449848334e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.0969508816e-10	3.5521497115e-06	7.8309132343e-09	0.0000000000e+00	2.3226044628e-19	5.9662703876e-05	7.0265095649e-08	9.8530352427e-01	1.5582516081e-09
3.8904514499e-05	5.6133333567e-03	5.1240945625e-10	2.6757649104e-11	1.7879127900e-07	6.0575767127e-06	9.2211874693e-03	0.0000000000e+00	4.0364166297e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.1469813236e-10	3.5513957245e-06	7.8742223981e-09	0.0000000000e+00	2.3221114617e-19	6.1228650002e-05	7.0250181026e-08	9.8509438158e-01	1.5991504940e-09
3.9810717055e-05	5.6121141077e-03	5.2427798045e-10	2.6751837185e-11	1.8346958081e-07	6.0562609714e-06	9.4347701994e-03	0.0000000000e+00	4.1299580470e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.1981664459e-10	3.5506243405e-06	7.9185311161e-09	0.0000000000e+00	2.3216070854e-19	6.2830777117e-05	7.0234922274e-08	9.8488041330e-01	1.6409943435e-09
4.0738027780e-05	5.6108667329e-03	5.3642028706e-10	2.6745891196e-11	1.8825592571e-07	6.0549148785e-06	9.6532798431e-03	0.0000000000e+00	4.2256572835e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.2505325827e-10	3.5498351620e-06	7.9638621848e-09	0.0000000000e+00	2.3210910742e-19	6.4469904574e-05	7.0219311531e-08	9.8466150916e-01	1.6838045563e-09
4.1686938347e-05	5.6095905900e-03	5.4884262849e-10	2.6739808076e-11	1.9315276235e-07	6.0535377407e-06	9.8768289173e-03	0.0000000000e+00	4.3235636160e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.3041066629e-10	3.5490277829e-06	8.0102389157e-09	0.0000000000e+00	2.3205631622e-19	6.6146870935e-05	7.0203340758e-08	9.8443755646e-01	1.7276030336e-09
4.2657951880e-05	5.6082850224e-03	5.6155139691e-10	2.6733584693e-11	1.9816259654e-07	6.0521288495e-06	1.0105532454e-02	0.0000000000e+00	4.4237274229e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.3589162227e-10	3.5482017876e-06	8.0576851458e-09	0.0000000000e+00	2.3200230778e-19	6.7862534335e-05	7.0187001740e-08	9.8420843995e-01	1.7724121879e-09
4.3651583224e-05	5.6069493588e-03	5.7455312719e-10	2.6727217849e-11	2.0328799213e-07	6.0506874805e-06	1.0339508052e-02	0.0000000000e+00	4.5262002074e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.4149894181e-10	3.5473567513e-06	8.1062252487e-09	0.0000000000e+00	2.3194705434e-19	6.9617772795e-05	7.0170286073e-08	9.8397404185e-01	1.8182549511e-09
4.4668359215e-05	5.6055829129e-03	5.8785449998e-10	2.6720704272e-11	2.0853157215e-07	6.0492128931e-06	1.0578875935e-02	0.0000000000e+00	4.6310346220e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.4723550371e-10	3.5464922400e-06	8.1558841451e-09	0.0000000000e+00	2.3189052751e-19	7.1413484587e-05	7.0153185169e-08	9.8373424169e-01	1.8651547840e-09
4.5708818961e-05	5.6041849831e-03	6.0146234481e-10	2.6714040618e-11	2.1389601976e-07	6.0477043301e-06	1.0823759005e-02	0.0000000000e+00	4.7382844925e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.5310425134e-10	3.5456078098e-06	8.2066873145e-09	0.0000000000e+00	2.3183269825e-19	7.3250588588e-05	7.0135690249e-08	9.8348891638e-01	1.9131356855e-09
4.6773514129e-05	5.6027548523e-03	6.1538364321e-10	2.6707223467e-11	2.1938407938e-07	6.0461610176e-06	1.1074282901e-02	0.0000000000e+00	4.8480048431e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.5910819392e-10	3.5447030068e-06	8.2586608066e-09	0.0000000000e+00	2.3177353691e-19	7.5130024651e-05	7.0117792335e-08	9.8323794003e-01	1.9622222025e-09
4.7863009232e-05	5.6012917872e-03	6.2962553197e-10	2.6700249325e-11	2.2499855782e-07	6.0445821645e-06	1.1330576054e-02	0.0000000000e+00	4.9602519216e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.6525040790e-10	3.5437773673e-06	8.3118312529e-09	0.0000000000e+00	2.3171301315e-19	7.7052753991e-05	7.0099482255e-08	9.8298118400e-01	2.0124394395e-09
4.8977881937e-05	5.5997950384e-03	6.4419530642e-10	2.6693114620e-11	2.3074232542e-07	6.0429669619e-06	1.1592769748e-02	0.0000000000e+00	5.0750832252e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.7153403831e-10	3.5428304171e-06	8.3662258787e-09	0.0000000000e+00	2.3165109598e-19	7.9019759584e-05	7.0080750627e-08	9.8271851676e-01	2.0638130698e-09
5.0118723363e-05	5.5982638400e-03	6.5910042373e-10	2.6685815700e-11	2.3661831722e-07	6.0413145833e-06	1.1860998180e-02	0.0000000000e+00	5.1925575272e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.7796230021e-10	3.5418616715e-06	8.4218725153e-09	0.0000000000e+00	2.3158775370e-19	8.1032046558e-05	7.0061587865e-08	9.8244980387e-01	2.1163693448e-09
5.1286138399e-05	5.5966974087e-03	6.7434850633e-10	2.6678348832e-11	2.4262953419e-07	6.0396241835e-06	1.2135398523e-02	0.0000000000e+00	5.3127349031e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.8453848009e-10	3.5408706352e-06	8.4787996126e-09	0.0000000000e+00	2.3152295391e-19	8.3090642626e-05	7.0041984170e-08	9.8217490792e-01	2.1701351062e-09
5.2480746025e-05	5.5950949443e-03	6.8994734537e-10	2.6670710202e-11	2.4877904449e-07	6.0378948989e-06	1.2416110984e-02	0.0000000000e+00	5.4356767584e-13	0.0000000000e+00	2.5000000000e+00	2.5000000000e+00	9.9126593737e-10	3.5398568018e-06	8.5370362516e-09	0.0000000000e+00	2.3145666352e-19	8.5196598507e-05	7.0021929524e-08	9.8189368845e-01	2.2251377961e-09
