Time            	B2              	M6              	B3              	M1              	S0              	M5              	CH2O            	A1              	C2H4O           	C2              	C4              	A2              	E1              	M4              	C3              	E3              	M2              	E2              	B1              	M3              
7.4131024130e-02	-2.6028233853e-08	0.0000000000e+00	-1.2406830392e-16	-2.3996562959e-08	-2.8087310255e-11	4.5594990752e-06	6.9531873812e-14	1.1368683772e-12	4.5938112995e-06	-1.6745666321e+03	-1.6745666275e+03	-7.3168848758e-10	-1.6468635815e-11	7.3578121373e-10	3.3491332550e+03	-1.0767383376e-24	5.8091245592e-08	-3.2573979083e-13	-4.5677382534e-06	2.1236701286e-10
7.5857757503e-02	-1.7205990711e-08	2.2737367544e-13	-8.2018200283e-17	5.0240487326e-09	-1.8567258842e-11	3.0140677154e-06	4.5964185207e-14	2.2737367544e-13	3.0367482106e-06	-1.6745666414e+03	-1.6745666384e+03	9.5269570011e-11	-1.0885901054e-11	-9.3677954283e-11	3.3491332768e+03	-7.1177341756e-25	1.7695128918e-08	-2.1533094378e-13	-3.0195125973e-06	-4.0699887904e-11
7.7624711663e-02	-1.1264908622e-08	2.2737367544e-13	-5.3697230175e-17	-1.4806573745e-09	-1.2156109452e-11	1.9733379304e-06	3.0093161093e-14	-2.2737367544e-13	1.9881860777e-06	-1.6745666477e+03	-1.6745666457e+03	1.4779288904e-11	-7.1270465488e-12	-1.4551915228e-11	3.3491332915e+03	-4.6600222482e-25	1.6414560378e-08	-1.4097908786e-13	-1.9769017749e-06	-8.5947249318e-11
7.9432823472e-02	-7.3025370711e-09	0.0000000000e+00	-3.4807971934e-17	2.5676399673e-08	-7.8709261331e-12	1.2792770576e-06	1.9508813906e-14	-4.5474735089e-13	1.2889025543e-06	-1.6745666519e+03	-1.6745666506e+03	-6.2982508098e-11	-4.6300203170e-12	6.2755134422e-11	3.3491333012e+03	-3.0209270593e-25	-1.6065314412e-08	-9.1394028497e-14	-1.2815874444e-06	1.5006662579e-11
8.1283051616e-02	-4.6868024552e-09	2.2737367544e-13	-2.2341552775e-17	2.6552697818e-09	-5.0599524570e-12	8.2100132204e-07	1.2520164888e-14	-2.2737367544e-13	8.2717855541e-07	-1.6745666547e+03	-1.6745666539e+03	1.3437784219e-10	-2.9627927046e-12	-1.3460521586e-10	3.3491333077e+03	-1.9387834468e-25	3.5506673157e-09	-5.8653901604e-14	-8.2248368405e-07	-2.8421709430e-11
8.3176377110e-02	-2.9768755499e-09	0.0000000000e+00	-1.4189707691e-17	2.4587734515e-08	-3.2150115903e-12	5.2147947827e-07	7.9524875959e-15	-2.2737367544e-13	5.2540260135e-07	-1.6745666565e+03	-1.6745666560e+03	-3.8198777474e-11	-1.8838056060e-12	3.7289282773e-11	3.3491333119e+03	-1.2314592047e-25	-2.0663719624e-08	-3.7255442058e-14	-5.2242059767e-07	2.2737367544e-13
8.5113803820e-02	-1.8709683921e-09	2.2737367544e-13	-8.9185157808e-18	1.7197407942e-08	-2.0191903705e-12	3.2774664760e-07	4.9981130474e-15	-2.2737367544e-13	3.3021385639e-07	-1.6745666576e+03	-1.6745666573e+03	-1.1004885891e-10	-1.1837049137e-12	1.1095835362e-10	3.3491333146e+03	-7.7399087716e-26	-1.4726538211e-08	-2.3414934850e-14	-3.2833966668e-07	-4.5474735089e-12
8.7096358996e-02	-1.1632397274e-09	2.2737367544e-13	-5.5447306123e-18	-4.3125965021e-09	-1.2565712360e-12	2.0377365217e-07	3.1075088016e-15	0.0000000000e+00	2.0530597356e-07	-1.6745666584e+03	-1.6745666582e+03	4.0927261580e-11	-7.3612521044e-13	-4.1836756282e-11	3.3491333164e+03	-4.8120515218e-26	5.8789737523e-09	-1.4557910882e-14	-2.0414072968e-07	-3.3423930290e-11
8.9125093813e-02	-7.1526641256e-10	0.0000000000e+00	-3.4093340825e-18	-1.8239461497e-08	-7.7295114753e-13	1.2529608284e-07	1.9107851180e-15	0.0000000000e+00	1.2624118674e-07	-1.6745666589e+03	-1.6745666587e+03	-4.3200998334e-11	-4.5268870761e-13	4.5474735089e-11	3.3491333175e+03	-2.9589383694e-26	1.9150320441e-08	-8.9515542156e-15	-1.2552468764e-07	3.2059688237e-11
9.1201083936e-02	-4.3485549412e-10	0.0000000000e+00	-2.0728616755e-18	-3.0134742701e-08	-4.6926351693e-13	7.6176092989e-08	1.1616755181e-15	0.0000000000e+00	7.6749234979e-08	-1.6745666592e+03	-1.6745666591e+03	-5.8889781940e-11	-2.7512101225e-13	5.9117155615e-11	3.3491333182e+03	-1.7988986867e-26	3.0733644962e-08	-5.4421651992e-15	-7.6313630817e-08	-2.5920599001e-11
9.3325430080e-02	-2.6133722767e-10	0.0000000000e+00	-1.2459788480e-18	4.9974460126e-09	-2.8066958480e-13	4.5778961066e-08	6.9811235485e-16	-2.2737367544e-13	4.6122680841e-08	-1.6745666594e+03	-1.6745666593e+03	1.8644641386e-11	-1.6514242014e-13	-1.9099388737e-11	3.3491333186e+03	-1.0811141491e-26	-4.5984052122e-09	-3.2704925998e-15	-4.5860895227e-08	-5.4569682106e-11
9.5499258602e-02	-1.5519261907e-10	-2.2737367544e-13	-7.3978401775e-19	-4.2960209612e-08	-1.6742163211e-13	2.7185933504e-08	4.1458147538e-16	2.2737367544e-13	2.7390446450e-08	-1.6745666595e+03	-1.6745666594e+03	-5.8435034589e-11	-9.8177335041e-14	5.8207660913e-11	3.3491333189e+03	-6.4200458695e-27	4.3248292059e-08	-1.9422129396e-15	-2.7234986703e-08	-8.3446138888e-11
9.7723722096e-02	-9.1121035936e-11	-2.2737367544e-13	-4.3617895444e-19	-5.3280018619e-08	-8.7464323978e-14	1.5948671717e-08	2.4321951532e-16	4.5474735089e-13	1.6068955092e-08	-1.6745666595e+03	-1.6745666595e+03	1.5529622033e-10	-5.6058612408e-14	-1.5461409930e-10	3.3491333190e+03	-3.7706072155e-27	5.3434632719e-08	-1.1394819513e-15	-1.5977689637e-08	-3.5242919694e-11
1.0000000000e-01	-5.2803917176e-11	0.0000000000e+00	-2.5279632136e-19	2.3727352527e-08	-5.0450529171e-14	9.2427399068e-09	1.4093959564e-16	0.0000000000e+00	9.3115555717e-09	-1.6745666596e+03	-1.6745666596e+03	2.4101609597e-11	-3.2451225241e-14	-2.4556356948e-11	3.3491333191e+03	-2.1851200556e-27	-2.3690517992e-08	-6.6030241990e-16	-9.2586682331e-09	3.2514435588e-11
1.0232929923e-01	-2.9002021287e-11	4.7748471843e-12	-1.0996373627e-19	3.7938207242e-07	-2.0106377500e-13	5.3287294577e-09	8.0633071329e-17	-2.2737367544e-13	5.3272419376e-09	-1.6745666596e+03	-1.6745666596e+03	-4.5142769522e-09	-4.3183987260e-14	4.4610715122e-09	3.3491333192e+03	-1.1830694907e-27	-3.7916470319e-07	-3.7683921582e-16	-5.2979953723e-09	-1.7030288291e-10
1.0471285481e-01	-1.9023141347e-11	-5.9117155615e-12	-1.3793484869e-19	-5.8789032664e-07	2.6318574056e-13	2.9085640563e-09	4.5539771143e-17	6.8212102633e-13	3.0087081480e-09	-1.6745666596e+03	-1.6745666596e+03	8.1274720287e-09	2.9469665442e-14	-8.0326572061e-09	3.3491333192e+03	-8.1436946215e-28	5.8772275224e-07	-2.1485834196e-16	-2.9899774926e-09	1.7803358787e-10
1.0715193052e-01	-9.5003407472e-12	0.0000000000e+00	-4.5282968658e-20	-1.2345935829e-08	-1.0269888238e-14	1.6625563148e-09	2.5379575781e-17	4.5474735089e-13	1.6767703157e-09	-1.6745666596e+03	-1.6745666596e+03	-2.0531842893e-10	-6.0132513096e-15	2.0554580260e-10	3.3491333192e+03	-3.9300680520e-28	1.2456439435e-08	-1.1889700271e-16	-1.6672535982e-09	-9.6861185739e-11
1.0964781961e-01	-5.2156667669e-12	2.2737367544e-13	-2.4827826086e-20	2.2731001081e-08	-5.3148945748e-15	9.1563379101e-10	1.3952516430e-17	0.0000000000e+00	9.2181073400e-10	-1.6745666596e+03	-1.6745666596e+03	1.3642420527e-11	-3.3047091221e-15	-1.4551915228e-11	3.3491333192e+03	-2.1605544339e-28	-2.2700987756e-08	-6.5364114223e-17	-9.1658639619e-10	-2.3192114895e-11
1.1220184543e-01	-2.8068400417e-12	0.0000000000e+00	-1.3234683006e-20	-4.1300154408e-09	-1.6999612438e-15	4.9658410717e-10	7.5802277719e-18	0.0000000000e+00	5.0080824926e-10	-1.6745666596e+03	-1.6745666596e+03	-1.4074430510e-10	-1.7965235089e-15	1.4097167877e-10	3.3491333193e+03	-1.1738157825e-28	4.1327439249e-09	-3.5511477111e-17	-4.9799788479e-10	1.3642420527e-12
1.1481536215e-01	-1.5187685709e-12	0.0000000000e+00	-7.2396915162e-21	-3.2306616049e-08	-1.6389206615e-15	2.6602720027e-10	4.0572435491e-18	0.0000000000e+00	2.6805276831e-10	-1.6745666596e+03	-1.6745666596e+03	-2.6147972676e-11	-9.6089976978e-16	2.6375346351e-11	3.3491333193e+03	-6.2828457018e-29	3.2305251807e-08	-1.9007191641e-17	-2.6653138496e-10	3.1832314562e-12
1.1748975549e-01	-5.5979648943e-13	2.2737367544e-13	-1.5389178309e-21	-1.6252670321e-09	1.0381771126e-14	1.4119905245e-10	2.1532066653e-18	-4.5474735089e-13	1.4225742191e-10	-1.6745666596e+03	-1.6745666596e+03	2.9103830457e-11	-4.8480089058e-16	-2.9103830457e-11	3.3491333193e+03	-3.3440691996e-29	1.5716068447e-09	-1.0088322157e-17	-1.4170751446e-10	5.5024429457e-11
1.2022644346e-01	-4.2170123552e-13	0.0000000000e+00	-2.0089502893e-21	-1.1521024135e-09	-4.4395707271e-16	7.2532202466e-11	1.1272214967e-18	0.0000000000e+00	7.4472936867e-11	-1.6745666596e+03	-1.6745666596e+03	-3.0240698834e-11	-2.6697493537e-16	3.1832314562e-11	3.3491333193e+03	-1.7455666051e-29	1.1641532183e-09	-5.2807562761e-18	-7.4050520544e-11	-1.1596057448e-11
1.2302687708e-01	1.9567379415e-12	-4.0927261580e-12	1.9589523911e-20	-5.6714020502e-07	9.6179301977e-14	7.6170181273e-11	5.7667231412e-19	0.0000000000e+00	3.8099416071e-11	-1.6745666596e+03	-1.6745666596e+03	1.4672423276e-09	-2.2693371994e-16	-1.5043042367e-09	3.3491333193e+03	-8.9195593514e-30	5.6636054069e-07	-2.6992960379e-18	-4.0152104277e-11	7.8284756455e-10
1.2589254118e-01	-1.0609119111e-13	2.2737367544e-13	-4.9248265720e-22	-7.6715878095e-10	6.7660991827e-18	1.9326762413e-11	2.9089497374e-19	0.0000000000e+00	1.9218763194e-11	-1.6745666596e+03	-1.6745666596e+03	-4.9340087571e-11	-6.9011632416e-17	4.9112713896e-11	3.3491333193e+03	-4.5046056952e-30	7.5669959188e-10	-1.3627686137e-18	-1.9112608685e-11	1.0459189070e-11
1.2882495517e-01	-5.2928562210e-14	0.0000000000e+00	-2.5300417634e-22	-3.0499677450e-08	-6.3548646868e-17	1.0004441720e-11	1.4099671648e-19	-2.2737367544e-13	9.3153294131e-12	-1.6745666596e+03	-1.6745666596e+03	1.2664713722e-10	-3.3386343332e-17	-1.2732925825e-10	3.3491333193e+03	-2.1833786297e-30	3.0442606658e-08	-6.6053523013e-19	-9.2623033961e-12	5.7298166212e-11
1.3182567386e-01	-2.6494268856e-14	0.0000000000e+00	-1.3302986799e-22	-3.0465571399e-08	-9.0332463935e-17	4.7748471843e-12	6.6966876244e-20	0.0000000000e+00	4.4243477967e-12	-1.6745666596e+03	-1.6745666596e+03	3.9563019527e-11	-1.5799645850e-17	-4.0017766878e-11	3.3491333193e+03	-1.0370049415e-30	3.0500814319e-08	-3.1372493746e-19	-4.3977471489e-12	-3.5242919694e-11
1.3489628826e-01	-3.5926760178e-14	4.5474735089e-13	-2.8605060727e-22	-3.0448518373e-08	-1.0907232674e-15	1.8189894035e-12	3.1060594502e-20	-9.0949470177e-13	2.0521021815e-12	-1.6745666596e+03	-1.6745666596e+03	2.8694557841e-10	-6.3282676280e-18	-2.8649083106e-10	3.3491333193e+03	-4.8107322598e-31	3.0617229640e-08	-1.4553732157e-19	-2.0150782550e-12	-1.6848389350e-10
1.3803842646e-01	-6.1814076878e-15	0.0000000000e+00	-3.5200614422e-23	-6.3846528064e-10	-5.9226449496e-17	0.0000000000e+00	1.3269921685e-20	0.0000000000e+00	8.7671326477e-13	-1.6745666596e+03	-1.6745666596e+03	-5.5479176808e-11	-3.0913710612e-18	5.6388671510e-11	3.3491333193e+03	-2.0549672507e-31	6.4028427005e-10	-6.2167633269e-20	-8.7046949033e-13	-1.8189894035e-12
1.4125375446e-01	-4.5388583002e-15	0.0000000000e+00	-3.2894111353e-23	-3.0437149690e-08	-1.0807094851e-16	2.0463630790e-12	5.7585096678e-21	-2.2737367544e-13	3.8045151451e-13	-1.6745666596e+03	-1.6745666596e+03	-5.2295945352e-11	-1.2629601062e-18	5.0931703299e-11	3.3491333193e+03	-8.9187107386e-32	3.0442606658e-08	-2.6979760832e-20	-3.7580330104e-13	-5.4569682106e-12
1.4454397707e-01	-1.2832565918e-14	-2.2737367544e-13	-1.1802351214e-22	-3.0435785447e-08	-5.3485874279e-16	4.5474735089e-13	2.1303161331e-21	2.2737367544e-13	1.4074509595e-13	-1.6745666596e+03	-1.6745666596e+03	6.5256244852e-11	4.6332775159e-21	-6.5483618528e-11	3.3491333193e+03	-3.3061671993e-32	3.0442606658e-08	-9.9929067604e-21	-1.2737766794e-13	-6.8212102633e-12
1.4791083882e-01	-1.1025972985e-14	-4.5474735089e-13	-1.0362421315e-22	-6.3232619141e-10	-4.7987037136e-16	1.3642420527e-12	5.7710401742e-22	2.2737367544e-13	3.8127936683e-14	-1.6745666596e+03	-1.6745666596e+03	-5.0249582273e-11	3.2066381849e-19	4.9112713896e-11	3.3491333193e+03	-9.0015595804e-33	6.4028427005e-10	-2.7151753121e-21	-2.6622411749e-14	-7.9580786405e-12
1.5135612484e-01	-7.2605623877e-15	0.0000000000e+00	-6.8848387311e-23	-3.0434648579e-08	-3.2160389874e-16	-6.8212102633e-13	3.3775518267e-23	0.0000000000e+00	2.2314698478e-15	-1.6745666596e+03	-1.6745666596e+03	6.6165739554e-11	2.9864050825e-19	-6.5483618528e-11	3.3491333193e+03	-5.6651186996e-34	3.0500814319e-08	-1.6599719983e-22	5.3503979992e-15	-6.6165739554e-11
1.5488166189e-01	-3.8854129403e-15	0.0000000000e+00	-3.7038653231e-23	2.9169996196e-08	-1.7389130651e-16	4.5474735089e-13	-9.2284398902e-23	-2.2737367544e-13	-6.0970195691e-15	-1.6745666596e+03	-1.6745666596e+03	-5.0476955948e-11	1.8769988617e-19	5.0022208598e-11	3.3491333193e+03	1.4056443898e-33	-2.9162038118e-08	4.2812905509e-22	1.0156135817e-14	-7.7307049651e-12
1.5848931925e-01	-1.7893886606e-15	0.0000000000e+00	-1.7128144771e-23	-6.3278093876e-10	-8.0728769017e-17	1.5916157281e-12	-8.2292915113e-23	0.0000000000e+00	-5.4369051992e-15	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	9.6496430598e-20	-6.7302607931e-11	3.3491333193e+03	1.2633978184e-33	6.4028427005e-10	3.8357157339e-22	7.3069258483e-15	-7.5033312896e-12
1.6218100974e-01	-2.4778341002e-16	0.0000000000e+00	-2.4288502679e-24	2.9169541449e-08	-1.1701639501e-17	-2.2737367544e-13	-4.3657868636e-23	0.0000000000e+00	-2.8843763831e-15	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	2.1514131411e-20	5.0931703299e-11	3.3491333193e+03	6.7448102609e-34	-2.9162038118e-08	2.0424344637e-22	3.1438397603e-15	-7.5033312896e-12
1.6595869074e-01	-1.1594259409e-16	-2.2737367544e-13	-1.1408719404e-24	2.9169768823e-08	-5.5154357007e-18	-2.2737367544e-13	-2.2897533212e-23	0.0000000000e+00	-1.5127886768e-15	-1.6745666596e+03	-1.6745666596e+03	-5.0476955948e-11	1.0690719608e-20	5.0931703299e-11	3.3491333193e+03	3.5383261581e-34	-2.9162038118e-08	1.0713598187e-22	1.6342359328e-15	-7.7307049651e-12
1.6982436525e-01	-5.5414996032e-17	0.0000000000e+00	-5.4691973078e-25	-6.3278093876e-10	-2.6511243064e-18	-2.2737367544e-13	-1.1870211052e-23	0.0000000000e+00	-7.8423881471e-16	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	5.3437525717e-21	5.0931703299e-11	3.3491333193e+03	1.8345499523e-34	6.4028427005e-10	5.5544968900e-23	8.4229954816e-16	-7.5033312896e-12
1.7378008287e-01	-2.9909737852e-17	0.0000000000e+00	-2.9461933354e-25	-6.3255356508e-10	-1.4256427355e-18	-2.0463630790e-12	-6.0811704787e-24	-2.2737367544e-13	-4.0177019253e-16	-1.6745666596e+03	-1.6745666596e+03	-1.6711965145e-10	2.8019315870e-21	1.6916601453e-10	3.3491333193e+03	9.3977834612e-35	6.4028427005e-10	2.8454387511e-23	4.3310274910e-16	-7.5033312896e-12
1.7782794100e-01	-1.5662021532e-17	0.0000000000e+00	-1.5408743641e-25	2.9169541449e-08	-7.4480642579e-19	-2.2737367544e-13	-3.0781377223e-24	0.0000000000e+00	-2.0336671168e-16	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	1.4403777241e-21	5.0931703299e-11	3.3491333193e+03	4.7564909538e-35	-2.9162038118e-08	1.4402388661e-23	2.1977208809e-16	-7.5033312896e-12
1.8197008586e-01	-8.2854674085e-18	0.0000000000e+00	-8.1356938463e-26	-3.0434875953e-08	-3.9256838666e-19	-2.0463630790e-12	-1.5391167798e-24	-2.2737367544e-13	-1.0168713078e-16	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	7.3943077233e-22	-6.3664629124e-11	3.3491333193e+03	2.3780985401e-35	3.0442606658e-08	7.2009747269e-24	1.1036442157e-16	-7.5033312896e-12
1.8620871367e-01	-4.2952549890e-18	0.0000000000e+00	-4.2109228720e-26	-6.3278093876e-10	-2.0289770912e-19	1.5916157281e-12	-7.6005517938e-25	0.0000000000e+00	-5.0216319154e-17	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	3.7377010036e-22	-6.7302607931e-11	3.3491333193e+03	1.1742637552e-35	6.4028427005e-10	3.5558507534e-24	5.4714095328e-17	-7.5033312896e-12
1.9054607180e-01	-2.2175002225e-18	0.0000000000e+00	-2.1701110524e-26	-3.0434875953e-08	-1.0439655953e-19	-2.2737367544e-13	-3.7060551598e-25	-2.2737367544e-13	-2.4486273864e-17	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	1.8746101786e-22	5.0931703299e-11	3.3491333193e+03	5.7251625837e-36	3.0442606658e-08	1.7337573081e-24	2.6807981843e-17	-7.5033312896e-12
1.9498445998e-01	-1.1259840847e-18	0.0000000000e+00	-1.1001916407e-26	-6.3278093876e-10	-5.2851076727e-20	-2.2737367544e-13	-1.7838928907e-25	0.0000000000e+00	-1.1786988983e-17	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	9.2716729447e-23	5.0931703299e-11	3.3491333193e+03	2.7555699800e-36	6.4028427005e-10	8.3451824563e-25	1.2965730782e-17	-7.5033312896e-12
1.9952623150e-01	-5.6752946096e-19	0.0000000000e+00	-5.5361595809e-27	-6.3255356508e-10	-2.6554862883e-20	-2.2737367544e-13	-8.4742663454e-26	-2.2737367544e-13	-5.5999713928e-18	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	4.5427187222e-23	5.0931703299e-11	3.3491333193e+03	1.3089657651e-36	6.4028427005e-10	3.9644278925e-25	6.1940099833e-18	-7.5033312896e-12
2.0417379447e-01	-2.8159927895e-19	-2.2737367544e-13	-2.7428528045e-27	-6.3278093876e-10	-1.3138489332e-20	-2.0463630790e-12	-3.9717132826e-26	2.2737367544e-13	-2.6252379397e-18	-1.6745666596e+03	-1.6745666596e+03	6.5938365879e-11	2.1953903747e-23	-6.3664629124e-11	3.3491333193e+03	6.1354721011e-37	6.9849193096e-10	1.8583368754e-25	2.9199536107e-18	-6.5938365879e-11
2.0892961309e-01	-1.3858624870e-19	4.5474735089e-13	-1.3477807973e-27	2.9169768823e-08	-6.4468640417e-21	-4.5474735089e-13	-1.8357771825e-26	-4.5474735089e-13	-1.2140739910e-18	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	1.0506342439e-23	5.0931703299e-11	3.3491333193e+03	2.8369132707e-37	-2.9162038118e-08	8.5932150093e-26	1.3590965312e-18	-7.5033312896e-12
2.1379620895e-01	3.1749633357e-21	0.0000000000e+00	1.5134535282e-29	-6.3278093876e-10	3.4260292223e-24	-2.2737367544e-13	-8.4631846712e-27	0.0000000000e+00	-5.6036133435e-19	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	2.0087357846e-24	5.0931703299e-11	3.3491333193e+03	1.3134054373e-37	6.4028427005e-10	3.9734322748e-26	5.5718090496e-19	-7.5033312896e-12
2.1877616239e-01	-2.6456795730e-22	0.0000000000e+00	-9.3564084111e-30	-6.3255356508e-10	-7.4471498679e-23	-2.2737367544e-13	-3.8526800405e-27	-2.2737367544e-13	-2.5575587886e-19	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	9.8930181035e-25	5.0931703299e-11	3.3491333193e+03	5.9934140680e-38	6.4028427005e-10	1.8133402430e-26	2.5609391474e-19	-7.5033312896e-12
2.2387211386e-01	7.3382091468e-22	0.0000000000e+00	3.8750191964e-30	-6.3278093876e-10	4.2474574611e-24	-2.2737367544e-13	-1.7286592124e-27	0.0000000000e+00	-1.1542669860e-19	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	4.1038742007e-25	5.0931703299e-11	3.3491333193e+03	2.7055239394e-38	6.4028427005e-10	8.1848077943e-27	1.1468821338e-19	-7.5033312896e-12
2.2908676528e-01	2.2574026916e-22	0.0000000000e+00	7.6370946385e-31	-3.0434875953e-08	-2.6187168605e-24	-2.2737367544e-13	-7.6123424227e-28	-2.2737367544e-13	-5.1511152919e-20	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	1.8744666893e-25	5.0931703299e-11	3.3491333193e+03	1.2072870104e-38	3.0442606658e-08	3.6525022416e-27	5.1287841028e-20	-7.5033312896e-12
2.3442288153e-01	1.3870303948e-22	0.0000000000e+00	7.0800494948e-31	-6.3278093876e-10	5.7891661935e-25	-2.2737367544e-13	-3.2560683658e-28	0.0000000000e+00	-2.2730250025e-20	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	8.1061442839e-26	5.0931703299e-11	3.3491333193e+03	5.3277591821e-39	6.4028427005e-10	1.6117761720e-27	2.2590885721e-20	-7.5033312896e-12
2.3988329190e-01	5.1149001411e-23	0.0000000000e+00	2.1998784326e-31	-3.0434875953e-08	-1.6316246761e-25	-2.0463630790e-12	-1.3167631206e-28	-2.2737367544e-13	-9.9177052765e-21	-1.6745666596e+03	-1.6745666596e+03	-1.6711965145e-10	3.5764155127e-26	1.6916601453e-10	3.3491333193e+03	2.3245635757e-39	3.0442606658e-08	7.0324334075e-28	9.8666831016e-21	-7.5033312896e-12
2.4547089157e-01	2.5646913032e-23	0.0000000000e+00	1.2888082447e-31	-6.3278093876e-10	8.8439294692e-26	-2.2737367544e-13	-4.6325794953e-29	0.0000000000e+00	-4.2787902312e-21	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	1.5278650282e-26	5.0931703299e-11	3.3491333193e+03	1.0028644694e-39	6.4028427005e-10	3.0340357324e-28	4.2530393430e-21	-7.5033312896e-12
2.5118864315e-01	9.6985953942e-24	0.0000000000e+00	4.3188979003e-32	-3.0434875953e-08	-1.7390118181e-26	-2.0463630790e-12	-9.1898307958e-30	-2.2737367544e-13	-1.8253020966e-21	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	6.5704602383e-27	-6.3664629124e-11	3.3491333193e+03	4.2783603934e-40	3.0442606658e-08	1.2942870818e-28	1.8156142006e-21	-7.5033312896e-12
2.5703957828e-01	4.6138862598e-24	0.0000000000e+00	2.3178397610e-32	-6.3278093876e-10	1.5866199149e-26	1.5916157281e-12	6.7840738444e-30	0.0000000000e+00	-7.6993846218e-22	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	2.7491964818e-27	4.9112713896e-11	3.3491333193e+03	1.8045641364e-40	6.4028427005e-10	5.4595264206e-29	7.6530589912e-22	-7.5033312896e-12
2.6302679919e-01	1.6990468689e-24	0.0000000000e+00	7.5259850317e-33	-6.3255356508e-10	-3.3838188529e-27	-2.0463630790e-12	1.3577142198e-29	-2.2737367544e-13	-3.2112736563e-22	-1.6745666596e+03	-1.6745666596e+03	-1.6711965145e-10	1.1563103853e-27	1.6916601453e-10	3.3491333193e+03	7.5272148310e-41	6.4028427005e-10	2.2771553551e-29	3.1943050992e-22	-7.5033312896e-12
2.6915348039e-01	8.0784139760e-25	0.0000000000e+00	4.1149825443e-33	-6.3278093876e-10	3.3588218230e-27	1.5916157281e-12	1.6432963594e-29	0.0000000000e+00	-1.3244910909e-22	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	4.7229221848e-28	-6.7302607931e-11	3.3491333193e+03	3.1041563582e-41	6.4028427005e-10	9.3911757624e-30	1.3163741075e-22	-7.5033312896e-12
2.7542287033e-01	2.7591687052e-25	0.0000000000e+00	1.1754943508e-33	-6.3255356508e-10	-1.0083614521e-27	-2.0463630790e-12	1.7620093587e-29	-2.2737367544e-13	-5.4019464177e-23	-1.6745666596e+03	-1.6745666596e+03	-1.6711965145e-10	1.9489430468e-28	1.6916601453e-10	3.3491333193e+03	1.2662132924e-41	6.4028427005e-10	3.8307049896e-30	5.3744339322e-23	-7.5033312896e-12
2.8183829313e-01	1.2060151999e-25	0.0000000000e+00	5.7777898332e-34	2.9169086702e-08	1.3030996078e-28	-2.2737367544e-13	1.8115550138e-29	4.5474735089e-13	-2.1284938125e-23	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	7.6271061339e-29	5.0931703299e-11	3.3491333193e+03	4.9914251299e-42	-2.9162038118e-08	1.5092923136e-30	2.1164110399e-23	-7.5033312896e-12
2.8840315031e-01	4.6781187849e-26	0.0000000000e+00	2.2155717524e-34	-6.3255356508e-10	3.5301525509e-29	-2.2737367544e-13	1.8311772759e-29	-2.2737367544e-13	-8.3218216433e-24	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	2.9810447964e-29	5.0931703299e-11	3.3491333193e+03	1.9478048654e-42	6.4028427005e-10	5.8994017444e-31	8.2749564416e-24	-7.5033312896e-12
2.9512092267e-01	1.8308767189e-26	0.0000000000e+00	8.9901807951e-35	-6.3323568611e-10	2.0608991149e-29	-2.0463630790e-12	1.8388882678e-29	4.5474735089e-13	-3.2248074659e-24	-1.6745666596e+03	-1.6745666596e+03	-1.6711965145e-10	1.1457546823e-29	1.6916601453e-10	3.3491333193e+03	7.5670117074e-43	6.4028427005e-10	2.2889251029e-31	3.2064480144e-24	-7.5033312896e-12
3.0199517204e-01	7.0167441828e-27	0.0000000000e+00	3.6863502842e-35	-6.3255356508e-10	7.0997481470e-30	-2.2737367544e-13	1.8418901229e-29	-2.2737367544e-13	-1.2440232188e-24	-1.6745666596e+03	-1.6745666596e+03	-5.0704329624e-11	4.3700659469e-30	5.0931703299e-11	3.3491333193e+03	2.9427267751e-43	6.4028427005e-10	8.7999075309e-32	1.2369764979e-24	-7.5033312896e-12
3.0902954325e-01	2.6966676628e-27	0.0000000000e+00	1.1472824864e-35	-6.3323568611e-10	2.9089245880e-30	-2.0463630790e-12	1.8430540007e-29	4.5474735089e-13	-4.7259586537e-25	-1.6745666596e+03	-1.6745666596e+03	6.5710992203e-11	1.7009843361e-30	-6.3664629124e-11	3.3491333193e+03	1.1490647407e-43	6.4028427005e-10	3.3732546400e-32	4.6987612351e-25	-7.5033312896e-12
