2	0.956355	0.083758	-0.241472
2.05	0.97976205	0.0893441236694338	-0.235901692941069
2.1	1.0031691	0.09480485056449	-0.230757555046236
2.15	1.02657615	0.100150156048101	-0.226039586315501
2.2	1.0499832	0.1053900154832	-0.221747786748864
2.25	1.07339025	0.110534404232719	-0.217882156346325
2.3	1.0967973	0.11559329765959	-0.214442695107884
2.35	1.12020435	0.120576671126746	-0.211429403033541
2.4	1.1436114	0.12549449999712	-0.208842280123296
2.45	1.16701845	0.130356759633644	-0.206681326377149
2.5	1.1904255	0.13517342539925	-0.2049465417951
2.55	1.21383255	0.139954472656871	-0.203637926377149
2.6	1.2372396	0.14470987676944	-0.202755480123296
2.65	1.26064665	0.149449613099889	-0.202299203033541
2.7	1.2840537	0.15418365701115	-0.202269095107884
2.75	1.30746075	0.158921983866156	-0.202665156346325
2.8	1.3308678	0.16367456902784	-0.203487386748864
2.85	1.35427485	0.168451387859134	-0.204735786315501
2.9	1.3776819	0.17326241572297	-0.206410355046236
2.95	1.40108895	0.178117627982281	-0.208511092941069
3	1.424496	0.183027	-0.211038
3.05	1.44912175	0.18825540988937	-0.213934734431845
3.1	1.4737475	0.19358051164526	-0.218890907344548
3.15	1.49837325	0.19905302048484	-0.225906518738109
3.2	1.522999	0.20472365162528	-0.23498156861253
3.25	1.54762475	0.21064312028375	-0.246116056967808
3.3	1.5722505	0.21686214167742	-0.259309983803945
3.35	1.59687625	0.22343143102346	-0.27456334912094
3.4	1.621502	0.23040170353904	-0.291876152918794
3.45	1.64612775	0.23782367444133	-0.311248395197507
3.5	1.6707535	0.2457480589475	-0.332680075957077
3.55	1.69537925	0.25422557227472	-0.356171195197507
3.6	1.720005	0.26330692964016	-0.381721752918794
3.65	1.74463075	0.27304284626099	-0.40933174912094
3.7	1.7692565	0.28348403735438	-0.439001183803945
3.75	1.79388225	0.2946812181375	-0.470730056967808
3.8	1.818508	0.30668510382752	-0.50451836861253
3.85	1.84313375	0.31954640964161	-0.540366118738109
3.9	1.8677595	0.33331585079694	-0.578273307344548
3.95	1.89238525	0.34804414251068	-0.618239934431845
4	1.917011	0.363782	-0.660266
4.05	1.9421415	0.380332505454619	-0.65924799651345
4.1	1.967272	0.39703453471305	-0.672324956551799
4.15	1.9924025	0.414242301256156	-0.699496880115049
4.2	2.017533	0.4323100185648	-0.740763767203199
4.25	2.0426635	0.451591900119844	-0.796125617816249
4.3	2.067794	0.47244215940215	-0.865582431954199
4.35	2.0929245	0.495215009892581	-0.949134209617049
4.4	2.118055	0.520264665072	-1.0467809508048
4.45	2.1431855	0.547945338421269	-1.15852265551745
4.5	2.168316	0.57861124342125	-1.284359323755
4.55	2.1934465	0.612616593552806	-1.42429095551745
4.6	2.218577	0.6503156022968	-1.5783175508048
4.65	2.2437075	0.692062483134094	-1.74643910961705
4.7	2.268838	0.73821144954555	-1.9286556319542
4.75	2.2939685	0.789116715012031	-2.12496711781625
4.8	2.319099	0.8451324930144	-2.3353735672032
4.85	2.3442295	0.906612997033519	-2.55987498011505
4.9	2.36936	0.97391244055025	-2.7984713565518
4.95	2.3944905	1.04738503704546	-3.05116269651345
5	2.419621	1.127385	-3.317949
5.05	2.45795115	1.25780578506089	-3.48143234927352
5.1	2.4962813	1.39383212213115	-3.61043687230773
5.15	2.53461145	1.53414243262921	-3.70496256910261
5.2	2.5729416	1.67741513797347	-3.76500943965818
5.25	2.61127175	1.82232865958238	-3.79057748397443
5.3	2.6496019	1.96756141887434	-3.78166670205136
5.35	2.68793205	2.11179183726778	-3.73827709388897
5.4	2.7262622	2.25369833618114	-3.66040865948727
5.45	2.76459235	2.39195933703282	-3.54806139884625
5.5	2.8029225	2.52525326124125	-3.40123531196591
5.55	2.84125265	2.65225853022486	-3.21993039884625
5.6	2.8795828	2.77165356540206	-3.00414665948727
5.65	2.91791295	2.88211678819129	-2.75388409388897
5.7	2.9562431	2.98232662001096	-2.46914270205136
5.75	2.99457325	3.0709614822795	-2.14992248397443
5.8	3.0329034	3.14669979641533	-1.79622343965818
5.85	3.07123355	3.20821998383687	-1.40804556910261
5.9	3.1095637	3.25420046596255	-0.985388872307725
5.95	3.14789385	3.28331966421078	-0.528253349273521
6	3.186224	3.294256	-0.036639
6.05	3.23282355	3.29247782800413	0.112065189715662
6.1	3.2794231	3.28389466016272	0.255423727882308
6.15	3.32602265	3.2687556014324	0.393436614499936
6.2	3.3726222	3.24730975676982	0.526103849568547
6.25	3.41922175	3.21980623113162	0.653425433088141
6.3	3.4658213	3.18649412947445	0.775401365058718
6.35	3.51242085	3.14762255675493	0.892031645480278
6.4	3.5590204	3.10344061792971	1.00331627435282
6.45	3.60561995	3.05419741795544	1.10925525167635
6.5	3.6522195	3.00014206178875	1.20984857745086
6.55	3.69881905	2.94152365438629	1.30509625167635
6.6	3.7454186	2.87859130070469	1.39499827435282
6.65	3.79201815	2.8115941057006	1.47955464548028
6.7	3.8386177	2.74078117433065	1.55876536505872
6.75	3.88521725	2.6664016115515	1.63263043308814
6.8	3.9318168	2.58870452231978	1.70114984956855
6.85	3.97841635	2.50793901159212	1.76432361449994
6.9	4.0250159	2.42435418432518	1.82215172788231
6.95	4.07161545	2.33819914547559	1.87463418971566
7	4.118215	2.249723	1.921771
7.05	4.18049765	2.13674579627604	1.70827960404875
7.1	4.2427803	2.0366611110251	1.50777068135553
7.15	4.30506295	1.9486603614091	1.32024423192033
7.2	4.3673456	1.87193496458998	1.14570025574316
7.25	4.42962825	1.80567633772969	0.984138752824021
7.3	4.4919109	1.74907589799015	0.835559723162904
7.35	4.55419355	1.7013250625333	0.699963166759812
7.4	4.6164762	1.66161524852107	0.577349083614747
7.45	4.67875885	1.62913787311541	0.467717473727707
7.5	4.7410415	1.60308435347825	0.371068337098694
7.55	4.80332415	1.58264610677152	0.287401673727707
7.6	4.8656068	1.56701455015717	0.216717483614747
7.65	4.92788945	1.55538110079712	0.159015766759812
7.7	4.9901721	1.54693717585331	0.114296523162903
7.75	5.05245475	1.54087419248769	0.0825597528240211
7.8	5.1147374	1.53638356786218	0.0638054557431642
7.85	5.17702005	1.53265671913872	0.0580336319203341
7.9	5.2393027	1.52888506347924	0.06524428135553
7.95	5.30158535	1.52426001804569	0.0854374040487517
8	5.363868	1.517973	0.118613
8.05	5.4588074	1.50751604505507	0.101893622707785
8.1	5.5537468	1.49858384806052	0.0864923430252772
8.15	5.6486862	1.49105126962017	0.072409160952476
8.2	5.7436256	1.48479317033779	0.0596440764893817
8.25	5.838565	1.47968441081719	0.0481970896359942
8.3	5.9335044	1.47559985166215	0.0380682003923135
8.35	6.0284438	1.47241435347647	0.0292574087583396
8.4	6.1233832	1.47000277686394	0.0217647147340726
8.45	6.2183226	1.46823998242835	0.0155901183195123
8.5	6.313262	1.4670008307735	0.0107336195146589
8.55	6.4082014	1.46616018250318	0.00719521831951234
8.6	6.5031408	1.46559289822118	0.00497491473407257
8.65	6.5980802	1.4651738385313	0.00407270875833963
8.7	6.6930196	1.46477786403733	0.0044886003923135
8.75	6.787959	1.46427983534306	0.0062225896359942
8.8	6.8828984	1.46355461305229	0.00927467648938175
8.85	6.9778378	1.4624770577688	0.0136448609524761
8.9	7.0727772	1.4609220300964	0.0193331430252772
8.95	7.1677166	1.45876439063886	0.0263395227077852
9	7.262656	1.455879	0.034664
